A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,ranking,a,b,c,d,e,f,g,h,i,j,k
0.235,0.38,-0.56,-0.728,-0.622,-0.813,-0.7559999999999999,1.18,1.76,1.64,-0.7440000000000001,-0.74,-0.6459999999999999,0.32299999999999995,-0.635,0.39399999999999996,-0.838,0.688,0.6709999999999999,-0.6659999999999999,-0.6729999999999999,-0.722,-0.828,2.69,b>d>j>k>f>h>a>e>c>i>g,6.0,0.0,8.0,1.0,7.0,4.0,10.0,5.0,9.0,2.0,3.0
-0.425,-0.425,-0.425,-0.316,0.21,-0.237,-0.37200000000000005,-0.425,-0.425,-0.363,-0.00855,-0.425,-0.0586,-0.35200000000000004,-0.409,-0.425,0.46799999999999997,-0.425,0.0524,-0.201,-0.0346,1.07,-0.425,4.38,a>i>c>e>h>g>k>b>f>j>d,0.0,7.0,2.0,10.0,3.0,8.0,5.0,4.0,1.0,9.0,6.0
-0.20600000000000002,-0.544,2.02,0.355,0.27,-0.9540000000000001,-0.48700000000000004,-1.48,-1.48,-0.981,0.882,0.62,-0.0623,2.48,0.46399999999999997,-0.46,-0.8059999999999999,0.46399999999999997,1.34,-0.9540000000000001,-0.20600000000000002,0.006959999999999999,-0.642,0.355,j>f>d>g>e>i>b>a>k>h>c,7.0,6.0,10.0,2.0,4.0,1.0,3.0,9.0,5.0,0.0,8.0
-0.884,-0.873,1.68,-0.873,0.37799999999999995,0.56,0.873,0.696,0.319,0.265,1.05,1.13,-0.7829999999999999,-0.789,-0.861,-0.884,-0.33899999999999997,-0.873,-0.855,1.28,2.34,-0.8220000000000001,-0.843,-0.8809999999999999,h>f>d>c>e>g>j>i>k>a>b,9.0,10.0,3.0,2.0,4.0,1.0,5.0,0.0,7.0,6.0,8.0
1.15,0.639,-0.53,-0.53,0.8590000000000001,-0.64,-0.64,0.23199999999999998,0.966,-0.64,-0.6,-0.6,-0.16899999999999998,-0.361,-0.442,-0.64,1.48,-0.64,-0.307,-0.565,-0.349,-0.64,-0.5589999999999999,3.52,k>g>h>a>b>c>i>d>e>f>j,3.0,4.0,5.0,7.0,8.0,9.0,1.0,2.0,6.0,10.0,0.0
0.222,-0.682,-0.789,-0.789,-0.789,-0.0735,-0.0458,2.8,-0.157,-0.612,-0.0735,-0.132,-0.27899999999999997,-0.789,0.195,-0.39,1.65,-0.789,-0.637,-0.741,1.15,-0.789,0.27,2.27,f>g>d>j>k>i>a>e>b>c>h,6.0,8.0,9.0,2.0,7.0,0.0,1.0,10.0,5.0,3.0,4.0
0.85,-0.28800000000000003,-0.272,-0.28800000000000003,-0.28800000000000003,-0.196,-0.28800000000000003,-0.265,-0.28800000000000003,0.0958,-0.12300000000000001,-0.276,-0.28800000000000003,-0.28800000000000003,-0.21899999999999997,-0.243,-0.28800000000000003,-0.28600000000000003,-0.265,-0.28800000000000003,-0.28800000000000003,-0.196,-0.28800000000000003,4.56,e>h>g>i>f>d>c>b>a>k>j,8.0,7.0,6.0,5.0,0.0,4.0,2.0,1.0,3.0,10.0,9.0
-0.46399999999999997,-0.452,-0.486,-0.486,2.37,-0.486,-0.457,-0.486,2.09,2.01,-0.436,-0.455,-0.465,-0.441,-0.391,-0.465,-0.28800000000000003,-0.249,-0.307,-0.486,-0.47700000000000004,-0.46399999999999997,-0.486,2.25,e>h>i>g>f>c>d>b>a>k>j,8.0,7.0,5.0,6.0,0.0,4.0,3.0,1.0,2.0,10.0,9.0
-0.22399999999999998,-0.233,-0.132,-0.149,-0.233,-0.21,-0.233,-0.233,-0.233,-0.188,-0.22,-0.19899999999999998,-0.20600000000000002,-0.17600000000000002,-0.19,-0.188,-0.233,-0.21600000000000003,-0.19,-0.14800000000000002,-0.218,-0.218,-0.233,4.69,h>e>f>g>i>k>d>c>j>b>a,10.0,9.0,7.0,6.0,1.0,2.0,3.0,0.0,4.0,8.0,5.0
-1.69,-1.68,0.762,0.156,0.762,0.535,0.56,0.7120000000000001,0.6859999999999999,0.636,0.737,0.6859999999999999,0.56,-1.75,0.611,-1.68,0.433,-1.46,-1.46,0.762,0.6609999999999999,0.813,0.257,-0.622,g>i>h>c>d>f>e>a>b>j>k,7.0,8.0,3.0,4.0,6.0,5.0,0.0,2.0,1.0,9.0,10.0
-0.608,0.0494,0.997,0.779,-0.491,2.02,-0.665,-0.0684,-1.12,-0.39299999999999996,-0.0336,0.649,1.51,-0.364,-0.491,-1.19,-0.265,-1.17,-1.02,-0.11900000000000001,0.649,0.0826,-1.19,2.46,j>h>f>b>a>c>k>g>i>d>e,4.0,3.0,5.0,9.0,10.0,2.0,7.0,1.0,8.0,0.0,6.0
-0.46,-0.35600000000000004,-0.635,-0.67,0.825,1.14,1.1,0.629,-0.8640000000000001,-0.708,-0.575,-0.635,0.898,-0.7809999999999999,0.606,-0.902,0.606,-0.321,-0.603,-0.7809999999999999,0.813,-0.59,-0.9490000000000001,3.21,g>d>b>f>j>e>k>i>h>c>a,10.0,2.0,9.0,1.0,5.0,3.0,0.0,8.0,7.0,4.0,6.0
-1.21,0.12300000000000001,-0.16,0.919,-0.0186,-0.507,0.12300000000000001,-0.9109999999999999,-0.326,-0.10099999999999999,0.8370000000000001,0.591,-0.302,-0.273,-0.20600000000000002,0.195,-0.273,-0.467,-0.302,-0.16,-0.38299999999999995,-0.20600000000000002,-1.05,4.05,d>c>h>k>j>i>a>g>f>e>b,6.0,10.0,1.0,0.0,9.0,8.0,7.0,2.0,5.0,4.0,3.0
0.948,-0.982,0.644,-0.976,0.8140000000000001,0.94,0.888,1.24,0.826,0.728,-0.905,-0.9279999999999999,-0.987,-0.9540000000000001,-0.977,-0.9420000000000001,0.653,-0.987,-0.987,0.9640000000000001,0.778,-0.877,-0.8759999999999999,1.96,h>e>b>c>g>f>j>i>k>d>a,10.0,2.0,3.0,9.0,1.0,5.0,4.0,0.0,7.0,6.0,8.0
0.165,0.5539999999999999,0.9159999999999999,0.9159999999999999,-0.0035700000000000003,-0.47700000000000004,-0.888,-1.39,-1.37,-1.36,-0.755,-0.0035700000000000003,1.48,0.9159999999999999,0.226,0.7490000000000001,-1.79,1.11,1.49,-0.924,-0.282,-0.185,-0.56,1.48,b>f>g>i>j>k>a>e>h>d>c,6.0,0.0,10.0,9.0,7.0,1.0,2.0,8.0,3.0,4.0,5.0
-1.49,0.552,0.6659999999999999,0.8440000000000001,1.53,-0.695,-1.15,0.95,0.552,0.552,-0.695,-0.508,0.488,-1.44,0.601,-1.51,-0.307,-1.48,-1.51,0.922,1.04,0.552,0.649,0.88,h>b>c>g>d>e>f>i>a>j>k,8.0,1.0,2.0,4.0,5.0,6.0,3.0,0.0,7.0,9.0,10.0
-0.8640000000000001,0.516,1.21,-0.885,1.28,-0.885,-0.8809999999999999,0.8440000000000001,1.28,1.26,-0.885,-0.885,-0.885,0.953,-0.885,1.38,1.0,-0.873,-0.861,-0.885,1.25,0.466,-0.885,-0.885,i>a>f>b>c>d>g>e>h>k>j,1.0,3.0,4.0,5.0,7.0,2.0,6.0,8.0,0.0,10.0,9.0
-1.02,0.39,-0.159,-1.34,0.6609999999999999,-1.42,-1.43,-0.0529,0.8390000000000001,0.523,0.597,0.5429999999999999,-0.0362,0.309,-0.12300000000000001,0.45899999999999996,0.501,-1.15,-1.13,0.664,0.57,-1.41,0.42700000000000005,2.78,e>g>a>c>k>i>j>f>d>b>h,2.0,9.0,3.0,8.0,0.0,7.0,1.0,10.0,5.0,6.0,4.0
-0.993,2.12,-0.34600000000000003,-0.0677,-0.0901,-0.18899999999999997,-0.193,-0.10800000000000001,-0.6409999999999999,-0.384,-0.6409999999999999,-0.6409999999999999,-0.596,2.33,-0.608,2.26,-0.218,-0.9540000000000001,-0.958,-0.327,-0.156,-0.225,0.0008810000000000001,1.62,a>h>f>k>j>g>c>d>b>i>e,0.0,8.0,6.0,7.0,10.0,2.0,5.0,1.0,9.0,4.0,3.0
-0.35600000000000004,-0.33799999999999997,0.35200000000000004,0.607,0.14800000000000002,-0.282,-0.34,0.24,4.47,-0.36,-0.34700000000000003,-0.34700000000000003,-0.40299999999999997,-0.39899999999999997,-0.384,-0.36,-0.156,-0.37200000000000005,-0.40299999999999997,-0.379,-0.40299999999999997,-0.386,0.423,-0.22,b>e>g>i>k>j>a>c>d>h>f,6.0,0.0,7.0,8.0,1.0,10.0,2.0,9.0,3.0,5.0,4.0
1.34,1.58,-0.5710000000000001,-0.5710000000000001,-0.5710000000000001,-0.5710000000000001,-0.5710000000000001,-0.5710000000000001,-0.5710000000000001,-0.56,-0.36200000000000004,-0.36200000000000004,-0.5710000000000001,1.09,-0.5710000000000001,1.28,-0.5710000000000001,2.32,2.25,-0.5710000000000001,-0.5710000000000001,-0.57,-0.5710000000000001,-0.5710000000000001,b>h>d>j>g>i>c>a>e>k>f,7.0,0.0,6.0,2.0,8.0,10.0,4.0,1.0,5.0,3.0,9.0
-0.39799999999999996,-0.20600000000000002,-0.0308,0.14,-0.16699999999999998,-0.261,-0.39799999999999996,0.00606,-0.259,-0.0675,-0.0892,-0.00359,-0.23800000000000002,-0.204,-0.24,-0.322,-0.187,-0.267,-0.326,-0.262,-0.3,-0.3,-0.27399999999999997,4.65,j>h>b>g>c>f>e>a>d>i>k,7.0,2.0,4.0,8.0,6.0,5.0,3.0,1.0,9.0,0.0,10.0
-0.406,-0.406,-0.314,0.171,-0.406,-0.406,-0.406,-0.406,-0.27,-0.406,0.331,0.331,-0.406,-0.306,-0.0619,-0.406,-0.406,0.943,-0.406,0.35200000000000004,-0.406,-0.406,-0.292,4.39,g>i>f>d>c>e>h>b>a>j>k,8.0,7.0,4.0,3.0,5.0,2.0,0.0,6.0,1.0,9.0,10.0
-0.428,1.89,1.09,-0.491,0.349,-0.528,-0.948,-1.27,-1.43,-1.04,-0.10800000000000001,0.523,0.496,1.71,0.496,0.102,-1.33,0.77,0.853,-0.738,-0.637,0.77,-1.37,1.25,g>b>d>j>i>h>a>e>k>c>f,6.0,1.0,9.0,2.0,7.0,10.0,0.0,5.0,4.0,3.0,8.0
0.0449,0.672,-0.35,-0.649,-0.474,-0.415,-0.565,-0.466,-0.429,-0.272,-0.565,-0.556,-0.344,0.929,-0.42100000000000004,0.889,-0.24100000000000002,0.221,0.27899999999999997,-0.221,-0.28,-0.435,-0.52,4.18,i>d>c>h>k>f>g>j>e>a>b,9.0,10.0,2.0,1.0,8.0,5.0,6.0,3.0,0.0,7.0,4.0
0.0142,-0.43,-0.43,-0.441,0.878,-0.151,-0.376,-0.19399999999999998,-0.415,-0.441,-0.43,-0.441,-0.365,-0.373,-0.423,-0.441,-0.408,1.06,1.12,-0.373,-0.43700000000000006,-0.18600000000000003,-0.441,4.12,c>f>j>k>h>i>a>d>b>e>g,6.0,8.0,0.0,7.0,9.0,1.0,10.0,4.0,5.0,2.0,3.0
-0.8340000000000001,-0.64,-0.778,-0.141,2.27,-0.778,1.63,2.03,-0.8340000000000001,-0.723,1.24,1.31,-0.0892,-0.8340000000000001,-0.524,-0.8340000000000001,-0.54,-0.445,-0.8340000000000001,0.00543,0.813,0.245,0.086,-0.81,g>f>h>i>j>k>a>d>c>e>b,6.0,10.0,8.0,7.0,9.0,1.0,0.0,2.0,3.0,4.0,5.0
-0.266,-0.266,-0.22,-0.266,-0.147,-0.266,-0.24,-0.114,-0.266,-0.266,0.024,0.106,-0.266,-0.0542,-0.266,-0.266,-0.126,-0.266,-0.266,-0.225,-0.21,-0.266,-0.266,4.67,a>d>c>j>g>h>b>f>e>k>i,0.0,6.0,2.0,1.0,8.0,7.0,4.0,5.0,10.0,3.0,9.0
0.299,-0.40399999999999997,-0.40399999999999997,-0.40399999999999997,0.53,-0.235,-0.40399999999999997,-0.147,-0.40399999999999997,-0.40399999999999997,-0.0783,-0.40399999999999997,-0.40399999999999997,-0.226,-0.40399999999999997,-0.40399999999999997,-0.40399999999999997,-0.40399999999999997,-0.40399999999999997,-0.40399999999999997,1.63,-0.40399999999999997,0.11699999999999999,4.17,e>i>h>f>g>c>a>b>d>j>k,6.0,7.0,5.0,8.0,0.0,3.0,4.0,2.0,1.0,9.0,10.0
-0.335,-0.43,-0.43,-0.43,-0.43,0.0716,-0.43,-0.43,-0.10400000000000001,0.0138,-0.43,-0.43,-0.43,0.524,-0.0277,2.21,-0.43,-0.43,-0.43,-0.43,-0.10400000000000001,-0.43,-0.11599999999999999,3.88,g>a>b>f>j>h>c>i>k>d>e,1.0,2.0,6.0,9.0,10.0,3.0,0.0,5.0,7.0,4.0,8.0
-1.68,-1.53,0.5539999999999999,0.79,0.6829999999999999,-0.004370000000000001,-0.303,-0.425,1.11,1.56,0.857,0.857,-0.37799999999999995,-1.43,-0.287,-0.055999999999999994,-0.8740000000000001,-1.26,-1.13,1.59,-0.225,-0.004370000000000001,-0.004370000000000001,1.59,h>i>c>g>f>e>d>b>a>k>j,8.0,7.0,2.0,6.0,5.0,4.0,3.0,0.0,1.0,10.0,9.0
-0.33299999999999996,-0.314,-0.354,-0.354,-0.354,-0.354,-0.354,-0.354,-0.354,-0.354,-0.33799999999999997,-0.222,-0.354,-0.17,-0.354,-0.354,-0.354,1.46,1.47,-0.354,-0.354,-0.28300000000000003,-0.354,4.04,d>f>i>h>g>e>b>c>a>j>k,8.0,6.0,7.0,0.0,5.0,1.0,4.0,3.0,2.0,9.0,10.0
-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,3.79,-0.0115,1.67,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,1.79,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,j>a>e>f>i>g>d>h>k>c>b,1.0,10.0,9.0,6.0,2.0,3.0,5.0,7.0,4.0,0.0,8.0
-0.336,-0.233,-0.0572,-0.157,-0.336,-0.336,-0.0448,-0.336,-0.336,-0.336,-0.233,-0.135,-0.0664,-0.106,-0.268,-0.311,-0.336,-0.0664,-0.19399999999999998,-0.20600000000000002,-0.336,-0.0748,0.19399999999999998,4.65,j>h>f>b>d>c>k>g>i>e>a,10.0,3.0,5.0,4.0,9.0,2.0,7.0,1.0,8.0,0.0,6.0
-0.226,-0.226,-0.226,-0.214,-0.19899999999999998,-0.163,-0.226,-0.226,-0.226,-0.188,-0.214,-0.17,-0.188,-0.141,-0.19399999999999998,-0.22,-0.212,-0.21,-0.226,-0.18,-0.17300000000000001,-0.226,-0.226,4.69,e>i>j>g>a>b>c>d>f>k>h,4.0,5.0,6.0,7.0,0.0,8.0,3.0,10.0,1.0,2.0,9.0
-0.32299999999999995,-0.249,-0.131,-0.27,-0.27399999999999997,-0.209,-0.33,-0.00271,-0.33,-0.11699999999999999,-0.0731,-0.114,-0.217,-0.0529,-0.316,-0.293,-0.0298,-0.237,-0.21899999999999997,-0.16899999999999998,-0.146,-0.242,-0.33,4.67,j>i>g>a>b>c>h>d>e>k>f,3.0,4.0,5.0,7.0,8.0,10.0,2.0,6.0,1.0,0.0,9.0
-1.58,-1.54,0.153,0.611,0.7140000000000001,0.611,0.47200000000000003,0.244,0.317,0.153,-0.305,-0.305,0.75,-1.1,0.551,0.0141,-0.28,-1.15,-1.57,0.0448,0.551,-0.0458,-0.444,3.13,c>i>e>h>k>j>b>d>g>f>a,10.0,6.0,0.0,7.0,2.0,9.0,8.0,3.0,1.0,5.0,4.0
-0.21899999999999997,0.0263,-0.0737,-0.182,-0.0387,-0.22399999999999998,-0.361,-0.0857,-0.364,-0.272,-0.244,-0.289,-0.00173,-0.306,-0.0223,0.0528,-0.364,-0.252,-0.255,-0.22399999999999998,-0.364,-0.322,-0.263,4.65,k>i>d>c>g>e>f>h>b>j>a,10.0,8.0,3.0,2.0,5.0,6.0,4.0,7.0,1.0,9.0,0.0
0.8859999999999999,1.12,-0.38299999999999995,-0.512,-0.696,-0.561,-0.61,-0.723,-0.5870000000000001,-0.61,-0.685,-0.685,-0.535,1.03,-0.515,1.17,-0.573,1.11,1.18,-0.654,-0.449,-0.37,-0.542,3.2,f>d>c>e>h>j>g>i>k>b>a,10.0,9.0,2.0,1.0,3.0,0.0,6.0,4.0,7.0,5.0,8.0
-1.12,0.755,0.35700000000000004,-0.317,0.8220000000000001,-0.312,-1.12,-0.7759999999999999,-0.152,0.172,-0.8959999999999999,-0.8959999999999999,-0.41100000000000003,-0.5920000000000001,-0.132,1.48,-0.293,-0.55,0.542,-0.387,0.542,0.435,-0.659,3.49,e>c>f>h>j>i>b>g>k>d>a,10.0,6.0,1.0,9.0,0.0,2.0,7.0,3.0,5.0,4.0,8.0
-0.24,-0.193,-0.18600000000000003,-0.20800000000000002,-0.217,-0.193,-0.218,-0.24,-0.213,-0.24,-0.149,-0.179,-0.188,-0.125,-0.24,-0.217,-0.24,-0.21,-0.174,-0.193,-0.24,-0.175,-0.22899999999999998,4.69,h>e>b>c>f>g>j>i>k>d>a,10.0,2.0,3.0,9.0,1.0,4.0,5.0,0.0,7.0,6.0,8.0
-0.89,-0.363,1.59,-0.271,0.772,0.49200000000000005,-1.07,-1.59,-0.975,-0.609,1.87,1.87,0.49200000000000005,0.938,0.0216,0.0435,-1.59,-0.955,0.146,-0.8170000000000001,0.565,0.938,-0.355,-0.249,e>d>c>f>g>k>h>j>i>b>a,10.0,9.0,2.0,1.0,0.0,3.0,4.0,6.0,8.0,7.0,5.0
-0.7509999999999999,-0.7509999999999999,1.57,2.65,-0.39799999999999996,-0.51,-0.7509999999999999,-0.7509999999999999,-0.7509999999999999,1.87,0.86,-0.191,-0.581,1.57,-0.7509999999999999,-0.731,-0.7509999999999999,-0.0556,0.253,0.16699999999999998,0.561,-0.629,-0.7509999999999999,-0.42,f>i>g>j>e>k>c>h>b>a>d,9.0,8.0,6.0,10.0,4.0,0.0,2.0,7.0,1.0,3.0,5.0
-0.376,-0.0168,-0.396,-0.292,-0.396,-0.265,-0.163,-0.396,-0.396,-0.386,-0.359,-0.36,0.000172,-0.311,-0.32299999999999995,-0.396,-0.396,-0.396,-0.27899999999999997,-0.396,2.51,0.43700000000000006,-0.396,3.75,f>h>e>b>c>d>j>g>a>k>i,8.0,3.0,4.0,5.0,2.0,0.0,7.0,1.0,10.0,6.0,9.0
0.267,0.00784,-0.249,-0.24100000000000002,-0.305,-0.247,-0.249,-0.2,-0.317,-0.312,-0.289,-0.295,-0.29,-0.11699999999999999,-0.309,0.0117,-0.317,-0.124,-0.138,-0.299,-0.317,-0.28300000000000003,-0.0289,4.65,f>h>i>g>e>b>c>d>a>j>k,8.0,5.0,6.0,7.0,4.0,0.0,3.0,1.0,2.0,9.0,10.0
-0.39,-0.39,-0.267,-0.37,-0.39,-0.39,-0.39,-0.37799999999999995,-0.344,-0.293,0.0212,-0.0305,-0.39,-0.34700000000000003,-0.298,-0.23199999999999998,-0.39,-0.253,-0.39,-0.349,2.18,0.519,-0.39,3.95,c>h>g>i>d>e>f>b>a>k>j,8.0,7.0,0.0,4.0,5.0,6.0,2.0,1.0,3.0,10.0,9.0
-1.23,-1.28,1.63,0.41200000000000003,1.57,0.423,0.523,0.451,0.245,0.531,-0.0516,0.0256,-1.16,-1.21,-1.25,-1.22,0.276,-1.18,-1.25,0.76,0.382,1.28,-0.19399999999999998,1.51,c>f>i>h>k>j>a>b>e>g>d,6.0,7.0,0.0,10.0,8.0,1.0,9.0,3.0,2.0,5.0,4.0
0.677,0.0261,1.18,-0.455,-0.455,-0.455,-0.455,-0.455,-0.455,-0.455,-0.455,-0.455,0.8079999999999999,-0.455,1.04,-0.455,-0.455,-0.455,-0.455,-0.267,-0.188,-0.455,-0.455,4.0,c>h>g>k>f>e>b>d>a>j>i,8.0,6.0,0.0,7.0,5.0,4.0,2.0,1.0,10.0,9.0,3.0
-0.6609999999999999,-0.0283,3.22,0.34600000000000003,2.49,-0.6609999999999999,-0.6609999999999999,0.6609999999999999,-0.36200000000000004,-0.6609999999999999,-0.524,0.456,0.907,-0.00966,-0.325,0.205,-0.6609999999999999,-0.6609999999999999,-0.6609999999999999,-0.396,-0.606,-0.353,-0.624,-0.442,i>g>e>a>b>c>j>f>k>h>d,3.0,4.0,5.0,10.0,2.0,7.0,1.0,9.0,0.0,6.0,8.0
-1.05,0.47600000000000003,0.703,-0.27,-0.23600000000000002,-0.29600000000000004,-0.336,0.703,0.846,0.433,0.812,0.812,-0.107,-0.7290000000000001,-0.29600000000000004,-0.8370000000000001,-0.18899999999999997,-1.56,-1.5,0.35200000000000004,0.73,-1.54,0.0819,3.01,d>c>h>j>g>i>a>e>f>b>k,6.0,9.0,1.0,0.0,7.0,8.0,4.0,2.0,5.0,3.0,10.0
-0.669,-0.58,-0.758,-0.836,0.8809999999999999,1.25,1.24,0.657,-0.758,-0.767,-0.725,-0.727,0.8109999999999999,-0.639,0.892,-0.858,0.7929999999999999,-0.44,-0.529,-0.8420000000000001,1.07,-0.529,-0.767,2.82,i>g>c>e>f>d>k>h>j>b>a,10.0,9.0,2.0,5.0,3.0,4.0,1.0,7.0,0.0,8.0,6.0
-0.249,0.0924,-0.255,-0.28300000000000003,-0.327,-0.11900000000000001,-0.00313,-0.327,-0.272,-0.183,-0.327,-0.327,-0.327,-0.327,-0.191,-0.0224,-0.327,-0.158,-0.327,0.00808,-0.299,0.0733,-0.174,4.65,c>g>h>i>f>e>b>d>a>j>k,8.0,6.0,0.0,7.0,5.0,4.0,1.0,2.0,3.0,9.0,10.0
-0.7659999999999999,-0.7659999999999999,0.473,0.225,-0.7659999999999999,-0.0116,-0.36700000000000005,-0.7659999999999999,0.281,-0.7659999999999999,-0.7659999999999999,0.198,3.26,-0.231,0.37200000000000005,0.172,-0.7659999999999999,-0.5770000000000001,-0.381,0.929,2.21,-0.7659999999999999,-0.7659999999999999,0.341,c>e>g>k>h>i>a>d>b>f>j,6.0,8.0,0.0,7.0,1.0,9.0,2.0,4.0,5.0,10.0,3.0
-0.789,1.18,0.977,-1.06,0.91,-1.1,-1.1,0.9109999999999999,0.843,-0.973,0.447,0.45899999999999996,-1.11,0.92,-1.11,0.845,0.5379999999999999,-0.85,-0.98,-1.11,0.773,0.682,-1.1,1.8,b>c>e>i>g>h>a>f>d>j>k,6.0,0.0,1.0,8.0,2.0,7.0,4.0,5.0,3.0,9.0,10.0
-0.778,0.8270000000000001,-0.778,0.174,1.08,-0.10800000000000001,1.99,-0.778,1.56,-0.778,-0.778,-0.467,-0.557,2.16,-0.778,-0.513,-0.778,-0.778,-0.778,0.2,-0.778,-0.778,0.8740000000000001,1.34,i>j>f>d>c>a>h>g>b>k>e,5.0,8.0,4.0,3.0,10.0,2.0,7.0,6.0,0.0,1.0,9.0
1.13,-0.043,-0.33299999999999996,-0.556,-0.441,-0.563,-0.585,-0.5489999999999999,-0.491,-0.483,-0.39399999999999996,-0.419,-0.521,1.18,-0.545,0.774,-0.672,1.03,0.968,-0.643,-0.604,-0.5379999999999999,-0.33899999999999997,3.63,a>i>c>j>d>e>f>g>b>k>h,0.0,8.0,2.0,4.0,5.0,6.0,7.0,10.0,1.0,3.0,9.0
-0.141,-0.278,-0.222,-0.0229,-0.278,-0.247,-0.278,-0.278,-0.063,-0.254,-0.278,-0.278,-0.278,-0.172,-0.278,-0.278,-0.278,-0.0038,0.0404,-0.278,-0.278,-0.278,0.0323,4.67,c>h>d>j>g>f>b>e>a>k>i,8.0,6.0,0.0,2.0,7.0,5.0,4.0,1.0,10.0,3.0,9.0
-0.6679999999999999,-0.0948,0.9129999999999999,-0.158,0.765,-0.813,-0.813,0.695,0.9259999999999999,-0.542,-0.708,-0.813,-0.813,0.0128,-0.795,-0.0703,-0.11,-0.141,0.594,-0.765,-0.289,0.7340000000000001,-0.73,3.68,g>b>j>e>f>d>a>c>i>h>k,6.0,1.0,7.0,5.0,3.0,4.0,0.0,9.0,8.0,2.0,10.0
0.0352,0.867,0.7240000000000001,0.722,0.066,-0.5329999999999999,-0.755,-0.195,-0.195,0.9570000000000001,-0.792,-0.826,-0.8420000000000001,-0.835,-0.8140000000000001,-0.33799999999999997,0.763,-0.8170000000000001,-0.833,-0.483,0.903,-0.8390000000000001,0.615,3.43,f>d>b>e>g>i>h>j>k>c>a,10.0,2.0,9.0,1.0,3.0,0.0,4.0,6.0,5.0,7.0,8.0
-0.389,-0.389,-0.389,-0.0463,-0.147,-0.389,-0.35200000000000004,-0.389,-0.237,-0.348,0.29600000000000004,0.386,-0.231,-0.16,-0.389,-0.306,-0.276,-0.37,-0.389,-0.32299999999999995,0.163,-0.336,0.484,4.53,d>c>g>k>h>i>b>j>e>a>f,9.0,6.0,1.0,0.0,8.0,10.0,2.0,4.0,5.0,7.0,3.0
-0.312,-0.193,-0.441,-0.48100000000000004,-0.48100000000000004,-0.27699999999999997,-0.48100000000000004,-0.48100000000000004,-0.48100000000000004,0.00105,-0.48100000000000004,-0.48100000000000004,-0.48100000000000004,-0.48100000000000004,-0.45799999999999996,-0.48100000000000004,1.51,0.46399999999999997,0.0741,-0.48100000000000004,1.51,-0.265,-0.193,3.86,h>d>c>e>f>i>g>j>k>b>a,10.0,9.0,2.0,1.0,3.0,4.0,6.0,0.0,5.0,7.0,8.0
-0.8190000000000001,-0.816,1.26,-0.8,0.856,-0.797,-0.815,0.789,1.3,0.982,-0.8190000000000001,-0.8190000000000001,-0.7979999999999999,-0.8029999999999999,-0.8170000000000001,-0.795,0.833,-0.807,-0.805,-0.8190000000000001,1.88,1.19,0.924,1.33,g>h>i>a>e>d>f>b>c>j>k,3.0,7.0,8.0,5.0,4.0,6.0,0.0,1.0,2.0,9.0,10.0
-0.23399999999999999,-0.17,-0.0411,-0.16,-0.127,-0.252,-0.308,-0.326,-0.276,-0.198,-0.22,-0.198,-0.124,-0.0564,-0.124,-0.20199999999999999,-0.39399999999999996,-0.153,-0.192,-0.335,-0.192,-0.0827,-0.308,4.68,j>e>c>b>f>g>i>h>k>a>d,9.0,3.0,2.0,10.0,1.0,4.0,5.0,7.0,6.0,0.0,8.0
-0.0272,-0.32899999999999996,-0.341,-0.341,-0.341,-0.287,-0.306,-0.221,-0.341,-0.215,-0.0385,-0.341,-0.264,-0.0771,0.315,-0.17,-0.341,-0.134,-0.0149,-0.166,-0.233,-0.10800000000000001,-0.324,4.64,d>h>i>e>f>g>b>a>c>j>k,7.0,6.0,8.0,0.0,3.0,4.0,5.0,1.0,2.0,9.0,10.0
-0.392,0.0363,-0.20199999999999999,-0.6409999999999999,-0.0111,-0.40399999999999997,-0.35700000000000004,-0.166,-0.10300000000000001,-0.23800000000000002,-0.511,-0.5579999999999999,-0.579,-0.285,-0.321,-0.285,1.02,-0.40399999999999997,-0.48700000000000004,-0.20199999999999999,1.62,-0.155,-0.44,4.06,f>g>b>i>d>a>h>k>c>j>e,5.0,2.0,8.0,4.0,10.0,0.0,1.0,6.0,3.0,9.0,7.0
-0.58,-0.58,0.158,0.0021,-0.58,-0.354,-0.373,-0.0933,0.18100000000000002,-0.44299999999999995,0.345,0.687,1.13,-0.47,-0.0532,-0.58,-0.348,-0.58,-0.496,-0.0768,0.0177,-0.58,-0.55,4.21,d>g>h>i>k>j>e>b>c>f>a,10.0,7.0,8.0,0.0,6.0,9.0,1.0,2.0,3.0,5.0,4.0
-0.485,-0.365,0.877,-0.0903,0.203,-0.179,-0.17,-0.27,-0.204,-0.248,-0.0462,-0.0236,-0.233,-0.483,-0.287,-0.485,-0.204,-0.456,-0.485,0.0561,-0.292,-0.308,-0.311,4.49,i>j>h>b>a>d>k>c>f>g>e,4.0,3.0,7.0,5.0,10.0,8.0,9.0,2.0,0.0,1.0,6.0
