A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,ranking,a,b,c,d,e,f,g,h,i,j
1.7860369999999999,0.91745,1.7232060000000002,0.27269299999999996,-0.22786700000000001,0.201019,-1.67513,0.250818,-0.992179,0.194633,0.039788,0.41200200000000003,-0.896432,-0.360033,-0.9168370000000001,-0.806229,f>j>e>b>i>g>a>d>c>h,6.0,3.0,8.0,7.0,2.0,0.0,5.0,9.0,4.0,1.0
0.122182,-0.808966,-1.541421,0.27269299999999996,-0.11056700000000001,1.275225,0.5160680000000001,1.0533299999999999,-0.23050900000000002,0.48819399999999996,-0.925668,-0.5835739999999999,-0.403943,-1.053734,1.262261,-0.722379,b>c>f>j>i>h>a>g>d>e,6.0,0.0,1.0,8.0,9.0,2.0,7.0,5.0,4.0,3.0
-0.957865,0.362531,0.5464220000000001,0.8466969999999999,0.24133400000000002,0.904809,-0.072612,0.6520739999999999,0.9119959999999999,0.304718,1.0588799999999998,-0.841686,-0.180085,-1.053734,-1.132352,-0.694429,d>b>j>f>h>i>a>g>c>e,6.0,1.0,8.0,0.0,9.0,3.0,7.0,4.0,5.0,2.0
-0.169723,-0.069073,1.647284,0.8466969999999999,1.297037,0.386227,-0.039908,0.31769400000000003,1.058471,0.48819399999999996,1.0588799999999998,-0.5835739999999999,-0.13531300000000002,-1.053734,-1.132352,-0.638529,d>j>b>f>h>i>a>g>c>e,6.0,2.0,8.0,0.0,9.0,3.0,7.0,4.0,5.0,1.0
0.355705,0.91745,-1.275695,-0.30130999999999997,0.212009,-0.058272000000000004,1.170157,1.588338,0.853406,1.332183,1.0588799999999998,-0.141096,0.26763200000000004,-0.93309,-1.132352,-0.806229,j>b>f>e>i>d>h>a>c>g,7.0,1.0,8.0,5.0,3.0,2.0,9.0,6.0,4.0,0.0
-0.315675,0.91745,-0.934048,-0.144764,-1.4595200000000002,-0.762062,-0.43236099999999994,-0.5851310000000001,0.824111,0.634975,1.0588799999999998,1.2600850000000001,1.118295,-0.058423,0.807284,-0.806229,e>f>a>j>i>b>h>g>c>d,2.0,5.0,8.0,9.0,0.0,1.0,7.0,6.0,4.0,3.0
1.464942,-1.1789120000000002,2.254656,0.8466969999999999,0.006734,1.127059,-1.119154,0.6520739999999999,-1.665963,-0.282405,-0.898849,-1.2841639999999999,-0.04577,-0.118745,-0.701322,0.116123,i>f>j>g>a>d>c>h>b>e,4.0,8.0,6.0,5.0,9.0,1.0,3.0,7.0,0.0,2.0
-0.082151,-0.13073099999999999,0.7741859999999999,0.8466969999999999,-0.785043,0.089895,-1.67513,-0.38450300000000004,-0.992179,-1.236479,1.0588799999999998,-1.099798,1.118295,-0.179067,-1.132352,-0.163378,g>i>f>h>j>a>b>d>c>e,5.0,6.0,8.0,7.0,9.0,2.0,0.0,3.0,1.0,4.0
1.7860369999999999,0.91745,1.001951,-0.144764,-0.25719200000000003,-0.132355,-1.021041,-0.11699999999999999,-1.431603,-0.502576,-1.140213,-1.2841639999999999,-0.359171,-0.752125,-1.132352,-0.24722800000000003,g>f>i>j>b>a>d>c>h>e,5.0,4.0,7.0,6.0,9.0,1.0,0.0,8.0,2.0,3.0
-1.1330069999999999,0.794135,-0.212794,0.8466969999999999,0.329309,0.386227,0.189023,-0.250751,-0.43557399999999996,-1.236479,-0.7915770000000001,-0.399208,0.401947,0.12254300000000001,1.262261,0.535374,h>f>i>c>a>j>g>b>e>d,4.0,7.0,3.0,9.0,8.0,1.0,6.0,0.0,2.0,5.0
1.0270860000000002,0.91745,0.242736,-0.09258200000000001,0.12403399999999999,-0.836145,0.09091,-1.3542049999999999,-1.665963,-1.236479,-0.872031,-0.141096,1.028751,0.605118,1.262261,1.681327,i>f>a>g>j>h>b>e>c>d,2.0,6.0,8.0,9.0,7.0,1.0,3.0,5.0,0.0,4.0
-0.724341,0.054242,-1.541421,-2.1798669999999998,-0.7263930000000001,-2.4289330000000002,0.646886,-1.387643,1.263536,0.341413,0.683425,1.9975490000000002,-0.6278020000000001,1.9623599999999999,-1.012622,1.122325,a>f>i>j>h>g>b>e>c>d,0.0,6.0,8.0,9.0,7.0,1.0,5.0,4.0,2.0,3.0
-1.1330069999999999,0.91745,0.8121470000000001,0.794515,1.472987,0.31214400000000003,1.202861,-0.183875,0.41398100000000004,-1.0530030000000001,-0.469758,-1.2841639999999999,-1.568007,-0.540998,1.262261,-0.051577,h>c>f>i>j>a>b>d>g>e,5.0,6.0,1.0,7.0,9.0,2.0,8.0,0.0,3.0,4.0
-1.045436,-2.1037779999999997,-0.098911,0.011783,1.443662,1.275225,1.595315,0.618636,0.003851,-0.025537999999999998,-1.622941,-0.915432,-1.9261810000000001,-1.053734,0.8312309999999999,-0.7782789999999999,b>h>i>f>c>j>a>d>g>e,6.0,0.0,4.0,7.0,9.0,3.0,8.0,1.0,2.0,5.0
-1.1330069999999999,-0.500677,0.584382,0.324876,1.472987,1.275225,1.3990879999999999,1.187082,0.531161,0.965231,-0.121121,0.19076300000000002,-0.762117,-0.45051499999999994,-0.390022,-0.806229,b>j>h>f>d>i>a>c>e>g,6.0,0.0,7.0,4.0,8.0,3.0,9.0,2.0,5.0,1.0
0.151372,0.609162,-0.668323,-1.8145919999999998,-0.814368,-2.4289330000000002,0.548772,-1.3542049999999999,1.263536,0.414804,1.0588799999999998,2.181915,-0.359171,1.9623599999999999,-1.132352,1.2900260000000001,a>i>f>j>h>g>b>e>c>d,0.0,6.0,8.0,9.0,7.0,2.0,5.0,4.0,1.0,3.0
0.9687049999999999,0.91745,-0.934048,0.27269299999999996,0.065384,-0.206438,1.595315,1.38771,1.029176,1.405573,0.8711530000000001,-0.251715,-0.000998,-1.053734,-1.132352,-0.27517800000000003,j>f>i>d>b>a>h>e>c>g,5.0,4.0,8.0,3.0,7.0,1.0,9.0,6.0,2.0,0.0
0.910324,-0.623993,1.95097,-2.284231,1.003786,-2.4289330000000002,-1.67513,-1.487957,-0.6406390000000001,0.157937,1.0588799999999998,1.333832,1.566011,1.9623599999999999,-0.821053,1.541576,i>f>a>j>g>h>b>e>d>c,2.0,6.0,9.0,8.0,7.0,1.0,4.0,5.0,0.0,3.0
0.8227530000000001,-0.808966,-0.630362,-0.666585,-1.4595200000000002,0.7566430000000001,-0.334248,1.8558419999999998,0.794816,2.322952,1.0588799999999998,1.112593,1.4764680000000001,-0.08858400000000001,0.495985,-0.806229,j>b>f>i>a>e>h>c>d>g,4.0,1.0,7.0,8.0,5.0,2.0,9.0,6.0,3.0,0.0
1.085467,0.732477,-0.098911,-0.666585,-0.169217,-1.169519,-0.49777,-1.487957,-1.665963,-0.355795,-0.174758,0.6332409999999999,2.013728,1.419463,0.352308,1.988777,i>f>a>g>j>e>b>h>c>d,2.0,6.0,8.0,9.0,5.0,1.0,3.0,7.0,0.0,4.0
-0.140532,0.362531,-1.541421,-0.6144029999999999,-1.3128950000000001,-1.614018,-0.20343,-1.487957,0.9705860000000001,-0.649356,1.0588799999999998,1.038846,0.6258060000000001,1.9623599999999999,-0.557645,1.737227,a>i>f>g>j>h>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,3.0,5.0,1.0,4.0
-1.1330069999999999,0.1159,-0.668323,0.8466969999999999,-0.081242,0.719601,-0.5958829999999999,0.284256,-1.167949,-0.46588,-0.7379399999999999,-1.2841639999999999,0.491491,-0.812447,1.262261,-0.303128,c>h>f>i>b>j>g>a>d>e,7.0,4.0,0.0,8.0,9.0,2.0,6.0,1.0,3.0,5.0
1.7860369999999999,0.91745,0.4705,0.27269299999999996,-0.902344,-0.095313,-1.67513,-0.451379,-1.285128,-1.236479,0.066606,-1.247291,0.894436,-0.179067,-0.437914,0.395624,g>i>f>a>j>d>c>h>e>b,3.0,9.0,6.0,5.0,8.0,2.0,0.0,7.0,1.0,4.0
-1.016246,-0.870624,0.5084609999999999,-2.3364130000000003,-0.550443,-2.4289330000000002,-1.67513,-1.153577,-0.318394,0.451499,1.0588799999999998,1.6656900000000001,1.118295,1.9623599999999999,-1.08446,1.345926,a>i>f>j>g>h>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,4.0,5.0,1.0,3.0
1.7860369999999999,0.91745,0.05293200000000001,-0.144764,-1.4595200000000002,-0.762062,-1.5443120000000001,-1.421081,0.443276,-1.236479,0.8443350000000001,-0.030476,-0.448715,0.6956,-1.060514,0.731024,g>i>a>f>j>e>h>b>d>c,2.0,7.0,9.0,8.0,5.0,3.0,0.0,6.0,1.0,4.0
1.085467,0.91745,2.254656,0.533604,1.121086,0.42326899999999995,0.810408,0.55176,0.091736,0.451499,-0.5502130000000001,-0.17796900000000002,-1.568007,-0.6314810000000001,-1.132352,-0.806229,b>f>j>d>i>e>a>g>c>h,6.0,0.0,8.0,3.0,5.0,1.0,7.0,9.0,4.0,2.0
-1.1330069999999999,0.855792,0.622343,0.8466969999999999,0.8571610000000001,0.867768,0.38525,0.016752,0.062440999999999997,-1.236479,-0.7647579999999999,-1.062925,-0.985975,-0.239389,1.262261,0.088173,h>f>c>i>j>a>g>b>e>d,5.0,7.0,2.0,9.0,8.0,1.0,6.0,0.0,3.0,4.0
-1.1330069999999999,-2.04212,-0.250755,-1.084042,0.47593500000000005,0.608477,1.595315,1.8558419999999998,1.087766,1.625744,0.46888,0.6332409999999999,0.312404,-0.26955,0.184685,-0.806229,b>j>f>i>h>a>d>c>e>g,5.0,0.0,7.0,6.0,8.0,2.0,9.0,4.0,3.0,1.0
-0.374056,0.609162,-1.541421,-1.344953,-1.195594,-1.836268,0.221728,-1.487957,1.234241,-0.3191,1.0588799999999998,1.2232120000000002,0.446719,1.9623599999999999,-0.6534300000000001,1.625426,a>i>f>j>g>h>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,4.0,5.0,1.0,3.0
1.3481809999999999,0.300873,-0.364637,0.8466969999999999,-0.550443,-0.058272000000000004,1.202861,1.187082,1.2049459999999999,1.368878,1.0588799999999998,-0.10422200000000001,0.446719,-1.053734,-1.132352,-0.442878,j>f>d>b>i>a>h>e>c>g,5.0,3.0,8.0,2.0,7.0,1.0,9.0,6.0,4.0,0.0
-0.753532,0.177558,-1.541421,-1.6058629999999998,-0.960994,-1.9473919999999998,0.5160680000000001,-1.487957,1.263536,-0.098929,0.817516,1.3707049999999998,-0.180085,1.9623599999999999,-1.012622,1.5974760000000001,a>i>f>j>h>g>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,5.0,4.0,1.0,3.0
0.5600390000000001,-1.3022280000000002,1.077872,0.8466969999999999,1.209062,0.201019,0.6795899999999999,-0.38450300000000004,-0.611344,-1.089698,-1.622941,-1.247291,-0.224856,-0.872769,1.262261,-0.806229,c>b>f>i>h>j>a>g>e>d,6.0,1.0,0.0,9.0,8.0,2.0,7.0,4.0,3.0,5.0
1.3481809999999999,0.794135,-0.8960879999999999,0.794515,-0.843693,-0.169396,0.483364,-0.7188829999999999,-1.226538,-1.236479,-1.622941,0.006397,0.26763200000000004,0.99721,1.262261,1.988777,i>f>a>g>h>b>e>j>c>d,2.0,5.0,8.0,9.0,6.0,1.0,3.0,4.0,0.0,7.0
-0.11134200000000001,-0.069073,-0.630362,-2.910417,0.12403399999999999,-2.4289330000000002,1.170157,-0.551693,1.263536,1.735829,0.147061,2.4031540000000002,-1.12029,1.449624,-1.132352,0.535374,a>f>i>j>h>b>e>g>d>c,0.0,5.0,9.0,8.0,6.0,1.0,7.0,4.0,2.0,3.0
-1.1330069999999999,-0.315704,-0.706284,0.8466969999999999,0.212009,1.090017,-0.170725,0.48488400000000004,-0.9335889999999999,-0.245709,-0.7915770000000001,-1.2841639999999999,0.536262,-0.7822859999999999,1.262261,-0.21927800000000003,c>h>f>i>b>j>a>g>d>e,6.0,4.0,0.0,8.0,9.0,2.0,7.0,1.0,3.0,5.0
-1.1330069999999999,0.485846,0.8121470000000001,0.8466969999999999,0.710535,0.719601,0.058205999999999994,-0.083562,-0.23050900000000002,-1.236479,-1.596123,-0.141096,-1.209834,0.062221000000000005,1.262261,0.311773,h>f>i>c>a>j>g>b>e>d,4.0,7.0,3.0,9.0,8.0,1.0,6.0,0.0,2.0,5.0
1.7860369999999999,0.91745,1.0399120000000002,0.377058,-0.374492,-0.021230000000000002,-1.1845629999999998,-0.250751,-1.4023079999999999,-1.089698,-0.41612200000000005,-1.2841639999999999,-0.403943,-0.239389,-1.132352,-0.163378,g>f>i>j>a>b>d>c>h>e,4.0,5.0,7.0,6.0,9.0,1.0,0.0,8.0,2.0,3.0
1.3189899999999999,-0.43901999999999997,-0.098911,0.8466969999999999,-0.9316690000000001,0.052853,0.8431120000000001,-0.38450300000000004,0.062440999999999997,-1.236479,-1.622941,-0.43608100000000005,-0.448715,0.755922,1.262261,1.849027,i>f>a>g>j>h>b>e>c>d,2.0,6.0,8.0,9.0,7.0,1.0,3.0,5.0,0.0,4.0
-0.22810300000000003,0.485846,-1.351617,-0.09258200000000001,-1.4595200000000002,-0.836145,0.712295,-0.150437,1.263536,0.891841,-0.013848,2.4031540000000002,-0.538258,0.48447399999999996,0.017062,-0.806229,e>f>a>j>i>b>h>c>g>d,2.0,5.0,7.0,9.0,0.0,1.0,8.0,6.0,4.0,3.0
-1.1330069999999999,-0.623993,0.16681400000000002,0.8466969999999999,-0.13989200000000002,1.090017,-0.236134,0.55176,-0.34768899999999997,-0.245709,-1.220668,-1.2841639999999999,-0.941204,-1.023573,1.262261,-0.666479,c>b>h>f>i>j>a>g>d>e,6.0,1.0,0.0,8.0,9.0,3.0,7.0,2.0,4.0,5.0
-0.403246,-0.254046,0.7741859999999999,0.8466969999999999,1.0331110000000001,0.42326899999999995,0.189023,0.284256,1.263536,0.304718,0.8711530000000001,-1.026052,-0.8516600000000001,-1.053734,-1.132352,-0.191328,d>j>f>h>i>b>a>g>c>e,6.0,5.0,8.0,0.0,9.0,2.0,7.0,3.0,4.0,1.0
-1.1330069999999999,-1.487201,-1.541421,0.063965,-0.315842,1.238184,1.595315,1.8558419999999998,0.648341,1.552354,-0.094303,0.596368,-0.762117,-0.299711,-0.34213000000000005,-0.806229,b>j>f>h>i>a>d>c>e>g,5.0,0.0,7.0,6.0,8.0,2.0,9.0,3.0,4.0,1.0
-1.1330069999999999,-1.1789120000000002,-0.554441,0.6901510000000001,1.0331110000000001,1.275225,1.595315,0.618636,0.41398100000000004,-0.3191,-0.5233939999999999,-1.2841639999999999,-1.6127790000000002,0.12254300000000001,0.783338,0.199973,h>i>f>j>c>a>b>d>g>e,5.0,6.0,4.0,7.0,9.0,2.0,8.0,0.0,1.0,3.0
0.939514,0.91745,-1.085891,-0.405674,-1.4595200000000002,-0.687979,1.595315,0.083628,1.175651,1.80922,0.361607,2.1450419999999997,0.581034,0.273347,0.424146,-0.806229,e>j>f>a>b>i>h>c>g>d,3.0,4.0,7.0,9.0,0.0,2.0,8.0,6.0,5.0,1.0
-0.782722,0.91745,0.318657,0.8466969999999999,0.44661000000000006,0.089895,-0.072612,-0.38450300000000004,-0.874999,-1.236479,-1.622941,-0.5835739999999999,-0.493487,-0.179067,1.262261,0.060223,h>f>c>i>g>a>j>b>e>d,5.0,7.0,2.0,9.0,8.0,1.0,4.0,0.0,3.0,6.0
-1.016246,-0.747308,-0.364637,0.742333,0.7691859999999999,1.275225,0.581477,0.785826,1.263536,0.304718,0.710244,-0.878559,-0.538258,-1.053734,-1.132352,-0.47082799999999997,d>j>b>h>f>i>a>g>c>e,6.0,2.0,8.0,0.0,9.0,4.0,7.0,3.0,5.0,1.0
-1.1330069999999999,0.362531,0.05293200000000001,0.8466969999999999,0.62256,0.349186,0.254432,-0.250751,-0.17191900000000002,-1.236479,-0.898849,-0.030476,-0.224856,0.5749569999999999,1.262261,0.7589739999999999,h>f>i>a>j>c>g>b>e>d,3.0,7.0,5.0,9.0,8.0,1.0,6.0,0.0,2.0,4.0
-0.22810300000000003,0.1159,-0.782205,-1.292771,1.2383870000000001,-0.354604,0.712295,-0.9863870000000001,-1.665963,-1.236479,-1.462032,0.338256,-1.344149,1.6607509999999999,1.262261,1.988777,i>f>a>h>g>b>j>e>c>d,2.0,5.0,8.0,9.0,7.0,1.0,4.0,3.0,0.0,6.0
1.0270860000000002,0.91745,-0.098911,0.377058,-1.019644,-0.132355,-1.67513,-0.484817,-1.285128,-1.236479,0.227516,-1.2841639999999999,2.013728,-0.26955,-0.03083,0.088173,g>i>f>a>j>c>d>e>h>b,3.0,9.0,5.0,6.0,7.0,2.0,0.0,8.0,1.0,4.0
0.20975300000000002,0.91745,-0.8581270000000001,-0.405674,-1.4595200000000002,-1.243602,-0.726701,-1.487957,0.589751,-0.575966,1.0588799999999998,0.8913530000000001,0.894436,1.9020380000000001,-0.581591,1.8769770000000001,a>i>f>g>h>j>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,3.0,4.0,1.0,5.0
-0.8994840000000001,-0.747308,-0.706284,0.8466969999999999,-0.462467,-0.021230000000000002,-0.8248139999999999,-0.518255,-1.665963,-1.163088,-1.19385,-1.2841639999999999,0.13331700000000002,-0.963251,1.262261,-0.638529,c>f>h>b>i>j>g>a>d>e,7.0,3.0,0.0,8.0,9.0,1.0,6.0,2.0,4.0,5.0
1.7860369999999999,0.91745,0.6982649999999999,0.742333,-0.755718,0.645518,-1.446199,0.418008,-0.318394,1.185402,-0.013848,0.043269999999999996,-0.762117,-0.9029290000000001,-1.132352,-0.806229,j>f>b>e>i>d>a>g>c>h,6.0,2.0,8.0,5.0,3.0,1.0,7.0,9.0,4.0,0.0
0.910324,0.054242,1.837088,-0.196946,0.62256,1.275225,0.941226,1.22052,1.263536,0.598279,0.46888,-0.546701,-0.672573,-0.872769,-1.132352,-0.806229,j>b>f>d>i>h>e>a>g>c,7.0,1.0,9.0,3.0,6.0,2.0,8.0,5.0,4.0,0.0
0.530848,0.91745,-1.161813,0.168329,-1.4595200000000002,-0.465729,0.025501,-0.183875,1.117061,0.891841,1.0588799999999998,1.2232120000000002,1.4316959999999999,0.0018989999999999999,0.879123,-0.806229,e>j>f>a>i>b>h>c>d>g,3.0,5.0,7.0,8.0,0.0,2.0,9.0,6.0,4.0,1.0
-1.1330069999999999,-0.562335,-0.47851899999999997,0.8466969999999999,0.47593500000000005,1.0159340000000001,0.319841,0.418008,-0.6406390000000001,-0.172319,-1.1133950000000001,-1.026052,0.222861,-0.872769,1.262261,-0.806229,c>b>h>f>i>j>a>e>g>d,6.0,1.0,0.0,9.0,7.0,3.0,8.0,2.0,4.0,5.0
1.202228,0.609162,-1.541421,0.011783,-0.198542,-0.650937,1.595315,-0.9529489999999999,0.033145999999999995,-1.236479,-0.630667,0.043269999999999996,0.894436,1.148015,0.8312309999999999,1.988777,i>f>a>h>e>b>g>j>c>d,2.0,5.0,8.0,9.0,4.0,1.0,6.0,3.0,0.0,7.0
-1.1330069999999999,-0.315704,0.090892,0.8466969999999999,1.150411,0.645518,0.941226,0.183942,0.179621,-0.612661,-0.362485,-1.2841639999999999,-1.12029,-0.26955,1.262261,0.032273,h>c>f>i>j>a>g>b>d>e,5.0,7.0,1.0,8.0,9.0,2.0,6.0,0.0,3.0,4.0
-0.870293,0.91745,0.6982649999999999,-0.8753139999999999,1.0331110000000001,-1.206561,-0.334248,-1.487957,-1.665963,-0.46588,-0.44293999999999994,0.7069880000000001,2.013728,1.570268,-0.437914,1.932877,i>f>a>h>g>b>j>e>d>c,2.0,5.0,9.0,8.0,7.0,1.0,4.0,3.0,0.0,6.0
-1.1330069999999999,-0.9322809999999999,1.153794,0.324876,1.472987,1.275225,1.072044,0.71895,0.5604560000000001,-0.062234000000000005,-0.362485,-1.210418,-2.239583,-0.9934120000000001,1.214369,-0.806229,b>h>c>f>j>i>a>g>d>e,6.0,0.0,2.0,8.0,9.0,3.0,7.0,1.0,5.0,4.0
1.6400849999999998,0.91745,0.204775,0.063965,-0.9903190000000001,-0.391646,-1.67513,-0.752321,-0.523459,-1.236479,1.0588799999999998,-0.804813,1.118295,0.12254300000000001,-0.749214,0.004323,g>i>f>a>j>e>c>h>b>d,3.0,8.0,6.0,9.0,5.0,2.0,0.0,7.0,1.0,4.0
1.7860369999999999,0.91745,0.660304,0.794515,-0.638418,0.941851,-1.282677,0.418008,-0.142624,0.891841,0.093425,-0.325462,-0.8516600000000001,-1.053734,-1.132352,-0.554679,j>f>b>d>i>a>c>g>h>e,5.0,2.0,6.0,3.0,9.0,1.0,7.0,8.0,4.0,0.0
0.326515,0.794135,-0.706284,0.011783,-1.4595200000000002,-0.984311,-0.857519,-1.487957,0.619046,-0.796137,1.0588799999999998,0.780734,1.25261,1.9623599999999999,-0.485807,1.904927,a>i>f>g>h>j>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,3.0,4.0,1.0,5.0
-0.578389,-0.254046,-1.541421,-2.232049,-1.136944,-2.4289330000000002,0.025501,-1.153577,0.794816,0.23132800000000003,1.0588799999999998,1.6656900000000001,0.536262,1.9623599999999999,-0.437914,1.485676,a>i>f>j>g>h>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,4.0,5.0,1.0,3.0
1.7860369999999999,-0.500677,1.381559,0.8466969999999999,-0.609093,0.7566430000000001,-1.67513,0.418008,-1.578078,-0.355795,-0.5770310000000001,-1.2841639999999999,0.043774,-0.420354,-0.8689450000000001,0.283823,i>f>g>j>a>d>c>h>b>e,4.0,8.0,6.0,5.0,9.0,1.0,2.0,7.0,0.0,3.0
-0.957865,0.485846,0.280696,0.8466969999999999,1.003786,0.16397799999999998,0.9085209999999999,-0.7188829999999999,-0.259804,-1.236479,-1.622941,-0.43608100000000005,-0.493487,0.0018989999999999999,1.262261,0.283823,h>f>i>c>a>j>g>b>e>d,4.0,7.0,3.0,9.0,8.0,1.0,6.0,0.0,2.0,5.0
1.7860369999999999,0.91745,0.8121470000000001,0.063965,-0.5211180000000001,-0.317563,-1.315381,-0.6185689999999999,-0.9335889999999999,-1.236479,-0.067485,-0.509827,-0.896432,0.303508,-1.132352,0.172023,g>f>i>a>j>h>e>b>c>d,3.0,7.0,8.0,9.0,6.0,1.0,0.0,5.0,2.0,4.0
1.056276,-0.192389,-0.47851899999999997,0.8466969999999999,-1.4595200000000002,0.052853,0.8431120000000001,-0.28418899999999997,1.263536,-1.236479,-1.19385,-0.731066,-0.672573,0.605118,0.879123,1.765177,i>f>a>g>j>h>b>e>c>d,2.0,6.0,8.0,9.0,7.0,1.0,3.0,5.0,0.0,4.0
-1.1330069999999999,0.547504,0.96399,0.8466969999999999,1.3850120000000001,0.23806100000000002,1.039339,-0.317627,-0.025444,-1.236479,-0.9793040000000001,-0.878559,-1.0307469999999999,0.152703,1.262261,0.47947399999999996,h>f>i>c>a>j>g>b>e>d,4.0,7.0,3.0,9.0,8.0,1.0,6.0,0.0,2.0,5.0
-0.753532,-1.1789120000000002,-0.630362,0.8466969999999999,0.12403399999999999,0.7566430000000001,-0.5958829999999999,0.016752,-1.665963,-0.612661,-1.167032,-0.65732,0.13331700000000002,-0.872769,1.262261,-0.806229,c>b>h>f>i>j>a>g>e>d,6.0,1.0,0.0,9.0,8.0,3.0,7.0,2.0,4.0,5.0
0.7351810000000001,-0.68565,1.229716,-1.658046,1.472987,-1.9473919999999998,-0.530474,-1.487957,-0.289099,0.121242,0.924789,1.3707049999999998,0.043774,1.9623599999999999,-1.132352,1.317976,i>f>a>j>g>h>b>d>e>c,2.0,6.0,9.0,7.0,8.0,1.0,4.0,5.0,0.0,3.0
1.727656,0.1159,0.128853,0.8466969999999999,-0.8730180000000001,0.16397799999999998,-0.8248139999999999,-0.451379,-1.665963,-1.236479,-1.622941,-0.10422200000000001,-0.493487,0.6956,1.262261,1.150275,i>f>g>a>j>h>b>e>c>d,3.0,6.0,8.0,9.0,7.0,1.0,2.0,5.0,0.0,4.0
1.7860369999999999,0.91745,0.5464220000000001,0.27269299999999996,-0.843693,-0.24348000000000003,-1.67513,-0.5851310000000001,-0.816409,-1.236479,0.737062,-0.878559,0.670578,0.12254300000000001,-1.036568,0.22792300000000001,g>i>f>a>j>e>h>b>c>d,3.0,7.0,8.0,9.0,5.0,2.0,0.0,6.0,1.0,4.0
-1.1330069999999999,0.485846,0.6982649999999999,0.8466969999999999,1.150411,0.201019,0.6795899999999999,-0.317627,-0.259804,-1.236479,-1.0329409999999999,-0.399208,-0.896432,0.393991,1.262261,0.619224,h>f>i>a>c>j>g>b>e>d,3.0,7.0,4.0,9.0,8.0,1.0,6.0,0.0,2.0,5.0
-0.22810300000000003,0.239215,-1.541421,-1.397135,-1.34222,-1.910351,0.319841,-1.487957,1.263536,-0.025537999999999998,0.924789,1.5550709999999999,-0.359171,1.9623599999999999,-0.749214,1.206175,a>i>f>j>h>g>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,5.0,4.0,1.0,3.0
0.063801,-0.069073,0.6982649999999999,0.8466969999999999,0.094709,0.126936,-0.759405,-0.150437,-1.665963,-0.722746,-0.7647579999999999,-0.6941930000000001,0.536262,-1.053734,1.262261,-0.21927800000000003,c>f>i>h>j>b>g>a>d>e,7.0,5.0,0.0,8.0,9.0,1.0,6.0,3.0,2.0,4.0
-0.957865,0.91745,-1.50346,-1.6058629999999998,0.329309,-0.650937,-0.236134,-1.487957,-1.519488,-0.649356,-1.622941,1.296958,-0.6278020000000001,1.9020380000000001,1.262261,1.904927,f>i>a>h>j>g>b>e>c>d,2.0,6.0,8.0,9.0,7.0,0.0,5.0,3.0,1.0,4.0
1.7860369999999999,0.91745,-0.136872,-0.35349200000000003,0.329309,-0.9472700000000001,0.5160680000000001,-1.421081,-1.665963,-1.236479,-0.711122,0.11701700000000001,1.25261,1.1178540000000001,0.543877,1.6533759999999997,i>f>a>g>j>h>b>e>c>d,2.0,6.0,8.0,9.0,7.0,1.0,3.0,5.0,0.0,4.0
-1.1330069999999999,-0.500677,-0.8581270000000001,0.8466969999999999,-0.785043,0.904809,-0.857519,0.418008,-0.904294,-0.3191,-1.569305,-1.2841639999999999,-1.881409,-0.93309,1.262261,-0.582629,c>b>h>f>i>j>a>g>d>e,6.0,1.0,0.0,8.0,9.0,3.0,7.0,2.0,4.0,5.0
0.26813400000000004,0.424188,1.837088,0.8466969999999999,1.472987,0.645518,0.97393,0.618636,0.7069310000000001,0.304718,0.442061,-0.509827,-0.58303,-0.872769,-1.132352,-0.806229,d>b>j>f>i>h>a>g>c>e,6.0,1.0,8.0,0.0,9.0,3.0,7.0,5.0,4.0,2.0
-1.1330069999999999,0.424188,0.128853,0.8466969999999999,0.827836,0.497352,0.548772,-0.150437,0.033145999999999995,-1.236479,-0.7379399999999999,-0.65732,-0.090541,-0.058423,1.262261,0.060223,h>f>i>c>j>a>g>b>e>d,5.0,7.0,3.0,9.0,8.0,1.0,6.0,0.0,2.0,4.0
-1.074626,0.300873,0.736226,0.8466969999999999,1.472987,0.23806100000000002,0.6795899999999999,-0.28418899999999997,-0.49416400000000005,-1.236479,0.737062,-0.841686,1.073523,-0.179067,-1.132352,0.060223,h>i>f>j>a>d>g>c>b>e,4.0,8.0,7.0,5.0,9.0,2.0,6.0,0.0,1.0,3.0
1.7860369999999999,0.91745,0.394579,-0.144764,-1.2542440000000001,-0.169396,-1.67513,-0.083562,0.29680100000000004,0.634975,-0.255212,0.41200200000000003,-1.433692,-0.360033,-0.9168370000000001,-0.806229,e>f>j>b>i>a>g>d>c>h,5.0,3.0,8.0,7.0,0.0,1.0,6.0,9.0,4.0,2.0
-1.1330069999999999,-0.623993,-0.668323,0.8466969999999999,0.38795999999999997,0.719601,0.6795899999999999,-0.083562,0.38468600000000003,-1.236479,-0.8452129999999999,-0.841686,-0.180085,-0.299711,1.262261,0.088173,h>c>f>i>a>j>g>b>d>e,4.0,7.0,1.0,8.0,9.0,2.0,6.0,0.0,3.0,5.0
