A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,ranking,a,b,c,d,e,f
0.495,-0.355,-0.389,-0.389,4.06,-0.28,-0.217,-0.389,2.0,-0.389,-0.374,-0.389,-0.215,-0.316,-0.389,-0.389,-0.389,-0.19699999999999998,-0.0317,-0.336,-0.389,-0.131,-0.28,-0.327,f>e>c>d>a>b,4.0,5.0,2.0,3.0,1.0,0.0
-0.701,-0.456,-0.701,-0.701,1.49,-0.701,-0.701,1.49,1.39,0.272,-0.696,-0.696,1.07,-0.56,1.39,-0.498,1.13,-0.675,-0.685,-0.696,-0.6809999999999999,-0.69,-0.6629999999999999,2.28,a>b>f>c>d>e,0.0,1.0,3.0,4.0,5.0,2.0
-1.18,-0.22699999999999998,-0.162,2.89,0.48,-0.534,-1.1,-1.21,-1.0,-0.302,0.327,0.838,-0.185,1.2,-0.0311,-0.787,-1.21,0.685,0.17300000000000001,0.838,-0.638,0.594,-0.8270000000000001,1.37,c>b>a>d>e>f,2.0,1.0,0.0,3.0,4.0,5.0
-0.516,-0.33299999999999996,0.005529999999999999,-0.0619,-0.41700000000000004,-0.565,-0.29100000000000004,-0.565,-0.313,-0.565,0.4,0.0030600000000000002,-0.5529999999999999,0.597,-0.565,-0.5429999999999999,-0.565,0.9670000000000001,1.23,-0.4,-0.513,0.0945,-0.565,4.05,a>e>c>f>d>b,0.0,5.0,2.0,4.0,1.0,3.0
-0.166,-0.183,-0.17800000000000002,-0.183,-0.336,-0.368,0.086,-0.373,-0.373,-0.33299999999999996,0.0574,0.0553,-0.192,-0.0264,0.22699999999999998,-0.373,-0.373,-0.373,-0.373,-0.0386,-0.358,-0.0706,-0.373,4.62,b>c>d>f>a>e,4.0,0.0,1.0,2.0,5.0,3.0
-0.324,-0.222,0.0493,-0.23199999999999998,-0.245,-0.253,-0.226,-0.215,-0.316,-0.158,-0.324,-0.324,-0.226,-0.10300000000000001,-0.281,0.18600000000000003,-0.207,0.13699999999999998,-0.23600000000000002,-0.297,-0.324,-0.315,-0.17600000000000002,4.65,b>a>c>d>e>f,1.0,0.0,2.0,3.0,4.0,5.0
0.161,-0.746,-0.375,0.517,-0.0222,-0.746,0.727,-0.746,-0.47700000000000004,-0.746,0.78,1.3,-0.545,-0.746,-0.308,-0.405,-0.603,-0.545,-0.569,2.73,-0.746,0.31,-0.746,2.56,d>b>e>f>c>a,5.0,1.0,4.0,0.0,2.0,3.0
-0.342,-0.33299999999999996,0.0641,-0.24100000000000002,-0.324,-0.331,-0.255,0.09,-0.32899999999999996,-0.342,-0.29100000000000004,-0.293,-0.156,0.15,-0.23600000000000002,0.36200000000000004,-0.32799999999999996,-0.0742,-0.156,-0.231,-0.33899999999999997,-0.32799999999999996,-0.342,4.61,c>f>d>e>a>b,4.0,5.0,0.0,2.0,3.0,1.0
-0.162,0.75,-1.08,0.043,-1.1,-0.19699999999999998,-0.11699999999999999,0.794,0.17600000000000002,0.26,-1.12,-1.12,-1.12,0.975,-1.12,1.29,-1.11,1.41,1.48,-1.12,1.07,-1.09,0.8059999999999999,1.41,a>f>e>d>c>b,0.0,5.0,4.0,3.0,2.0,1.0
-0.28600000000000003,-0.301,-0.166,-0.0559,-0.155,-0.301,-0.282,-0.212,-0.301,-0.198,-0.301,-0.301,-0.294,-0.275,-0.301,-0.1,-0.271,0.16699999999999998,0.172,-0.301,-0.231,-0.134,-0.22,4.65,a>d>f>e>b>c,0.0,4.0,5.0,1.0,3.0,2.0
-0.737,-0.841,-0.6829999999999999,-0.841,-0.745,0.469,0.52,0.469,0.18,-0.7090000000000001,0.69,0.588,-0.731,-0.581,0.418,-0.262,1.2,-0.841,0.0101,-0.040999999999999995,0.299,-0.8340000000000001,-0.6609999999999999,3.67,d>e>c>a>b>f,3.0,4.0,2.0,0.0,1.0,5.0
-0.65,-0.55,-0.65,-0.127,0.45899999999999996,-0.523,-0.41600000000000004,-0.65,0.775,-0.65,1.76,0.6829999999999999,0.878,1.78,-0.213,-0.37200000000000005,-0.65,-0.65,-0.65,3.01,-0.65,-0.65,-0.65,-0.65,a>e>d>f>c>b,0.0,5.0,4.0,2.0,1.0,3.0
-0.259,-0.32,-0.32,-0.312,-0.196,-0.32,0.00186,-0.32,-0.32,-0.32,0.39399999999999996,0.35200000000000004,-0.32,-0.303,-0.32,-0.235,-0.32,-0.32,-0.32,0.39399999999999996,-0.32,-0.252,-0.32,4.56,a>d>e>f>c>b,0.0,5.0,4.0,1.0,2.0,3.0
-0.943,-0.457,0.078,-0.26899999999999996,-0.281,-0.198,-0.943,-0.943,0.491,-0.213,0.129,0.491,1.38,-0.397,0.491,0.491,-0.943,0.42,-0.0931,-0.662,-0.0511,-0.439,-0.9229999999999999,3.78,d>f>a>b>e>c,2.0,3.0,5.0,0.0,4.0,1.0
-0.615,-0.645,-0.644,0.48,0.542,-0.28800000000000003,0.0383,-0.51,-0.424,-0.226,0.384,0.542,0.0741,0.135,-0.129,-0.552,0.445,-0.6779999999999999,-0.655,-0.0229,-0.129,-0.6779999999999999,-0.6779999999999999,4.23,e>a>f>c>b>d,1.0,4.0,3.0,5.0,0.0,2.0
2.1,2.18,-0.503,-0.47,-0.184,-0.6759999999999999,-0.638,-0.593,-0.42200000000000004,-0.484,-0.401,-0.401,-0.498,0.506,-0.473,2.13,-0.638,-0.23,-0.225,-0.556,-0.69,-0.449,-0.484,2.1,c>f>e>d>a>b,4.0,5.0,0.0,3.0,2.0,1.0
0.993,0.8290000000000001,-0.44799999999999995,-0.585,-0.41100000000000003,-0.546,-0.603,-0.522,-0.58,-0.499,-0.5379999999999999,-0.522,-0.485,0.9890000000000001,-0.474,0.892,-0.682,0.698,0.6809999999999999,-0.511,-0.54,-0.336,-0.522,3.73,c>b>a>f>e>d,2.0,1.0,0.0,5.0,4.0,3.0
-0.237,-0.237,-0.237,-0.237,-0.237,-0.237,-0.237,-0.0572,-0.153,-0.237,-0.20800000000000002,-0.209,-0.237,-0.205,-0.18600000000000003,-0.237,-0.237,-0.18,-0.237,-0.237,-0.237,0.0176,-0.201,4.69,c>b>d>e>f>a,5.0,1.0,0.0,2.0,3.0,4.0
-0.968,0.203,0.745,0.986,0.384,-0.8390000000000001,-1.01,-1.01,-0.894,0.12,0.14400000000000002,0.0758,-0.0845,0.745,-0.0236,0.27699999999999997,-1.06,-0.371,0.324,0.46,-0.753,0.0384,-1.06,3.58,e>a>b>d>c>f,1.0,2.0,4.0,3.0,0.0,5.0
-0.289,-0.31,-0.26,-0.261,-0.23399999999999999,-0.31,-0.31,-0.299,-0.31,-0.31,-0.31,-0.31,-0.31,-0.26,-0.203,-0.28,-0.287,-0.31,-0.31,2.47,-0.31,-0.255,-0.31,3.88,d>a>c>e>f>b,1.0,5.0,2.0,0.0,3.0,4.0
-1.0,-0.504,0.9540000000000001,-0.9790000000000001,1.2,-0.914,-0.941,0.773,0.522,0.605,-0.91,-0.898,-0.941,0.24600000000000002,-1.0,0.0112,0.9990000000000001,0.973,1.23,-1.0,1.25,2.08,-0.977,-0.773,e>c>b>d>f>a,5.0,2.0,1.0,3.0,0.0,4.0
-0.242,-0.242,-0.204,-0.18600000000000003,-0.242,-0.242,-0.242,-0.242,-0.242,0.0126,-0.242,-0.242,-0.242,-0.242,-0.242,-0.11,-0.139,-0.242,-0.195,-0.0639,-0.242,-0.177,-0.24100000000000002,4.68,c>e>f>a>d>b,3.0,5.0,0.0,4.0,1.0,2.0
-1.19,0.0769,-0.24600000000000002,0.49200000000000005,1.34,-1.19,-1.04,-0.593,0.841,-1.19,1.08,0.0242,1.2,0.22,-1.19,-0.56,-1.19,2.23,-0.907,0.934,0.386,-0.934,0.528,0.885,e>a>b>c>f>d,1.0,2.0,3.0,5.0,0.0,4.0
0.764,1.64,-0.41,-0.5770000000000001,-0.907,-0.469,-0.9420000000000001,-0.20600000000000002,-0.917,-0.903,-0.821,-0.335,-0.289,1.38,-0.298,0.36200000000000004,-0.7609999999999999,1.43,1.54,-0.324,-0.317,-0.298,-0.8909999999999999,2.55,a>d>f>e>c>b,0.0,5.0,4.0,1.0,3.0,2.0
0.152,0.985,0.158,-1.38,0.261,-1.42,-1.37,0.9640000000000001,0.233,-0.0378,0.158,0.158,-1.4,0.7440000000000001,-1.42,0.924,0.0709,0.313,0.0114,1.04,-0.11800000000000001,-0.171,-1.4,2.55,f>b>a>c>e>d,2.0,1.0,3.0,5.0,4.0,0.0
-0.0237,-0.767,-0.396,-0.0416,-0.17600000000000002,-0.637,-0.0633,0.778,-0.747,-0.0528,-0.0416,0.262,0.778,-0.767,-0.24600000000000002,-0.767,0.418,-0.767,-0.0633,-0.584,0.418,-0.561,-0.0879,4.14,d>f>e>b>a>c,4.0,3.0,5.0,0.0,2.0,1.0
-1.35,-0.616,-0.611,0.748,1.34,-0.263,-0.361,-1.2,0.748,0.436,0.153,0.748,-0.5670000000000001,-0.467,-0.441,0.851,1.09,-1.12,-0.508,-0.263,-0.322,-1.01,-0.13,3.12,f>d>e>b>c>a,5.0,3.0,4.0,1.0,2.0,0.0
0.581,0.747,0.912,-1.23,0.8290000000000001,0.895,0.938,0.369,0.9670000000000001,0.938,-1.24,-1.24,-1.24,0.5529999999999999,-1.24,0.561,0.516,-1.05,-1.03,1.07,-0.532,-1.21,-1.24,1.36,d>b>c>e>f>a,5.0,1.0,2.0,0.0,3.0,4.0
-0.642,-0.642,0.322,1.32,-0.642,-0.129,-0.49200000000000005,-0.49200000000000005,-0.642,-0.642,-0.285,-0.0046,-0.336,1.05,0.0914,-0.604,-0.642,0.56,-0.642,3.77,-0.642,-0.37200000000000005,-0.253,0.9790000000000001,b>d>c>e>f>a,5.0,0.0,2.0,1.0,3.0,4.0
-0.878,-0.483,-0.599,0.392,0.247,1.04,2.57,-0.878,-0.878,-0.376,-0.36200000000000004,0.004079999999999999,-0.655,-0.46299999999999997,-0.174,0.10800000000000001,-0.878,0.8540000000000001,0.345,0.0361,-0.5670000000000001,-0.42700000000000005,-0.878,2.89,b>c>d>e>f>a,5.0,0.0,1.0,2.0,3.0,4.0
-0.0442,-0.765,1.1,1.47,-0.765,-0.765,-0.171,-0.765,-0.765,-0.765,-0.765,-0.765,1.03,-0.765,0.40399999999999997,0.664,-0.765,-0.154,1.19,0.523,-0.23399999999999999,-0.42100000000000004,-0.765,3.09,b>f>c>e>d>a,5.0,0.0,2.0,4.0,3.0,1.0
-1.35,-1.61,1.56,0.6,0.773,0.00799,0.0718,0.154,0.519,0.539,0.809,0.773,-0.0921,-1.73,-0.0101,-1.47,0.6559999999999999,-1.38,-1.45,0.575,0.9259999999999999,1.06,0.87,-0.804,d>b>c>f>e>a,5.0,1.0,2.0,0.0,4.0,3.0
-1.05,2.24,-0.392,-0.0135,-0.0826,-0.348,-0.341,-0.0979,-0.491,-0.451,-0.43700000000000006,-0.43700000000000006,-0.529,2.17,-0.551,2.46,-0.21100000000000002,-1.04,-1.02,-0.433,-0.0979,-0.17800000000000002,-0.0736,1.39,c>f>e>b>d>a,5.0,3.0,0.0,4.0,2.0,1.0
-0.257,-0.0202,-0.325,-0.514,0.141,-0.29,-0.534,-0.11900000000000001,-0.17800000000000002,-0.24600000000000002,-0.647,-0.627,-0.71,-0.239,-0.44799999999999995,-0.257,0.882,-0.35200000000000004,-0.483,-0.325,1.68,0.0926,-0.252,4.04,f>a>e>c>d>b,1.0,5.0,3.0,4.0,2.0,0.0
1.06,0.89,-0.569,-0.39799999999999996,-0.649,-0.59,-0.593,-0.611,-0.303,-0.39799999999999996,-0.649,-0.649,-0.649,0.799,-0.649,0.73,-0.0295,0.88,0.88,-0.24600000000000002,-0.649,-0.649,-0.597,3.63,e>c>a>d>f>b,2.0,5.0,1.0,3.0,0.0,4.0
-1.66,0.00281,1.71,-0.177,-0.47600000000000003,-0.55,-0.0346,-1.45,-1.66,0.5329999999999999,0.857,1.1,1.59,-0.34299999999999997,-0.0346,-0.564,-1.66,1.02,0.0913,0.9590000000000001,0.391,-0.515,-0.34299999999999997,1.2,f>a>b>c>d>e,1.0,2.0,3.0,4.0,5.0,0.0
0.72,0.387,-0.281,-0.441,-0.40700000000000003,-0.441,-0.294,-0.441,-0.23600000000000002,-0.317,-0.433,-0.441,-0.441,0.151,-0.441,0.33,-0.441,0.43200000000000005,0.43200000000000005,-0.441,-0.441,-0.441,-0.441,4.36,c>f>d>a>e>b,3.0,5.0,0.0,2.0,4.0,1.0
-0.0912,-0.172,-0.28300000000000003,-0.102,0.0705,-0.0967,-0.28300000000000003,-0.28300000000000003,-0.28300000000000003,-0.28300000000000003,-0.21,-0.21,0.142,-0.28300000000000003,-0.28300000000000003,-0.28300000000000003,-0.28300000000000003,-0.28300000000000003,-0.28300000000000003,-0.134,-0.28300000000000003,-0.267,-0.203,4.66,f>b>d>e>c>a,5.0,1.0,4.0,2.0,3.0,0.0
-0.8009999999999999,-0.8009999999999999,0.0771,-0.17,0.00838,-0.8009999999999999,-0.255,-0.8009999999999999,-0.565,0.0307,1.46,1.44,-0.8009999999999999,1.02,1.6,-0.8009999999999999,-0.8009999999999999,-0.8009999999999999,-0.8009999999999999,2.41,1.52,-0.0759,-0.8009999999999999,-0.494,d>a>c>f>b>e,1.0,4.0,2.0,0.0,5.0,3.0
1.75,1.34,-0.621,-0.457,-0.621,-0.621,-0.621,-0.563,-0.546,-0.621,-0.621,-0.621,-0.621,1.82,-0.621,1.43,-0.5870000000000001,1.87,1.87,-0.353,-0.402,-0.36200000000000004,-0.597,-0.621,a>c>f>e>d>b,0.0,5.0,1.0,4.0,3.0,2.0
0.235,0.38,-0.56,-0.728,-0.622,-0.813,-0.7559999999999999,1.18,1.76,1.64,-0.7440000000000001,-0.74,-0.6459999999999999,0.32299999999999995,-0.635,0.39399999999999996,-0.838,0.688,0.6709999999999999,-0.6659999999999999,-0.6729999999999999,-0.722,-0.828,2.69,b>e>f>d>c>a,5.0,0.0,4.0,3.0,1.0,2.0
-0.425,-0.425,-0.425,-0.316,0.21,-0.237,-0.37200000000000005,-0.425,-0.425,-0.363,-0.00855,-0.425,-0.0586,-0.35200000000000004,-0.409,-0.425,0.46799999999999997,-0.425,0.0524,-0.201,-0.0346,1.07,-0.425,4.38,d>c>b>f>e>a,5.0,2.0,1.0,0.0,4.0,3.0
-0.20600000000000002,-0.544,2.02,0.355,0.27,-0.9540000000000001,-0.48700000000000004,-1.48,-1.48,-0.981,0.882,0.62,-0.0623,2.48,0.46399999999999997,-0.46,-0.8059999999999999,0.46399999999999997,1.34,-0.9540000000000001,-0.20600000000000002,0.006959999999999999,-0.642,0.355,f>e>c>b>d>a,5.0,3.0,2.0,4.0,1.0,0.0
-0.884,-0.873,1.68,-0.873,0.37799999999999995,0.56,0.873,0.696,0.319,0.265,1.05,1.13,-0.7829999999999999,-0.789,-0.861,-0.884,-0.33899999999999997,-0.873,-0.855,1.28,2.34,-0.8220000000000001,-0.843,-0.8809999999999999,d>a>b>e>f>c,1.0,2.0,5.0,0.0,3.0,4.0
1.15,0.639,-0.53,-0.53,0.8590000000000001,-0.64,-0.64,0.23199999999999998,0.966,-0.64,-0.6,-0.6,-0.16899999999999998,-0.361,-0.442,-0.64,1.48,-0.64,-0.307,-0.565,-0.349,-0.64,-0.5589999999999999,3.52,e>c>a>f>d>b,2.0,5.0,1.0,4.0,0.0,3.0
0.222,-0.682,-0.789,-0.789,-0.789,-0.0735,-0.0458,2.8,-0.157,-0.612,-0.0735,-0.132,-0.27899999999999997,-0.789,0.195,-0.39,1.65,-0.789,-0.637,-0.741,1.15,-0.789,0.27,2.27,e>a>f>b>c>d,1.0,3.0,4.0,5.0,0.0,2.0
0.85,-0.28800000000000003,-0.272,-0.28800000000000003,-0.28800000000000003,-0.196,-0.28800000000000003,-0.265,-0.28800000000000003,0.0958,-0.12300000000000001,-0.276,-0.28800000000000003,-0.28800000000000003,-0.21899999999999997,-0.243,-0.28800000000000003,-0.28600000000000003,-0.265,-0.28800000000000003,-0.28800000000000003,-0.196,-0.28800000000000003,4.56,a>e>f>c>d>b,0.0,5.0,3.0,4.0,1.0,2.0
-0.46399999999999997,-0.452,-0.486,-0.486,2.37,-0.486,-0.457,-0.486,2.09,2.01,-0.436,-0.455,-0.465,-0.441,-0.391,-0.465,-0.28800000000000003,-0.249,-0.307,-0.486,-0.47700000000000004,-0.46399999999999997,-0.486,2.25,b>e>a>c>f>d,2.0,0.0,3.0,5.0,1.0,4.0
-0.22399999999999998,-0.233,-0.132,-0.149,-0.233,-0.21,-0.233,-0.233,-0.233,-0.188,-0.22,-0.19899999999999998,-0.20600000000000002,-0.17600000000000002,-0.19,-0.188,-0.233,-0.21600000000000003,-0.19,-0.14800000000000002,-0.218,-0.218,-0.233,4.69,d>a>e>c>b>f,1.0,4.0,3.0,0.0,2.0,5.0
-1.69,-1.68,0.762,0.156,0.762,0.535,0.56,0.7120000000000001,0.6859999999999999,0.636,0.737,0.6859999999999999,0.56,-1.75,0.611,-1.68,0.433,-1.46,-1.46,0.762,0.6609999999999999,0.813,0.257,-0.622,c>a>b>f>d>e,1.0,2.0,0.0,4.0,5.0,3.0
-0.608,0.0494,0.997,0.779,-0.491,2.02,-0.665,-0.0684,-1.12,-0.39299999999999996,-0.0336,0.649,1.51,-0.364,-0.491,-1.19,-0.265,-1.17,-1.02,-0.11900000000000001,0.649,0.0826,-1.19,2.46,d>f>e>a>c>b,3.0,5.0,4.0,0.0,2.0,1.0
-0.46,-0.35600000000000004,-0.635,-0.67,0.825,1.14,1.1,0.629,-0.8640000000000001,-0.708,-0.575,-0.635,0.898,-0.7809999999999999,0.606,-0.902,0.606,-0.321,-0.603,-0.7809999999999999,0.813,-0.59,-0.9490000000000001,3.21,f>b>e>a>c>d,3.0,1.0,4.0,5.0,2.0,0.0
-1.21,0.12300000000000001,-0.16,0.919,-0.0186,-0.507,0.12300000000000001,-0.9109999999999999,-0.326,-0.10099999999999999,0.8370000000000001,0.591,-0.302,-0.273,-0.20600000000000002,0.195,-0.273,-0.467,-0.302,-0.16,-0.38299999999999995,-0.20600000000000002,-1.05,4.05,e>f>b>c>d>a,5.0,2.0,3.0,4.0,0.0,1.0
0.948,-0.982,0.644,-0.976,0.8140000000000001,0.94,0.888,1.24,0.826,0.728,-0.905,-0.9279999999999999,-0.987,-0.9540000000000001,-0.977,-0.9420000000000001,0.653,-0.987,-0.987,0.9640000000000001,0.778,-0.877,-0.8759999999999999,1.96,d>c>b>e>f>a,5.0,2.0,1.0,0.0,3.0,4.0
0.165,0.5539999999999999,0.9159999999999999,0.9159999999999999,-0.0035700000000000003,-0.47700000000000004,-0.888,-1.39,-1.37,-1.36,-0.755,-0.0035700000000000003,1.48,0.9159999999999999,0.226,0.7490000000000001,-1.79,1.11,1.49,-0.924,-0.282,-0.185,-0.56,1.48,b>e>d>f>c>a,5.0,0.0,4.0,2.0,1.0,3.0
-1.49,0.552,0.6659999999999999,0.8440000000000001,1.53,-0.695,-1.15,0.95,0.552,0.552,-0.695,-0.508,0.488,-1.44,0.601,-1.51,-0.307,-1.48,-1.51,0.922,1.04,0.552,0.649,0.88,c>f>e>b>d>a,5.0,3.0,0.0,4.0,2.0,1.0
-0.8640000000000001,0.516,1.21,-0.885,1.28,-0.885,-0.8809999999999999,0.8440000000000001,1.28,1.26,-0.885,-0.885,-0.885,0.953,-0.885,1.38,1.0,-0.873,-0.861,-0.885,1.25,0.466,-0.885,-0.885,d>e>f>b>c>a,5.0,3.0,4.0,0.0,1.0,2.0
-1.02,0.39,-0.159,-1.34,0.6609999999999999,-1.42,-1.43,-0.0529,0.8390000000000001,0.523,0.597,0.5429999999999999,-0.0362,0.309,-0.12300000000000001,0.45899999999999996,0.501,-1.15,-1.13,0.664,0.57,-1.41,0.42700000000000005,2.78,b>e>f>d>c>a,5.0,0.0,4.0,3.0,1.0,2.0
-0.993,2.12,-0.34600000000000003,-0.0677,-0.0901,-0.18899999999999997,-0.193,-0.10800000000000001,-0.6409999999999999,-0.384,-0.6409999999999999,-0.6409999999999999,-0.596,2.33,-0.608,2.26,-0.218,-0.9540000000000001,-0.958,-0.327,-0.156,-0.225,0.0008810000000000001,1.62,c>e>f>a>b>d,3.0,4.0,0.0,5.0,1.0,2.0
-0.35600000000000004,-0.33799999999999997,0.35200000000000004,0.607,0.14800000000000002,-0.282,-0.34,0.24,4.47,-0.36,-0.34700000000000003,-0.34700000000000003,-0.40299999999999997,-0.39899999999999997,-0.384,-0.36,-0.156,-0.37200000000000005,-0.40299999999999997,-0.379,-0.40299999999999997,-0.386,0.423,-0.22,a>d>f>e>b>c,0.0,4.0,5.0,1.0,3.0,2.0
1.34,1.58,-0.5710000000000001,-0.5710000000000001,-0.5710000000000001,-0.5710000000000001,-0.5710000000000001,-0.5710000000000001,-0.5710000000000001,-0.56,-0.36200000000000004,-0.36200000000000004,-0.5710000000000001,1.09,-0.5710000000000001,1.28,-0.5710000000000001,2.32,2.25,-0.5710000000000001,-0.5710000000000001,-0.57,-0.5710000000000001,-0.5710000000000001,a>f>e>d>b>c,0.0,4.0,5.0,3.0,2.0,1.0
-0.39799999999999996,-0.20600000000000002,-0.0308,0.14,-0.16699999999999998,-0.261,-0.39799999999999996,0.00606,-0.259,-0.0675,-0.0892,-0.00359,-0.23800000000000002,-0.204,-0.24,-0.322,-0.187,-0.267,-0.326,-0.262,-0.3,-0.3,-0.27399999999999997,4.65,e>c>b>d>f>a,5.0,2.0,1.0,3.0,0.0,4.0
-0.406,-0.406,-0.314,0.171,-0.406,-0.406,-0.406,-0.406,-0.27,-0.406,0.331,0.331,-0.406,-0.306,-0.0619,-0.406,-0.406,0.943,-0.406,0.35200000000000004,-0.406,-0.406,-0.292,4.39,b>f>d>c>e>a,5.0,0.0,3.0,2.0,4.0,1.0
-0.428,1.89,1.09,-0.491,0.349,-0.528,-0.948,-1.27,-1.43,-1.04,-0.10800000000000001,0.523,0.496,1.71,0.496,0.102,-1.33,0.77,0.853,-0.738,-0.637,0.77,-1.37,1.25,c>d>b>a>f>e,3.0,2.0,0.0,1.0,5.0,4.0
0.0449,0.672,-0.35,-0.649,-0.474,-0.415,-0.565,-0.466,-0.429,-0.272,-0.565,-0.556,-0.344,0.929,-0.42100000000000004,0.889,-0.24100000000000002,0.221,0.27899999999999997,-0.221,-0.28,-0.435,-0.52,4.18,b>d>f>e>c>a,5.0,0.0,4.0,1.0,3.0,2.0
0.0142,-0.43,-0.43,-0.441,0.878,-0.151,-0.376,-0.19399999999999998,-0.415,-0.441,-0.43,-0.441,-0.365,-0.373,-0.423,-0.441,-0.408,1.06,1.12,-0.373,-0.43700000000000006,-0.18600000000000003,-0.441,4.12,b>a>e>f>c>d,1.0,0.0,4.0,5.0,2.0,3.0
-0.8340000000000001,-0.64,-0.778,-0.141,2.27,-0.778,1.63,2.03,-0.8340000000000001,-0.723,1.24,1.31,-0.0892,-0.8340000000000001,-0.524,-0.8340000000000001,-0.54,-0.445,-0.8340000000000001,0.00543,0.813,0.245,0.086,-0.81,c>b>a>f>e>d,2.0,1.0,0.0,5.0,4.0,3.0
-0.266,-0.266,-0.22,-0.266,-0.147,-0.266,-0.24,-0.114,-0.266,-0.266,0.024,0.106,-0.266,-0.0542,-0.266,-0.266,-0.126,-0.266,-0.266,-0.225,-0.21,-0.266,-0.266,4.67,a>e>f>d>c>b,0.0,5.0,4.0,3.0,1.0,2.0
0.299,-0.40399999999999997,-0.40399999999999997,-0.40399999999999997,0.53,-0.235,-0.40399999999999997,-0.147,-0.40399999999999997,-0.40399999999999997,-0.0783,-0.40399999999999997,-0.40399999999999997,-0.226,-0.40399999999999997,-0.40399999999999997,-0.40399999999999997,-0.40399999999999997,-0.40399999999999997,-0.40399999999999997,1.63,-0.40399999999999997,0.11699999999999999,4.17,c>f>e>a>d>b,3.0,5.0,0.0,4.0,2.0,1.0
-0.335,-0.43,-0.43,-0.43,-0.43,0.0716,-0.43,-0.43,-0.10400000000000001,0.0138,-0.43,-0.43,-0.43,0.524,-0.0277,2.21,-0.43,-0.43,-0.43,-0.43,-0.10400000000000001,-0.43,-0.11599999999999999,3.88,e>a>b>f>d>c,1.0,2.0,5.0,4.0,0.0,3.0
-1.68,-1.53,0.5539999999999999,0.79,0.6829999999999999,-0.004370000000000001,-0.303,-0.425,1.11,1.56,0.857,0.857,-0.37799999999999995,-1.43,-0.287,-0.055999999999999994,-0.8740000000000001,-1.26,-1.13,1.59,-0.225,-0.004370000000000001,-0.004370000000000001,1.59,b>e>c>f>d>a,5.0,0.0,2.0,4.0,1.0,3.0
-0.33299999999999996,-0.314,-0.354,-0.354,-0.354,-0.354,-0.354,-0.354,-0.354,-0.354,-0.33799999999999997,-0.222,-0.354,-0.17,-0.354,-0.354,-0.354,1.46,1.47,-0.354,-0.354,-0.28300000000000003,-0.354,4.04,a>e>f>d>c>b,0.0,5.0,4.0,3.0,1.0,2.0
-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,3.79,-0.0115,1.67,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,1.79,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,-0.36200000000000004,d>e>b>a>f>c,3.0,2.0,5.0,0.0,1.0,4.0
-0.336,-0.233,-0.0572,-0.157,-0.336,-0.336,-0.0448,-0.336,-0.336,-0.336,-0.233,-0.135,-0.0664,-0.106,-0.268,-0.311,-0.336,-0.0664,-0.19399999999999998,-0.20600000000000002,-0.336,-0.0748,0.19399999999999998,4.65,c>f>e>b>a>d,4.0,3.0,0.0,5.0,2.0,1.0
-0.226,-0.226,-0.226,-0.214,-0.19899999999999998,-0.163,-0.226,-0.226,-0.226,-0.188,-0.214,-0.17,-0.188,-0.141,-0.19399999999999998,-0.22,-0.212,-0.21,-0.226,-0.18,-0.17300000000000001,-0.226,-0.226,4.69,d>b>a>e>c>f,2.0,1.0,4.0,0.0,3.0,5.0
-0.32299999999999995,-0.249,-0.131,-0.27,-0.27399999999999997,-0.209,-0.33,-0.00271,-0.33,-0.11699999999999999,-0.0731,-0.114,-0.217,-0.0529,-0.316,-0.293,-0.0298,-0.237,-0.21899999999999997,-0.16899999999999998,-0.146,-0.242,-0.33,4.67,f>b>a>c>e>d,2.0,1.0,3.0,5.0,4.0,0.0
-1.58,-1.54,0.153,0.611,0.7140000000000001,0.611,0.47200000000000003,0.244,0.317,0.153,-0.305,-0.305,0.75,-1.1,0.551,0.0141,-0.28,-1.15,-1.57,0.0448,0.551,-0.0458,-0.444,3.13,c>d>a>e>b>f,2.0,4.0,0.0,1.0,3.0,5.0
-0.21899999999999997,0.0263,-0.0737,-0.182,-0.0387,-0.22399999999999998,-0.361,-0.0857,-0.364,-0.272,-0.244,-0.289,-0.00173,-0.306,-0.0223,0.0528,-0.364,-0.252,-0.255,-0.22399999999999998,-0.364,-0.322,-0.263,4.65,c>d>b>a>e>f,3.0,2.0,0.0,1.0,4.0,5.0
0.8859999999999999,1.12,-0.38299999999999995,-0.512,-0.696,-0.561,-0.61,-0.723,-0.5870000000000001,-0.61,-0.685,-0.685,-0.535,1.03,-0.515,1.17,-0.573,1.11,1.18,-0.654,-0.449,-0.37,-0.542,3.2,d>b>a>e>c>f,2.0,1.0,4.0,0.0,3.0,5.0
