A1,A2,A3,A4,ranking,a,b,c,d
1.33749,-1.38667,-1.560478,0.007443000000000001,d>b>a>c,2.0,1.0,3.0,0.0
1.402376,-1.353898,-1.163197,0.664295,b>a>c>d,1.0,0.0,2.0,3.0
1.387402,-1.4147610000000002,-0.765917,0.007443000000000001,b>c>a>d,2.0,0.0,1.0,3.0
-1.4176440000000001,1.019751,-0.28918,-0.668204,a>d>c>b,0.0,3.0,2.0,1.0
-1.4176440000000001,1.019751,0.187557,0.621208,a>c>b>d,0.0,2.0,1.0,3.0
-1.422636,1.019751,1.856137,-0.6058640000000001,d>a>c>b,1.0,3.0,2.0,0.0
-1.422636,1.015069,1.856137,0.099118,d>a>c>b,1.0,3.0,2.0,0.0
-1.422636,1.015069,1.856137,1.076834,c>a>d>b,1.0,3.0,0.0,2.0
-1.422636,1.015069,1.697224,-0.064981,c>a>d>b,1.0,3.0,0.0,2.0
-1.422636,1.015069,1.856137,-0.8685139999999999,d>a>c>b,1.0,3.0,2.0,0.0
-1.4176440000000001,1.015069,1.856137,-0.024184999999999998,a>c>b>d,0.0,2.0,1.0,3.0
-1.4176440000000001,1.015069,1.856137,-0.008142,a>c>d>b,0.0,3.0,1.0,2.0
-1.4176440000000001,1.015069,1.856137,0.29438600000000004,d>a>c>b,1.0,3.0,2.0,0.0
-1.4176440000000001,1.015069,1.856137,-0.8359690000000001,c>d>a>b,2.0,3.0,0.0,1.0
-1.4176440000000001,1.015069,1.856137,0.665671,a>c>b>d,0.0,2.0,1.0,3.0
-1.4176440000000001,1.015069,1.856137,-0.6177819999999999,d>a>c>b,1.0,3.0,2.0,0.0
-1.4126530000000002,1.015069,1.856137,-0.355591,d>a>c>b,1.0,3.0,2.0,0.0
-1.4126530000000002,1.015069,1.856137,-0.248331,d>a>c>b,1.0,3.0,2.0,0.0
-1.4126530000000002,1.019751,-1.3221100000000001,-0.589821,d>c>a>b,2.0,3.0,1.0,0.0
-1.4176440000000001,1.015069,1.856137,-0.085149,a>c>b>d,0.0,2.0,1.0,3.0
-1.4126530000000002,1.015069,1.856137,-0.455517,a>c>b>d,0.0,2.0,1.0,3.0
-1.4176440000000001,1.015069,1.856137,-0.569194,b>c>a>d,2.0,0.0,1.0,3.0
-1.4176440000000001,1.015069,1.856137,-0.41793,d>c>a>b,2.0,3.0,1.0,0.0
-1.4176440000000001,1.015069,1.856137,-0.35284099999999996,b>c>a>d,2.0,0.0,1.0,3.0
-1.4176440000000001,1.015069,0.108101,-0.37346799999999997,c>a>b>d,1.0,2.0,0.0,3.0
-1.4176440000000001,1.015069,1.856137,0.48644499999999996,d>a>c>b,1.0,3.0,2.0,0.0
-1.4176440000000001,1.015069,1.856137,0.117453,c>a>b>d,1.0,2.0,0.0,3.0
-1.4176440000000001,1.0103870000000001,1.856137,0.44106599999999996,c>a>b>d,1.0,2.0,0.0,3.0
-1.422636,1.015069,1.856137,0.073907,c>a>d>b,1.0,3.0,0.0,2.0
-1.422636,1.015069,1.856137,0.544201,c>a>b>d,1.0,2.0,0.0,3.0
-1.422636,1.015069,1.856137,0.314096,c>a>b>d,1.0,2.0,0.0,3.0
-1.422636,1.015069,1.856137,-0.393636,a>c>d>b,0.0,3.0,1.0,2.0
-1.422636,1.015069,1.856137,0.197669,c>a>b>d,1.0,2.0,0.0,3.0
-1.422636,1.0103870000000001,1.856137,0.37643499999999996,c>a>b>d,1.0,2.0,0.0,3.0
-1.422636,1.0103870000000001,1.856137,0.333806,c>a>b>d,1.0,2.0,0.0,3.0
-1.422636,1.0103870000000001,1.856137,0.401188,c>a>b>d,1.0,2.0,0.0,3.0
-1.4176440000000001,1.0103870000000001,1.856137,0.125245,c>a>b>d,1.0,2.0,0.0,3.0
-1.4176440000000001,1.0103870000000001,1.856137,0.30538699999999996,a>c>b>d,0.0,2.0,1.0,3.0
-1.4176440000000001,1.0103870000000001,1.856137,-0.21761999999999998,a>c>d>b,0.0,3.0,1.0,2.0
-1.4176440000000001,1.015069,1.856137,-0.291877,b>c>a>d,2.0,0.0,1.0,3.0
-1.4176440000000001,1.0103870000000001,1.856137,-0.152989,a>c>b>d,0.0,2.0,1.0,3.0
-1.4176440000000001,1.015069,1.856137,0.286135,c>a>b>d,1.0,2.0,0.0,3.0
-1.4076620000000002,1.015069,-0.28918,0.882482,a>c>d>b,0.0,3.0,1.0,2.0
-1.4126530000000002,1.0103870000000001,1.856137,-0.664995,c>a>b>d,1.0,2.0,0.0,3.0
-1.4176440000000001,1.0103870000000001,1.856137,-0.5499430000000001,a>c>b>d,0.0,2.0,1.0,3.0
-1.4176440000000001,1.0103870000000001,1.856137,0.446567,a>c>b>d,0.0,2.0,1.0,3.0
-1.4176440000000001,1.0103870000000001,1.856137,1.549419,a>c>b>d,0.0,2.0,1.0,3.0
-1.422636,1.0103870000000001,1.856137,0.046405,a>c>b>d,0.0,2.0,1.0,3.0
-1.4176440000000001,1.0103870000000001,1.856137,1.442618,c>a>b>d,1.0,2.0,0.0,3.0
-1.422636,1.0057049999999998,-0.209723,-0.8359690000000001,a>c>b>d,0.0,2.0,1.0,3.0
-1.422636,1.0057049999999998,-0.130267,-0.41609700000000005,a>c>b>d,0.0,2.0,1.0,3.0
-1.427627,1.019751,0.823207,0.293011,a>c>d>b,0.0,3.0,1.0,2.0
-1.432618,1.015069,1.856137,0.5474100000000001,a>c>b>d,0.0,2.0,1.0,3.0
-1.432618,1.015069,1.856137,-0.41793,d>a>c>b,1.0,3.0,2.0,0.0
-1.427627,1.019751,1.856137,0.766972,a>c>d>b,0.0,3.0,1.0,2.0
-1.437609,1.019751,1.856137,-0.577903,d>a>c>b,1.0,3.0,2.0,0.0
-1.432618,1.015069,1.856137,0.10690999999999999,d>a>c>b,1.0,3.0,2.0,0.0
-1.432618,1.015069,1.856137,0.28476,a>d>c>b,0.0,3.0,2.0,1.0
-1.432618,1.015069,1.856137,-0.483936,c>a>d>b,1.0,3.0,0.0,2.0
-1.432618,1.015069,1.856137,-0.7470439999999999,d>a>c>b,1.0,3.0,2.0,0.0
-1.432618,1.015069,1.856137,0.23525500000000002,a>c>d>b,0.0,3.0,1.0,2.0
-1.432618,1.015069,1.856137,0.240756,d>a>c>b,1.0,3.0,2.0,0.0
-1.432618,1.015069,1.856137,0.105077,d>c>a>b,2.0,3.0,1.0,0.0
-1.432618,1.015069,1.856137,-0.473394,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,1.015069,1.856137,0.245798,c>a>d>b,1.0,3.0,0.0,2.0
-1.427627,1.015069,1.856137,0.06978200000000001,c>a>d>b,1.0,3.0,0.0,2.0
-1.427627,1.015069,1.856137,0.164207,c>a>b>d,1.0,2.0,0.0,3.0
-1.427627,1.015069,1.856137,-0.30241999999999997,a>c>d>b,0.0,3.0,1.0,2.0
-1.427627,1.015069,1.856137,-0.7470439999999999,d>a>c>b,1.0,3.0,2.0,0.0
-1.427627,1.015069,1.856137,-0.575612,d>a>c>b,1.0,3.0,2.0,0.0
-1.422636,1.015069,1.856137,0.009734,a>c>d>b,0.0,3.0,1.0,2.0
-1.427627,1.015069,1.856137,0.027611,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,1.015069,1.856137,-0.053063,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,1.015069,1.856137,0.076199,d>a>c>b,1.0,3.0,2.0,0.0
-1.422636,1.015069,1.856137,0.6615449999999999,c>a>d>b,1.0,3.0,0.0,2.0
-1.422636,1.0103870000000001,1.5383120000000001,0.8572719999999999,c>a>b>d,1.0,2.0,0.0,3.0
-1.427627,1.0103870000000001,1.856137,0.42594,c>a>d>b,1.0,3.0,0.0,2.0
-1.427627,1.0103870000000001,1.856137,0.389728,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,1.0103870000000001,1.856137,1.627343,a>c>d>b,0.0,3.0,1.0,2.0
-1.432618,1.0103870000000001,1.856137,-0.301044,d>c>a>b,2.0,3.0,1.0,0.0
-1.432618,1.0103870000000001,1.856137,-0.5962390000000001,d>c>b>a,3.0,2.0,1.0,0.0
-1.432618,1.0103870000000001,1.856137,-0.27079200000000003,d>a>c>b,1.0,3.0,2.0,0.0
-1.432618,1.0103870000000001,1.856137,-0.5449,d>b>c>a,3.0,1.0,2.0,0.0
-1.437609,1.0103870000000001,1.856137,-0.201577,d>c>a>b,2.0,3.0,1.0,0.0
-1.437609,1.0103870000000001,1.856137,0.19858499999999998,d>a>c>b,1.0,3.0,2.0,0.0
-1.437609,1.0103870000000001,1.856137,-0.413347,a>c>b>d,0.0,2.0,1.0,3.0
-1.437609,1.0103870000000001,1.856137,-0.540317,d>c>a>b,2.0,3.0,1.0,0.0
-1.4426,1.0103870000000001,1.856137,-0.79609,d>b>c>a,3.0,1.0,2.0,0.0
-1.4426,1.0103870000000001,1.856137,-0.242831,d>a>c>b,1.0,3.0,2.0,0.0
-1.432618,1.0103870000000001,1.856137,-0.375301,d>a>c>b,1.0,3.0,2.0,0.0
-1.432618,1.0103870000000001,1.856137,0.460318,c>a>d>b,1.0,3.0,0.0,2.0
-1.432618,1.0103870000000001,1.856137,0.526783,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,1.0103870000000001,1.856137,0.40623000000000004,c>a>d>b,1.0,3.0,0.0,2.0
-1.427627,1.0103870000000001,1.856137,0.267342,a>c>d>b,0.0,3.0,1.0,2.0
-1.422636,1.0103870000000001,1.856137,-0.057188,a>c>b>d,0.0,2.0,1.0,3.0
-1.422636,1.0103870000000001,-1.798847,-0.901059,d>a>c>b,1.0,3.0,2.0,0.0
-1.427627,1.0103870000000001,1.697224,0.309971,a>c>b>d,0.0,2.0,1.0,3.0
-1.427627,1.0103870000000001,1.856137,0.176125,a>c>b>d,0.0,2.0,1.0,3.0
-1.427627,1.0103870000000001,-0.28918,-0.457809,d>c>a>b,2.0,3.0,1.0,0.0
-1.432618,1.0103870000000001,1.856137,-0.335881,d>c>a>b,2.0,3.0,1.0,0.0
-1.432618,1.0103870000000001,1.856137,-0.253373,d>c>a>b,2.0,3.0,1.0,0.0
-1.432618,1.0103870000000001,1.856137,-0.41701400000000005,d>a>c>b,1.0,3.0,2.0,0.0
-1.432618,1.0057049999999998,1.856137,0.027152999999999997,a>c>b>d,0.0,2.0,1.0,3.0
-1.437609,1.0057049999999998,1.299943,0.050988,c>a>b>d,1.0,2.0,0.0,3.0
-1.437609,1.0103870000000001,1.3794,-0.28729299999999997,d>c>a>b,2.0,3.0,1.0,0.0
-1.437609,1.0057049999999998,1.856137,0.613874,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,1.0103870000000001,-0.368636,-0.081024,c>a>b>d,1.0,2.0,0.0,3.0
-1.427627,1.0057049999999998,-1.4810219999999998,-0.11723599999999999,c>a>b>d,1.0,2.0,0.0,3.0
-1.432618,1.0057049999999998,0.823207,-0.666828,b>a>c>d,1.0,0.0,2.0,3.0
-1.437609,1.0057049999999998,1.856137,-0.591655,d>c>a>b,2.0,3.0,1.0,0.0
-1.437609,1.0057049999999998,1.856137,0.023027000000000002,c>a>d>b,1.0,3.0,0.0,2.0
-1.4426,1.0057049999999998,1.458856,-0.43718199999999996,d>c>a>b,2.0,3.0,1.0,0.0
-1.432618,1.0057049999999998,0.6642939999999999,-0.642076,d>c>a>b,2.0,3.0,1.0,0.0
-1.432618,1.0057049999999998,1.856137,0.400729,a>c>b>d,0.0,2.0,1.0,3.0
-1.432618,1.0057049999999998,1.220487,-0.49998000000000004,d>c>a>b,2.0,3.0,1.0,0.0
-1.437609,1.0057049999999998,1.141031,-0.542609,d>c>a>b,2.0,3.0,1.0,0.0
-1.437609,1.0057049999999998,1.5383120000000001,-0.7438359999999999,d>c>a>b,2.0,3.0,1.0,0.0
-1.437609,1.0057049999999998,1.856137,-0.276292,b>d>c>a,3.0,0.0,2.0,1.0
-1.432618,1.0057049999999998,-1.004285,-0.803424,a>b>c>d,0.0,1.0,2.0,3.0
-1.427627,1.0057049999999998,1.617768,-0.17865799999999998,c>a>b>d,1.0,2.0,0.0,3.0
-1.432618,1.0057049999999998,1.856137,0.17475,c>a>b>d,1.0,2.0,0.0,3.0
-1.432618,1.0057049999999998,1.856137,0.050988,a>c>b>d,0.0,2.0,1.0,3.0
-1.432618,1.0057049999999998,1.856137,-0.695706,c>a>d>b,1.0,3.0,0.0,2.0
-1.432618,1.0057049999999998,0.187557,-0.582946,c>a>d>b,1.0,3.0,0.0,2.0
-1.427627,1.0057049999999998,-0.209723,0.43602399999999997,a>c>b>d,0.0,2.0,1.0,3.0
-1.427627,1.0057049999999998,-2.1166709999999997,-0.655827,d>a>c>b,1.0,3.0,2.0,0.0
-1.422636,1.0057049999999998,-0.765917,0.6551279999999999,a>c>b>d,0.0,2.0,1.0,3.0
-1.422636,1.0057049999999998,-0.9248290000000001,-0.631992,b>c>a>d,2.0,0.0,1.0,3.0
-1.427627,1.0057049999999998,-0.9248290000000001,0.042279000000000004,c>a>b>d,1.0,2.0,0.0,3.0
-1.427627,1.0057049999999998,-0.368636,-0.274459,a>c>b>d,0.0,2.0,1.0,3.0
-1.422636,1.0057049999999998,1.856137,-0.754837,a>c>b>d,0.0,2.0,1.0,3.0
-1.422636,1.0057049999999998,1.856137,-0.633367,c>a>b>d,1.0,2.0,0.0,3.0
-1.427627,1.0057049999999998,0.028645,-0.607698,c>b>a>d,2.0,1.0,0.0,3.0
-1.427627,1.0057049999999998,1.856137,-0.313421,a>c>b>d,0.0,2.0,1.0,3.0
-1.427627,1.0057049999999998,1.856137,0.6317510000000001,a>c>b>d,0.0,2.0,1.0,3.0
-1.427627,1.001024,1.856137,0.5996640000000001,a>c>b>d,0.0,2.0,1.0,3.0
-1.432618,1.0057049999999998,1.856137,0.126162,a>c>b>d,0.0,2.0,1.0,3.0
-1.432618,1.001024,1.856137,0.031737,c>a>b>d,1.0,2.0,0.0,3.0
-1.437609,1.001024,1.856137,-0.13602899999999998,a>c>d>b,0.0,3.0,1.0,2.0
-1.437609,1.001024,1.856137,0.253132,c>a>b>d,1.0,2.0,0.0,3.0
-1.437609,1.001024,1.856137,-0.418847,c>a>d>b,1.0,3.0,0.0,2.0
-1.432618,1.001024,1.856137,0.38468600000000003,c>a>b>d,1.0,2.0,0.0,3.0
-1.437609,1.001024,1.856137,-0.15573900000000002,d>a>c>b,1.0,3.0,2.0,0.0
-1.437609,1.001024,1.856137,-0.203869,c>a>b>d,1.0,2.0,0.0,3.0
-1.437609,1.001024,1.856137,0.004234,a>c>b>d,0.0,2.0,1.0,3.0
-1.427627,1.001024,1.856137,0.42502299999999993,c>a>b>d,1.0,2.0,0.0,3.0
-1.427627,1.001024,1.856137,-0.401429,d>a>c>b,1.0,3.0,2.0,0.0
-1.432618,1.001024,1.856137,-0.290502,c>a>d>b,1.0,3.0,0.0,2.0
-1.432618,1.001024,1.856137,0.164207,c>a>b>d,1.0,2.0,0.0,3.0
-1.422636,1.001024,1.856137,-0.710374,c>a>d>b,1.0,3.0,0.0,2.0
-1.422636,1.001024,1.856137,-0.325797,a>c>b>d,0.0,2.0,1.0,3.0
-1.427627,1.001024,1.856137,-0.48989499999999997,a>c>d>b,0.0,3.0,1.0,2.0
-1.427627,1.001024,1.856137,-0.055813,a>c>b>d,0.0,2.0,1.0,3.0
-1.427627,1.001024,1.856137,-0.100734,c>a>b>d,1.0,2.0,0.0,3.0
-1.427627,1.001024,1.856137,-0.354674,c>a>d>b,1.0,3.0,0.0,2.0
-1.427627,1.001024,1.856137,0.807309,c>a>b>d,1.0,2.0,0.0,3.0
-1.427627,1.001024,1.856137,0.022569,c>a>d>b,1.0,3.0,0.0,2.0
-1.432618,1.001024,1.856137,-0.045271,d>c>a>b,2.0,3.0,1.0,0.0
-1.432618,1.001024,1.856137,1.360568,c>a>b>d,1.0,2.0,0.0,3.0
-1.432618,0.9963420000000001,0.74375,-0.198827,d>c>a>b,2.0,3.0,1.0,0.0
-1.432618,1.001024,1.856137,0.270092,d>c>a>b,2.0,3.0,1.0,0.0
-1.432618,1.001024,1.856137,0.398437,c>a>d>b,1.0,3.0,0.0,2.0
-1.437609,0.9963420000000001,1.697224,-0.05397999999999999,d>c>a>b,2.0,3.0,1.0,0.0
-1.437609,0.9963420000000001,1.856137,-0.540317,d>c>a>b,2.0,3.0,1.0,0.0
-1.437609,1.001024,1.856137,0.21050300000000002,c>a>b>d,1.0,2.0,0.0,3.0
-1.437609,1.001024,1.856137,0.597372,c>a>d>b,1.0,3.0,0.0,2.0
-1.4176440000000001,1.0057049999999998,1.856137,-0.324422,a>c>b>d,0.0,2.0,1.0,3.0
-1.4176440000000001,1.0057049999999998,1.856137,-0.505022,a>c>b>d,0.0,2.0,1.0,3.0
-1.4176440000000001,1.0057049999999998,1.856137,-1.0917430000000001,d>a>b>c,1.0,2.0,3.0,0.0
-1.4176440000000001,1.001024,1.856137,-1.042697,d>a>b>c,1.0,2.0,3.0,0.0
-1.4176440000000001,1.001024,1.856137,-0.30837800000000004,b>a>c>d,1.0,0.0,2.0,3.0
-1.4126530000000002,1.0057049999999998,0.267013,-1.046822,d>a>b>c,1.0,2.0,3.0,0.0
-1.4176440000000001,1.001024,1.856137,-0.819009,d>a>c>b,1.0,3.0,2.0,0.0
-1.4176440000000001,1.0057049999999998,1.856137,-0.7433770000000001,a>c>b>d,0.0,2.0,1.0,3.0
-1.4076620000000002,1.0057049999999998,-2.037215,0.379644,a>c>d>b,0.0,3.0,1.0,2.0
-1.4076620000000002,1.0057049999999998,-1.8783029999999998,-0.5641520000000001,a>d>c>b,0.0,3.0,2.0,1.0
-1.4076620000000002,1.0103870000000001,1.856137,-1.165083,d>b>a>c,2.0,1.0,3.0,0.0
-1.39768,1.019751,-0.209723,1.274394,b>c>a>d,2.0,0.0,1.0,3.0
-1.4126530000000002,1.0057049999999998,1.856137,-0.995484,a>c>b>d,0.0,2.0,1.0,3.0
-1.4126530000000002,1.001024,1.856137,-1.142164,d>b>a>c,2.0,1.0,3.0,0.0
-1.422636,1.001024,1.856137,-0.8602629999999999,a>c>b>d,0.0,2.0,1.0,3.0
-1.422636,1.001024,1.856137,-0.6691199999999999,a>c>b>d,0.0,2.0,1.0,3.0
-1.422636,0.9963420000000001,0.6642939999999999,-0.6164069999999999,b>c>a>d,2.0,0.0,1.0,3.0
-1.422636,1.001024,1.856137,-0.206619,c>a>b>d,1.0,2.0,0.0,3.0
-1.422636,1.001024,1.856137,0.7289260000000001,c>a>b>d,1.0,2.0,0.0,3.0
-1.422636,0.9963420000000001,1.856137,0.43602399999999997,c>a>b>d,1.0,2.0,0.0,3.0
-1.427627,1.001024,1.856137,0.035862,c>a>b>d,1.0,2.0,0.0,3.0
-1.427627,0.9963420000000001,1.856137,-0.48302,d>a>c>b,1.0,3.0,2.0,0.0
-1.427627,0.9963420000000001,1.856137,-0.176825,c>a>b>d,1.0,2.0,0.0,3.0
-1.432618,0.9963420000000001,1.856137,0.14816400000000002,c>a>d>b,1.0,3.0,0.0,2.0
-1.432618,0.9963420000000001,0.108101,1.1245049999999999,c>a>b>d,1.0,2.0,0.0,3.0
-1.432618,0.99166,-0.050811,1.051623,c>a>b>d,1.0,2.0,0.0,3.0
-1.432618,0.9963420000000001,0.505382,-0.48347799999999996,d>a>c>b,1.0,3.0,2.0,0.0
-1.432618,0.9963420000000001,1.697224,-0.021435,d>c>a>b,2.0,3.0,1.0,0.0
-1.437609,0.9963420000000001,1.77668,-0.032894,d>c>a>b,2.0,3.0,1.0,0.0
-1.432618,0.9963420000000001,1.856137,-0.306087,a>c>d>b,0.0,3.0,1.0,2.0
-1.432618,0.9963420000000001,1.856137,-0.240997,d>c>a>b,2.0,3.0,1.0,0.0
-1.432618,0.9963420000000001,1.856137,-0.058105,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,0.9963420000000001,1.856137,0.520365,a>c>b>d,0.0,2.0,1.0,3.0
-1.427627,0.9963420000000001,1.856137,-0.180492,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,0.9963420000000001,1.856137,-0.128237,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,0.9963420000000001,1.856137,0.49148800000000004,c>a>b>d,1.0,2.0,0.0,3.0
-1.422636,0.9963420000000001,1.856137,0.8118920000000001,a>c>b>d,0.0,2.0,1.0,3.0
-1.422636,0.9963420000000001,1.856137,0.625792,c>a>b>d,1.0,2.0,0.0,3.0
-1.422636,0.9963420000000001,1.856137,-0.251081,c>a>b>d,1.0,2.0,0.0,3.0
-1.422636,0.9963420000000001,1.856137,-0.6627029999999999,b>a>c>d,1.0,0.0,2.0,3.0
-1.422636,0.9963420000000001,1.856137,-0.27399999999999997,b>c>a>d,2.0,0.0,1.0,3.0
-1.422636,0.9963420000000001,1.856137,-0.523357,c>b>a>d,2.0,1.0,0.0,3.0
-1.422636,0.9963420000000001,1.3794,-0.222662,c>a>b>d,1.0,2.0,0.0,3.0
-1.422636,0.99166,1.856137,-0.357883,c>b>a>d,2.0,1.0,0.0,3.0
-1.422636,0.99166,1.856137,-0.654911,d>b>a>c,2.0,1.0,3.0,0.0
-1.422636,0.99166,1.856137,-0.8410110000000001,c>a>b>d,1.0,2.0,0.0,3.0
-1.422636,0.99166,1.856137,-0.47064399999999995,a>c>b>d,0.0,2.0,1.0,3.0
-1.422636,0.99166,1.856137,-0.303336,a>c>b>d,0.0,2.0,1.0,3.0
-1.422636,0.99166,1.856137,-0.24008000000000002,c>a>d>b,1.0,3.0,0.0,2.0
-1.422636,0.99166,1.856137,0.033112,c>a>b>d,1.0,2.0,0.0,3.0
-1.422636,0.99166,1.856137,-0.49127,b>c>a>d,2.0,0.0,1.0,3.0
-1.427627,0.99166,1.856137,0.029445,c>a>d>b,1.0,3.0,0.0,2.0
-1.427627,0.99166,1.856137,-0.30517,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,0.99166,1.856137,-0.081024,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,0.9963420000000001,1.856137,-0.139238,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,0.99166,1.856137,-0.160781,d>a>c>b,1.0,3.0,2.0,0.0
-1.432618,0.99166,1.856137,0.219212,c>a>d>b,1.0,3.0,0.0,2.0
-1.432618,0.99166,1.856137,-0.253832,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,0.99166,1.856137,0.039070999999999995,a>c>d>b,0.0,3.0,1.0,2.0
-1.432618,0.99166,1.3794,-0.511897,d>c>a>b,2.0,3.0,1.0,0.0
-1.432618,0.99166,1.856137,-0.487145,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,0.99166,1.856137,-0.467893,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,0.99166,1.856137,0.405771,a>d>c>b,0.0,3.0,2.0,1.0
-1.427627,0.99166,1.856137,0.148622,c>a>d>b,1.0,3.0,0.0,2.0
-1.422636,0.99166,1.856137,-0.216245,a>c>b>d,0.0,2.0,1.0,3.0
-1.422636,0.986978,1.856137,0.035404000000000005,d>c>a>b,2.0,3.0,1.0,0.0
-1.422636,0.986978,1.856137,-0.389511,a>c>d>b,0.0,3.0,1.0,2.0
-1.427627,0.986978,1.856137,-0.18645,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,0.99166,1.856137,-0.22036999999999998,c>d>a>b,2.0,3.0,0.0,1.0
-1.427627,0.99166,0.9026629999999999,1.014953,c>a>d>b,1.0,3.0,0.0,2.0
-1.432618,0.99166,-0.607004,1.293187,c>a>b>d,1.0,2.0,0.0,3.0
-1.432618,0.986978,-0.448092,1.675473,c>a>b>d,1.0,2.0,0.0,3.0
-1.432618,0.986978,1.856137,-0.257499,d>c>a>b,2.0,3.0,1.0,0.0
-1.432618,0.986978,-0.448092,-1.1238290000000002,d>b>a>c,2.0,1.0,3.0,0.0
-1.427627,0.986978,1.856137,0.317305,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,0.986978,1.856137,0.000567,d>a>c>b,1.0,3.0,2.0,0.0
-1.427627,0.986978,1.856137,-0.514189,d>c>a>b,2.0,3.0,1.0,0.0
-1.427627,0.982297,1.856137,-0.684705,d>a>c>b,1.0,3.0,2.0,0.0
-1.427627,0.982297,1.856137,-0.736502,d>c>a>b,2.0,3.0,1.0,0.0
-1.402671,0.9963420000000001,1.856137,-1.094493,a>b>c>d,0.0,1.0,2.0,3.0
-1.4076620000000002,0.9963420000000001,1.856137,-0.9221440000000001,d>a>b>c,1.0,2.0,3.0,0.0
-1.4076620000000002,0.9963420000000001,1.856137,-1.136205,d>b>a>c,2.0,1.0,3.0,0.0
-1.4076620000000002,0.9963420000000001,1.856137,-0.34779899999999997,d>a>c>b,1.0,3.0,2.0,0.0
-1.4076620000000002,0.9963420000000001,1.856137,-0.146572,d>c>a>b,2.0,3.0,1.0,0.0
-1.4076620000000002,0.9963420000000001,1.856137,0.345724,a>c>b>d,0.0,2.0,1.0,3.0
-1.4126530000000002,0.99166,1.220487,1.9307880000000002,a>c>b>d,0.0,2.0,1.0,3.0
-1.4126530000000002,0.9963420000000001,1.856137,0.746803,a>c>d>b,0.0,3.0,1.0,2.0
-1.4126530000000002,0.9963420000000001,1.856137,-0.522898,d>a>c>b,1.0,3.0,2.0,0.0
-1.4126530000000002,0.9963420000000001,1.856137,-0.664995,d>c>a>b,2.0,3.0,1.0,0.0
-1.4176440000000001,0.9963420000000001,1.856137,-0.554068,a>c>b>d,0.0,2.0,1.0,3.0
-1.4126530000000002,0.9963420000000001,1.856137,-0.507314,b>a>c>d,1.0,0.0,2.0,3.0
-1.4176440000000001,0.9963420000000001,1.856137,0.374143,b>c>a>d,2.0,0.0,1.0,3.0
-1.4176440000000001,0.9963420000000001,1.856137,-0.26208200000000004,b>c>a>d,2.0,0.0,1.0,3.0
-1.4176440000000001,0.9963420000000001,1.856137,-0.982649,d>c>a>b,2.0,3.0,1.0,0.0
-1.4176440000000001,0.9963420000000001,1.856137,-1.04728,d>b>a>c,2.0,1.0,3.0,0.0
-1.4176440000000001,0.9963420000000001,1.856137,-0.07185599999999999,b>c>a>d,2.0,0.0,1.0,3.0
-1.4176440000000001,0.9963420000000001,1.856137,-0.014100999999999999,b>a>c>d,1.0,0.0,2.0,3.0
-1.4126530000000002,0.99166,1.856137,-0.66637,b>c>a>d,2.0,0.0,1.0,3.0
-1.4176440000000001,0.99166,1.856137,-0.7236670000000001,b>c>a>d,2.0,0.0,1.0,3.0
-1.4176440000000001,0.99166,1.856137,-0.328547,b>c>d>a,3.0,0.0,1.0,2.0
-1.4176440000000001,0.99166,1.856137,-0.340923,d>b>a>c,2.0,1.0,3.0,0.0
-1.4176440000000001,0.99166,1.856137,-0.43901599999999996,b>a>c>d,1.0,0.0,2.0,3.0
-1.4176440000000001,0.99166,1.856137,-0.216245,b>a>c>d,1.0,0.0,2.0,3.0
-1.4176440000000001,0.99166,1.856137,-0.084233,b>a>c>d,1.0,0.0,2.0,3.0
-1.4176440000000001,0.99166,-1.560478,-0.620532,b>a>c>d,1.0,0.0,2.0,3.0
-1.4076620000000002,0.986978,1.061575,0.675755,a>b>c>d,0.0,1.0,2.0,3.0
-1.4076620000000002,0.982297,1.141031,1.0213700000000001,b>c>a>d,2.0,0.0,1.0,3.0
-1.4126530000000002,0.982297,1.299943,0.39156199999999997,b>c>a>d,2.0,0.0,1.0,3.0
-1.4126530000000002,0.986978,1.299943,-0.079649,b>a>c>d,1.0,0.0,2.0,3.0
-1.402671,0.982297,-0.8453729999999999,0.642293,b>a>c>d,1.0,0.0,2.0,3.0
-1.402671,0.982297,-1.083741,1.91062,b>c>a>d,2.0,0.0,1.0,3.0
-1.4076620000000002,0.986978,1.299943,-0.538025,b>c>a>d,2.0,0.0,1.0,3.0
-1.402671,0.982297,-0.6864600000000001,-1.153165,d>b>a>c,2.0,1.0,3.0,0.0
