A1,A2,A3,A4,A5,A6,A7,A8,A9,ranking,a,b,c,d,e,f,g,h,i
0.651297,-0.8726959999999999,-1.835759,-2.1101099999999997,1.211626,-0.29502,2.514042,-0.949476,0.035788,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
1.822073,-0.400994,-1.739127,0.30647399999999997,0.160876,-0.538763,0.148534,0.639478,-1.965442,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
1.8400849999999997,0.42448400000000003,-0.5473359999999999,0.22016799999999997,-0.99495,-0.782506,-0.040706,1.354507,-0.174868,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.382589,-1.3443969999999998,-0.321861,-2.1101099999999997,-0.57465,1.167438,2.230181,-0.313895,-0.174868,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
0.038891,-1.3443969999999998,-0.386283,-1.333351,-0.57465,1.167438,1.662459,-0.154999,-1.122819,g>b>c>a>d>i>e>f>h,3.0,1.0,2.0,4.0,6.0,7.0,0.0,8.0,5.0
0.7485609999999999,-1.26578,-0.160808,-1.7648840000000001,-0.679725,0.923695,1.473219,0.56003,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.2601,-1.108547,0.032455,-1.59227,-0.7848,0.923695,1.283978,0.40113499999999996,-0.280196,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
2.373238,-0.322377,0.41898199999999997,-1.5059639999999999,-0.57465,1.167438,1.189358,0.48058199999999995,-0.174868,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
2.737079,0.149324,0.41898199999999997,-0.125058,-0.469574,1.167438,0.527016,-0.393342,-1.965442,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
2.769501,0.660334,0.257929,0.22016799999999997,-0.36449899999999996,1.167438,-0.22994699999999998,-0.393342,-1.017491,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.350167,2.154056,-0.643967,1.3421530000000002,-0.7848,0.923695,-1.743872,-0.234447,-0.06954,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.7428279999999999,2.075439,-0.676178,0.565394,-0.99495,0.923695,-1.743872,0.24223899999999998,0.4571,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.07785,1.918205,-0.515125,-0.125058,-1.100025,0.923695,-0.797669,0.639478,0.667756,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-1.142693,1.210653,0.257929,-0.297672,-1.310175,0.923695,-0.040706,0.56003,-0.174868,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.634756,0.542409,0.83772,-0.729205,-0.57465,1.167438,0.432395,0.321687,-0.174868,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.771647,-0.636845,-0.676178,-0.125058,-0.36449899999999996,1.167438,-0.324567,-0.154999,-0.06954,a>d>i>c>b>e>g>f>h,0.0,4.0,3.0,1.0,5.0,7.0,6.0,8.0,2.0
-0.541094,-0.9906209999999999,-0.354072,-0.815511,-0.889875,0.923695,0.432395,0.48058199999999995,0.14111600000000002,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.692394,-1.3837059999999999,0.354561,-0.125058,-0.889875,0.923695,-0.324567,0.56003,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.555503,-1.698173,0.902141,-0.556591,-0.36449899999999996,1.167438,0.243155,0.16279100000000002,-0.06954,d>i>b>c>a>e>f>h>g,4.0,2.0,3.0,0.0,5.0,6.0,8.0,7.0,1.0
1.2456909999999999,-1.5802479999999999,-0.25744,-1.678577,0.160876,1.167438,1.378598,-0.711133,-0.06954,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
1.6923869999999999,-1.108547,-0.5473359999999999,-0.815511,-0.049274,1.167438,0.053914,-0.313895,0.4571,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
1.461834,-0.322377,-0.80502,0.047555,-0.7848,0.923695,-0.419188,-0.154999,-0.280196,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.9625729999999999,0.621026,0.83772,0.30647399999999997,-0.15434900000000001,1.167438,-0.797669,0.003896,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-1.3480290000000001,-0.165143,0.7088770000000001,-0.125058,0.791326,1.411181,-0.324567,-0.313895,-0.174868,d>i>b>c>a>f>h>e>g,4.0,2.0,3.0,0.0,7.0,5.0,8.0,6.0,1.0
-0.33936,-1.1478549999999998,-1.030494,-0.901818,0.371026,1.167438,0.527016,-0.552238,-0.06954,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.000736,-1.187163,-1.2559690000000001,-1.5059639999999999,-0.259424,1.167438,1.283978,-0.393342,0.667756,e>a>d>i>c>b>g>f>h,1.0,5.0,4.0,2.0,0.0,7.0,6.0,8.0,3.0
0.18298599999999998,-1.187163,-1.2881790000000002,-1.333351,-0.36449899999999996,1.167438,1.189358,0.16279100000000002,-0.49085100000000004,e>a>b>c>d>i>g>f>h,1.0,2.0,3.0,4.0,0.0,7.0,6.0,8.0,5.0
0.730549,-1.02993,-0.80502,-1.074431,-0.99495,0.923695,0.8108770000000001,0.798373,-0.174868,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.8746450000000001,-0.8333870000000001,-0.25744,0.047555,-1.2051,0.923695,-0.608428,1.1956120000000001,-0.49085100000000004,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.116005,-0.204452,1.4497209999999998,-0.556591,-0.469574,1.167438,0.243155,0.798373,-0.174868,d>i>a>b>c>e>f>h>g,2.0,3.0,4.0,0.0,5.0,6.0,8.0,7.0,1.0
1.1412209999999998,0.031399,1.610774,-0.38397800000000004,0.26595100000000005,1.167438,-0.040706,0.321687,-0.06954,a>b>c>d>i>g>f>h>e,0.0,1.0,2.0,3.0,8.0,6.0,5.0,7.0,4.0
-0.6743819999999999,0.306558,0.805509,0.9106200000000001,1.947152,1.654924,-1.5546309999999999,-0.711133,-0.06954,d>i>b>c>a>g>f>h>e,4.0,2.0,3.0,0.0,8.0,6.0,5.0,7.0,1.0
-1.6830509999999999,-0.047218,0.12908699999999998,0.996927,2.157302,1.654924,-1.743872,-1.108372,0.14111600000000002,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-2.172976,-0.636845,-0.450704,-0.556591,2.0522270000000002,1.654924,0.621636,-0.711133,-0.280196,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-2.108133,-0.9906209999999999,-0.676178,-1.59227,1.842077,1.654924,0.337775,-0.631686,1.7210349999999999,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.938821,-1.187163,-0.837231,-1.7648840000000001,1.737002,1.654924,1.000117,-0.393342,0.5624279999999999,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.9589709999999999,-1.6588650000000003,-0.9982840000000001,-1.937497,1.211626,1.411181,1.8517,-0.234447,-0.49085100000000004,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.01874,-1.619557,-0.579546,-1.59227,0.26595100000000005,1.167438,1.378598,0.48058199999999995,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.81847,0.188633,0.86993,-0.47028500000000006,0.581176,1.411181,0.148534,0.48058199999999995,-0.06954,a>b>c>d>i>g>f>h>e,0.0,1.0,2.0,3.0,8.0,6.0,5.0,7.0,4.0
-0.789659,0.935494,0.225719,0.9106200000000001,1.842077,1.654924,-1.649252,-0.631686,0.035788,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.8977299999999999,0.031399,-0.740599,-0.642898,1.3167010000000001,1.411181,0.243155,-0.393342,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.724816,-0.24376,-0.77281,-0.729205,0.896401,1.411181,0.337775,0.16279100000000002,-0.174868,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.058366,-0.24376,-0.28965100000000005,-1.678577,0.160876,1.167438,1.473219,0.48058199999999995,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.66717,0.699643,0.32235,-0.642898,0.160876,1.167438,0.243155,0.48058199999999995,0.14111600000000002,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.5807129999999998,1.092727,0.515614,-0.038751999999999995,0.371026,1.167438,-0.703048,0.40113499999999996,0.246444,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-1.589389,1.210653,-0.386283,0.824314,0.686251,1.411181,-1.460011,-0.393342,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.9063990000000002,1.014111,-0.450704,0.13386099999999998,0.686251,1.411181,-1.365391,-0.313895,0.5624279999999999,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-1.5749790000000001,-0.361686,-0.28965100000000005,-0.901818,0.055800999999999996,1.167438,0.621636,0.48058199999999995,-0.174868,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.8725060000000002,-0.007909999999999999,-0.193019,-1.1607370000000001,0.160876,1.167438,0.8108770000000001,0.083344,0.14111600000000002,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.904928,0.8175680000000001,-0.193019,-0.125058,0.055800999999999996,1.167438,-0.419188,0.003896,0.351772,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.079988,1.4858120000000001,-0.22523,1.083234,-0.259424,1.167438,-1.743872,0.083344,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.695997,1.328578,-0.193019,0.30647399999999997,-0.36449899999999996,1.167438,-0.324567,0.16279100000000002,-1.017491,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.447432,-0.125835,0.451193,-0.38397800000000004,0.896401,1.411181,-0.040706,-0.075552,-0.06954,a>b>c>d>i>g>f>h>e,0.0,1.0,2.0,3.0,8.0,6.0,5.0,7.0,4.0
1.2312809999999998,0.110016,-0.354072,-1.247044,0.896401,1.411181,1.000117,-0.313895,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.2168709999999998,0.856877,-0.708388,-0.211365,0.371026,1.167438,-0.324567,-0.234447,0.14111600000000002,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.8278139999999999,1.8002799999999999,-0.25744,-0.125058,-0.679725,1.167438,-0.22994699999999998,0.24223899999999998,-0.174868,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.000736,2.036131,0.644456,0.22016799999999997,-0.57465,1.167438,-0.703048,0.798373,0.035788,b>c>d>i>a>g>f>h>e,4.0,0.0,1.0,2.0,8.0,6.0,5.0,7.0,3.0
-0.479853,1.957514,0.5800350000000001,0.565394,-0.259424,1.167438,-1.17615,-0.47279,0.035788,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.517341,0.896185,-0.064177,-0.038751999999999995,0.26595100000000005,1.167438,-0.513808,-0.234447,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-1.502932,0.070707,-0.28965100000000005,-0.642898,0.055800999999999996,1.167438,0.243155,-0.154999,0.14111600000000002,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.281714,-0.24376,-0.354072,-1.419657,-0.889875,0.923695,1.283978,0.16279100000000002,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.764434,0.581717,0.064666,-0.47028500000000006,-0.99495,0.923695,0.148534,0.48058199999999995,-0.174868,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-1.3588360000000002,0.896185,-0.22523,0.30647399999999997,0.055800999999999996,1.167438,-0.797669,-0.631686,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.697461,-0.086526,-0.869441,-0.211365,-0.679725,0.923695,-0.22994699999999998,-0.393342,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.507201,-0.7547699999999999,0.12908699999999998,-2.023803,-1.41525,0.923695,1.94632,0.877821,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.461834,-0.47961099999999995,0.644456,-1.678577,-1.2051,0.923695,1.378598,0.798373,0.5624279999999999,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.9373490000000002,0.031399,1.030983,-0.642898,-0.7848,0.923695,-0.135327,0.56003,0.246444,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.3537620000000001,0.738951,1.3208790000000001,0.565394,0.160876,1.167438,-0.986909,0.321687,-0.174868,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.802597,0.9748020000000001,1.192036,0.738007,0.581176,1.411181,-1.460011,-0.631686,-0.280196,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.8436950000000001,0.9748020000000001,0.161297,1.42846,1.106551,1.411181,-2.216974,-1.267267,-0.280196,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.589389,0.621026,-0.418493,-0.642898,1.001476,1.411181,0.243155,-0.870029,1.615707,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.652768,-0.165143,-1.030494,-1.247044,0.26595100000000005,1.167438,1.094737,-0.313895,-0.174868,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.577118,-0.165143,-1.030494,-1.247044,0.160876,1.167438,1.094737,-0.234447,-0.174868,a>d>i>b>c>e>g>f>h,0.0,3.0,4.0,1.0,5.0,7.0,6.0,8.0,2.0
-0.202469,-0.322377,-0.643967,-0.38397800000000004,-0.679725,0.923695,0.148534,0.639478,-0.280196,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.5050629999999998,-0.125835,0.354561,-2.023803,-0.889875,0.923695,2.135561,1.116164,-0.280196,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
2.146288,0.621026,1.095405,-0.729205,-0.469574,1.167438,0.527016,0.877821,0.4571,a>b>c>d>i>g>f>h>e,0.0,1.0,2.0,3.0,8.0,6.0,5.0,7.0,4.0
1.9949869999999998,1.328578,1.41751,-0.038751999999999995,0.371026,1.167438,-0.419188,0.40113499999999996,0.4571,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.375377,1.878897,1.514142,0.392781,1.211626,1.411181,-1.0815299999999999,0.083344,0.4571,a>b>c>d>i>g>f>h>e,0.0,1.0,2.0,3.0,8.0,6.0,5.0,7.0,4.0
0.705332,2.114748,1.3853,1.16954,1.737002,1.654924,-2.122353,-0.393342,-0.596179,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-1.131886,2.036131,0.86993,1.6873799999999999,2.472527,1.654924,-2.595455,-0.711133,0.14111600000000002,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-1.719075,1.878897,0.7088770000000001,0.996927,2.682677,1.8986669999999999,-2.595455,-0.711133,0.5624279999999999,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-2.273843,1.4858120000000001,0.48340299999999997,-1.59227,2.7877520000000002,1.8986669999999999,-0.135327,-0.47279,4.670217,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-1.7767130000000002,0.856877,0.19350799999999999,-2.282723,2.997902,1.8986669999999999,2.135561,-0.393342,1.615707,b>c>d>i>a>g>f>h>e,4.0,0.0,1.0,2.0,8.0,6.0,5.0,7.0,3.0
-0.739225,0.345867,-0.579546,-1.333351,2.7877520000000002,1.8986669999999999,1.094737,-0.7905810000000001,-0.385523,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.288927,0.22794099999999998,-0.9982840000000001,-1.333351,2.472527,1.654924,1.000117,-0.870029,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.8890540000000001,0.306558,-1.481443,-1.8511900000000001,1.631926,1.654924,1.567839,-0.313895,0.246444,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.35016,1.092727,-1.191547,-0.556591,-0.049274,1.167438,0.148534,0.718925,0.246444,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.2889190000000001,1.367887,-0.80502,0.047555,-0.57465,1.167438,-0.608428,0.957269,-0.385523,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.8725139999999999,1.6037379999999999,0.773299,0.996927,-0.57465,1.167438,-1.649252,1.036716,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-1.596594,0.896185,1.288668,0.047555,0.581176,1.411181,-0.608428,-0.154999,0.14111600000000002,a>b>c>d>i>g>f>h>e,0.0,1.0,2.0,3.0,8.0,6.0,5.0,7.0,4.0
-1.6398220000000001,0.856877,1.256458,0.13386099999999998,0.581176,1.411181,-0.608428,-0.234447,0.14111600000000002,b>c>d>i>a>f>h>g>e,4.0,0.0,1.0,2.0,8.0,5.0,7.0,6.0,3.0
-1.9100009999999998,0.188633,0.612246,-0.125058,1.211626,1.411181,-0.324567,-0.949476,-0.49085100000000004,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.38979400000000003,-0.794079,-1.2881790000000002,-1.59227,0.686251,1.411181,1.378598,-0.949476,0.035788,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
0.020878999999999998,-0.8333870000000001,-1.578074,0.9106200000000001,0.160876,1.167438,0.243155,-0.47279,-4.703969,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.62608,-0.558228,1.578563,-0.642898,-0.36449899999999996,1.167438,0.243155,0.639478,-0.06954,b>c>d>i>a>g>f>h>e,4.0,0.0,1.0,2.0,8.0,6.0,5.0,7.0,3.0
0.381117,-0.400994,1.546353,0.047555,0.686251,1.411181,-0.608428,-0.234447,0.5624279999999999,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.378986,-0.361686,1.192036,2.2915259999999997,1.3167010000000001,1.411181,-3.257797,-1.028924,-2.2814259999999997,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.804068,-0.715462,0.515614,-0.38397800000000004,1.737002,1.654924,1.189358,-1.267267,-3.229378,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.6671779999999999,-0.794079,0.19350799999999999,-1.937497,1.842077,1.654924,0.716256,-1.18782,1.405051,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.94309,-0.7547699999999999,-0.901652,-2.023803,1.526851,1.654924,1.94632,-0.949476,0.14111600000000002,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
1.674375,0.188633,-1.32039,-0.297672,0.160876,1.167438,-0.135327,0.16279100000000002,-0.280196,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-1.279583,0.8175680000000001,0.9987729999999999,0.13386099999999998,0.686251,1.411181,-0.703048,-0.154999,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-1.326415,0.738951,0.9987729999999999,0.13386099999999998,0.686251,1.411181,-0.703048,-0.154999,-0.06954,b>c>d>i>a>g>f>h>e,4.0,0.0,1.0,2.0,8.0,6.0,5.0,7.0,3.0
-0.8689110000000001,-1.069238,-1.739127,-0.642898,-0.679725,0.923695,0.337775,-0.393342,0.035788,b>c>a>d>i>e>g>f>h,2.0,0.0,1.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.061975999999999996,-1.305089,-1.159337,-1.678577,-1.83555,0.679952,1.378598,1.275059,0.667756,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.352298,-1.305089,-0.740599,-0.642898,-2.0457,0.679952,1.094737,1.354507,-1.965442,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.79179,-0.400994,1.353089,-0.297672,-0.469574,1.167438,-0.040706,0.16279100000000002,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.12534800000000001,-0.204452,0.5800350000000001,0.479088,0.371026,1.167438,-0.986909,-1.028924,-0.385523,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.27812,-0.24376,-0.22523,0.13386099999999998,0.476101,1.411181,-0.419188,-1.18782,-0.701507,d>i>c>b>f>h>a>e>g,6.0,3.0,2.0,0.0,7.0,4.0,8.0,5.0,1.0
-0.591527,-0.361686,-1.191547,0.22016799999999997,0.26595100000000005,1.167438,-0.8922889999999999,-2.061744,0.14111600000000002,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-0.879718,-0.558228,-1.674706,-0.297672,-0.57465,1.167438,-0.135327,0.003896,0.4571,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.926549,-0.676153,-1.642496,-0.297672,-1.100025,0.923695,-0.22994699999999998,0.321687,0.246444,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.562708,-0.9906209999999999,-0.9338629999999999,-0.988124,-1.940625,0.679952,0.716256,1.116164,-0.174868,a>e>b>c>d>i>g>f>h,0.0,2.0,3.0,4.0,1.0,7.0,6.0,8.0,5.0
-0.004338,-1.226472,1.256458,-0.642898,-1.730475,0.923695,0.337775,1.116164,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.060504999999999996,-1.226472,1.481932,-1.8511900000000001,-1.41525,0.923695,0.432395,1.036716,1.194396,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.170048,-1.108547,-0.064177,-0.038751999999999995,0.055800999999999996,1.167438,-0.513808,-1.108372,0.035788,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.281722,-1.1478549999999998,-0.386283,-1.074431,0.055800999999999996,1.167438,-0.135327,-0.7905810000000001,1.931691,e>a>d>i>c>b>g>f>h,1.0,5.0,4.0,2.0,0.0,7.0,6.0,8.0,3.0
-0.202469,-1.187163,-0.482914,-0.901818,-0.15434900000000001,1.167438,0.527016,0.16279100000000002,0.246444,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.058374,-1.226472,-0.096387,-0.38397800000000004,-0.469574,1.167438,0.053914,0.48058199999999995,-0.174868,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.013674,-1.226472,0.096876,-1.247044,-0.469574,1.167438,0.716256,0.48058199999999995,1.5103790000000001,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.726947,-1.1478549999999998,0.386772,-1.333351,-0.259424,1.167438,1.189358,0.40113499999999996,-0.49085100000000004,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.382581,-0.5189199999999999,0.19350799999999999,-0.815511,0.160876,1.167438,0.432395,-0.234447,0.14111600000000002,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.5843229999999999,0.110016,-0.482914,0.30647399999999997,-0.469574,1.167438,-0.797669,-0.075552,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.8689110000000001,-0.204452,-0.386283,-0.125058,-0.7848,0.923695,-0.22994699999999998,0.24223899999999998,-0.49085100000000004,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-1.1823190000000001,-0.558228,0.096876,0.047555,-0.889875,0.923695,-0.513808,0.718925,0.14111600000000002,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
