A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,ranking,a,b,c,d
0.0,0.0,0.333333,-0.510917,-0.626374,-0.735849,-0.490196,0.0285714,-0.666667,-0.14285699999999998,-0.5473680000000001,-0.628297,-0.081761,-0.710526,0.363636,-0.46341499999999997,0.0666667,0.2,d>b>a>c,2.0,1.0,3.0,0.0
-0.434783,-0.153846,0.027777800000000002,-0.554585,-0.714286,-0.811321,-0.477124,0.0285714,-0.666667,-0.342857,-0.536842,-0.613909,-0.345912,-0.657895,-0.181818,-1.0,-0.266667,-0.266667,d>c>b>a,3.0,2.0,1.0,0.0
-0.26087,-0.6153850000000001,0.08333330000000001,-0.292576,-0.516484,-0.849057,-0.37254899999999996,-0.2,-0.5,-0.657143,-0.494737,-0.498801,-0.698113,-0.815789,-0.818182,-0.317073,0.466667,0.6,d>b>a>c,2.0,1.0,3.0,0.0
-0.478261,-0.6153850000000001,-0.027777800000000002,-0.755459,-0.8461540000000001,-0.811321,-0.542484,0.14285699999999998,-0.666667,-0.628571,-0.568421,-0.678657,-0.5471699999999999,-0.578947,-0.363636,0.21951199999999998,-0.533333,-0.533333,d>c>a>b,2.0,3.0,1.0,0.0
0.391304,0.538462,0.805556,-0.30130999999999997,-0.78022,-0.660377,0.294118,-0.714286,0.166667,0.428571,-0.010526299999999999,0.14388499999999999,0.371069,-0.684211,-1.0,-0.268293,-0.333333,0.0666667,a>b>c>d,0.0,1.0,2.0,3.0
-0.304348,-0.6153850000000001,0.027777800000000002,-0.502183,-0.67033,-0.811321,-0.5163399999999999,0.08571430000000001,-0.666667,-0.685714,-0.536842,-0.6570739999999999,-0.44654099999999997,-0.684211,-0.454545,0.0243902,-0.2,-0.2,d>b>a>c,2.0,1.0,3.0,0.0
0.0869565,0.692308,0.777778,-0.0480349,-0.5604399999999999,-0.735849,0.228758,-0.657143,0.0,0.4,-0.021052599999999998,0.0671463,0.396226,-0.657895,-0.545455,-0.0731707,-0.266667,0.0,a>b>c>d,0.0,1.0,2.0,3.0
-0.478261,-0.461538,-0.277778,-0.7205239999999999,-0.758242,-0.849057,-0.607843,0.257143,-0.666667,-0.457143,-0.642105,-0.733813,-0.308176,-0.526316,-0.818182,0.0731707,-0.6,-0.666667,d>c>a>b,2.0,3.0,1.0,0.0
0.043478300000000004,-0.692308,0.055555600000000004,-0.327511,-0.67033,-0.7735850000000001,-0.359477,-0.14285699999999998,-0.5,-0.628571,-0.452632,-0.508393,-0.8993709999999999,-0.921053,-0.818182,0.365854,0.8,1.0,b>a>d>c,1.0,0.0,3.0,2.0
0.043478300000000004,-0.384615,0.44444399999999995,-0.187773,-0.648352,-0.698113,-0.12418299999999999,-0.371429,-0.333333,-0.371429,-0.29473699999999997,-0.28776999999999997,-0.660377,-0.8947370000000001,-0.636364,-0.8536590000000001,0.4,0.533333,b>a>c>d,1.0,0.0,2.0,3.0
0.173913,0.07692310000000001,0.333333,-0.248908,-0.714286,-0.698113,-0.228758,-0.314286,-0.333333,0.057142899999999996,-0.410526,-0.38609099999999996,-0.245283,-1.0,0.363636,-0.121951,0.666667,0.933333,b>a>c>d,1.0,0.0,2.0,3.0
-0.434783,-0.8461540000000001,-0.8888889999999999,-0.9475979999999999,-0.8461540000000001,-1.0,-0.9084969999999999,0.771429,-1.0,-0.914286,-0.9052629999999999,-0.9424459999999999,-0.647799,-0.18421099999999999,-0.454545,-0.9512200000000001,-0.733333,-0.866667,d>c>a>b,2.0,3.0,1.0,0.0
-0.5217390000000001,-0.307692,0.0,-0.545852,-0.626374,-0.811321,-0.490196,0.0285714,-0.666667,-0.28571399999999997,-0.48421099999999995,-0.628297,-0.396226,-0.578947,-1.0,-0.0243902,-0.266667,-0.2,d>c>a>b,2.0,3.0,1.0,0.0
-0.304348,-0.07692310000000001,0.25,-0.6069869999999999,-0.736264,-0.660377,-0.39869299999999996,-0.0285714,-0.5,0.14285699999999998,-0.505263,-0.573141,-0.194969,-0.578947,0.0909091,-0.21951199999999998,-0.533333,-0.2,d>a>b>c,1.0,2.0,3.0,0.0
-0.21739099999999997,-0.538462,0.027777800000000002,-0.572052,-0.736264,-0.7735850000000001,-0.647059,0.257143,-0.833333,-0.4,-0.6947369999999999,-0.748201,-0.8238989999999999,-0.921053,-0.272727,-0.170732,0.666667,0.866667,d>a>b>c,1.0,2.0,3.0,0.0
0.0,0.307692,0.5,-0.030567700000000003,-0.5604399999999999,-0.735849,-0.0196078,-0.48571400000000003,-0.166667,0.14285699999999998,-0.11578900000000002,-0.182254,0.320755,-0.789474,-0.272727,-0.707317,0.13333299999999998,0.333333,a>b>c>d,0.0,1.0,2.0,3.0
-0.347826,-0.8461540000000001,-0.44444399999999995,-0.659389,-0.736264,-0.811321,-0.79085,0.48571400000000003,-0.833333,-0.685714,-0.821053,-0.851319,-1.0,-0.921053,-0.909091,-0.707317,0.733333,0.866667,d>a>b>c,1.0,2.0,3.0,0.0
0.608696,0.0,0.666667,-0.187773,-0.692308,-0.735849,0.0588235,-0.5428569999999999,-0.166667,-0.11428599999999998,-0.16842100000000002,-0.0959233,-0.358491,-0.8421049999999999,0.0,-0.658537,0.2,0.466667,b>a>c>d,1.0,0.0,2.0,3.0
-0.391304,-0.384615,-0.277778,-0.6855899999999999,-0.758242,-0.849057,-0.529412,0.14285699999999998,-0.666667,-0.48571400000000003,-0.642105,-0.678657,-0.132075,-0.473684,0.727273,-0.902439,-0.666667,-0.733333,d>a>b>c,1.0,2.0,3.0,0.0
-0.304348,0.07692310000000001,0.194444,-0.43231400000000003,-0.692308,-0.7735850000000001,-0.320261,-0.2,-0.5,-0.08571430000000001,-0.378947,-0.47721800000000003,0.0188679,-0.657895,-0.363636,-0.512195,-0.266667,-0.2,c>b>a>d,2.0,1.0,0.0,3.0
-0.26087,-0.230769,-0.11111099999999999,-0.537118,-0.626374,-0.7735850000000001,-0.686275,0.314286,-0.833333,-0.228571,-0.705263,-0.7721819999999999,-0.27044,-0.8684209999999999,-0.636364,-0.707317,0.666667,0.866667,d>a>b>c,1.0,2.0,3.0,0.0
-0.26087,0.07692310000000001,0.25,-0.502183,-0.626374,-0.698113,-0.333333,-0.08571430000000001,-0.5,0.2,-0.505263,-0.508393,-0.044025199999999994,-0.631579,-0.181818,-1.0,-0.4,-0.0666667,a>b>c>d,0.0,1.0,2.0,3.0
0.26087,-0.230769,0.555556,-0.187773,-0.648352,-0.698113,-0.045751599999999996,-0.428571,-0.166667,-0.314286,-0.24210500000000001,-0.211031,-0.622642,-0.8421049999999999,-0.272727,-0.414634,0.266667,0.533333,b>a>c>d,1.0,0.0,2.0,3.0
0.608696,0.538462,0.777778,0.039301300000000004,-0.582418,-0.698113,0.294118,-0.657143,0.166667,0.314286,-0.021052599999999998,0.13908900000000002,0.27044,-0.789474,-0.545455,-0.21951199999999998,-0.0666667,0.466667,b>a>c>d,1.0,0.0,2.0,3.0
-0.0869565,0.0,0.416667,-0.379913,-0.49450500000000003,-0.622642,-0.41176499999999994,-0.0285714,-0.5,0.057142899999999996,-0.557895,-0.582734,0.044025199999999994,-0.736842,0.363636,0.0243902,-0.0666667,0.266667,b>a>d>c,1.0,0.0,3.0,2.0
-0.478261,-0.153846,-0.277778,-0.8165939999999999,-0.758242,-0.849057,-0.529412,0.08571430000000001,-0.666667,-0.228571,-0.578947,-0.666667,-0.044025199999999994,-0.342105,-0.272727,-0.9512200000000001,-0.733333,-0.866667,d>c>a>b,2.0,3.0,1.0,0.0
-0.043478300000000004,0.384615,0.555556,-0.196507,-0.648352,-0.735849,0.0196078,-0.48571400000000003,-0.166667,0.228571,-0.178947,-0.13908900000000002,0.584906,-0.763158,0.181818,-1.0,0.0,0.13333299999999998,b>a>c>d,1.0,0.0,2.0,3.0
0.304348,-0.384615,0.194444,-0.21397399999999997,-0.648352,-0.735849,-0.17647100000000002,-0.314286,-0.333333,-0.314286,-0.27368400000000004,-0.35012,-0.63522,-0.8421049999999999,-0.363636,0.46341499999999997,0.4,0.666667,b>a>c>d,1.0,0.0,2.0,3.0
0.043478300000000004,0.07692310000000001,0.333333,-0.310044,-0.714286,-0.811321,0.11111099999999999,-0.6,0.0,-0.14285699999999998,-0.11578900000000002,-0.0119904,0.15723299999999998,-0.605263,-0.272727,-1.0,0.0666667,-0.333333,a>b>c>d,0.0,1.0,2.0,3.0
-0.21739099999999997,-0.8461540000000001,-0.277778,-0.519651,-0.736264,-0.811321,-0.542484,0.08571430000000001,-0.666667,-0.628571,-0.5894739999999999,-0.6690649999999999,-0.8238989999999999,-0.8684209999999999,-0.909091,-0.9512200000000001,0.4,0.466667,d>a>b>c,1.0,2.0,3.0,0.0
-0.173913,-0.692308,0.11111099999999999,-0.33624499999999996,-0.5604399999999999,-0.7735850000000001,-0.45098,-0.0285714,-0.666667,-0.685714,-0.473684,-0.594724,-0.5597479999999999,-0.736842,-0.454545,-0.560976,-0.0666667,-0.0666667,d>b>c>a,3.0,1.0,2.0,0.0
0.173913,0.923077,0.916667,0.100437,-0.49450500000000003,-0.660377,0.490196,-0.771429,0.333333,0.828571,0.09473680000000001,0.36211,0.232704,-0.657895,-1.0,-0.365854,-0.266667,0.13333299999999998,a>b>c>d,0.0,1.0,2.0,3.0
-0.608696,-0.230769,-0.08333330000000001,-0.528384,-0.538462,-0.811321,-0.490196,0.0285714,-0.666667,-0.228571,-0.463158,-0.6330939999999999,-0.194969,-0.44736800000000004,-0.818182,-0.170732,-0.533333,-0.533333,d>c>a>b,2.0,3.0,1.0,0.0
0.391304,0.384615,0.11111099999999999,-0.100437,-0.47252700000000003,-0.849057,0.0849673,-0.6,-0.166667,0.171429,-0.11578900000000002,-0.0527578,-0.00628931,-0.578947,-0.454545,-0.0243902,0.2,-0.13333299999999998,a>b>c>d,0.0,1.0,2.0,3.0
-0.434783,-0.07692310000000001,-0.166667,-0.8427950000000001,-0.802198,-0.811321,-0.529412,0.08571430000000001,-0.666667,-0.257143,-0.578947,-0.664269,-0.031446499999999995,-0.342105,-0.181818,-0.7560979999999999,-0.733333,-0.866667,d>c>a>b,2.0,3.0,1.0,0.0
-0.304348,-0.384615,0.0,-0.310044,-0.428571,-0.811321,-0.41176499999999994,-0.08571430000000001,-0.666667,-0.48571400000000003,-0.463158,-0.546763,-0.44654099999999997,-0.605263,-0.272727,-0.414634,0.0,-0.0666667,d>c>a>b,2.0,3.0,1.0,0.0
-0.043478300000000004,0.0,0.0,-0.49345,-0.582418,-0.660377,-0.346405,-0.08571430000000001,-0.5,0.057142899999999996,-0.526316,-0.527578,-0.20754699999999998,-0.605263,-0.272727,-0.804878,-0.466667,-0.2,c>d>a>b,2.0,3.0,0.0,1.0
0.0,0.0,-0.166667,-0.21397399999999997,-0.49450500000000003,-0.849057,-0.281046,-0.257143,-0.5,-0.14285699999999998,-0.442105,-0.41726599999999997,-0.22012600000000002,-0.736842,0.545455,-0.512195,0.6,0.466667,b>a>d>c,1.0,0.0,3.0,2.0
-0.26087,0.0,-0.08333330000000001,-0.7117899999999999,-0.758242,-0.660377,-0.359477,-0.0285714,-0.5,0.14285699999999998,-0.578947,-0.546763,-0.031446499999999995,-0.552632,-1.0,-0.560976,-0.6,-0.2,d>c>a>b,2.0,3.0,1.0,0.0
0.608696,0.769231,0.916667,-0.17030599999999999,-0.78022,-0.886792,0.8169930000000001,-0.942857,0.666667,0.457143,0.494737,0.784173,1.0,-0.394737,0.0,-0.512195,-0.533333,-0.866667,a>b>c>d,0.0,1.0,2.0,3.0
0.130435,-0.6153850000000001,-0.055555600000000004,-0.30130999999999997,-0.582418,-0.849057,-0.320261,-0.257143,-0.5,-0.628571,-0.33684200000000003,-0.448441,-0.647799,-0.684211,-0.818182,0.0731707,0.6,0.4,b>a>c>d,1.0,0.0,2.0,3.0
-0.478261,-0.307692,-0.277778,-0.8602620000000001,-0.868132,-0.811321,-0.5163399999999999,0.14285699999999998,-0.666667,-0.28571399999999997,-0.5894739999999999,-0.671463,-0.358491,-0.315789,-0.0909091,-0.658537,-0.733333,-0.933333,d>c>a>b,2.0,3.0,1.0,0.0
-0.347826,-0.461538,-0.194444,-0.633188,-0.736264,-0.811321,-0.764706,0.428571,-0.833333,-0.5428569999999999,-0.821053,-0.83693,-0.5597479999999999,-0.8684209999999999,-0.909091,-0.9512200000000001,0.13333299999999998,0.266667,d>a>b>c,1.0,2.0,3.0,0.0
0.434783,0.8461540000000001,0.8611110000000001,0.14410499999999998,-0.5604399999999999,-0.849057,0.960784,-1.0,0.833333,0.514286,0.631579,0.925659,0.8993709999999999,-0.28947399999999995,-0.181818,0.512195,-0.733333,-0.8,a>b>c>d,0.0,1.0,2.0,3.0
-0.304348,-0.8461540000000001,-0.666667,-0.8515280000000001,-0.78022,-0.924528,-0.869281,0.657143,-1.0,-0.8,-0.9052629999999999,-0.9136690000000001,-0.7610060000000001,-0.394737,-0.545455,-0.365854,-0.666667,-0.8,d>c>a>b,2.0,3.0,1.0,0.0
0.391304,0.384615,0.805556,-0.187773,-0.714286,-0.660377,0.032679700000000006,-0.48571400000000003,-0.166667,0.257143,-0.189474,-0.134293,0.06918239999999999,-0.8684209999999999,0.636364,-0.804878,0.333333,0.6,b>a>c>d,1.0,0.0,2.0,3.0
-0.0869565,-0.461538,0.25,-0.28384299999999996,-0.67033,-0.735849,-0.254902,-0.257143,-0.5,-0.4,-0.431579,-0.41007200000000005,-0.698113,-0.947368,-0.818182,-0.560976,0.6,0.933333,b>a>c>d,1.0,0.0,2.0,3.0
-0.434783,-0.07692310000000001,-0.138889,-0.42358100000000004,-0.49450500000000003,-0.849057,-0.555556,0.08571430000000001,-0.666667,-0.2,-0.557895,-0.671463,0.00628931,-0.684211,-0.0909091,-0.6097560000000001,-0.266667,-0.333333,d>c>a>b,2.0,3.0,1.0,0.0
0.5217390000000001,0.384615,0.666667,-0.10917,-0.648352,-0.698113,0.09803919999999999,-0.5428569999999999,0.0,0.171429,-0.11578900000000002,-0.059952,0.15723299999999998,-0.8421049999999999,-0.363636,-0.21951199999999998,0.2,0.6,b>a>c>d,1.0,0.0,2.0,3.0
-0.26087,0.0,-0.027777800000000002,-0.746725,-0.824176,-0.660377,-0.37254899999999996,-0.0285714,-0.5,0.228571,-0.5473680000000001,-0.556355,-0.22012600000000002,-0.526316,-1.0,-0.21951199999999998,-0.6,-0.266667,d>c>a>b,2.0,3.0,1.0,0.0
0.173913,-0.230769,0.44444399999999995,-0.187773,-0.67033,-0.698113,-0.11111099999999999,-0.428571,-0.333333,-0.28571399999999997,-0.263158,-0.268585,-0.44654099999999997,-0.8684209999999999,-0.454545,-0.560976,0.266667,0.6,b>a>c>d,1.0,0.0,2.0,3.0
-0.173913,-0.384615,-0.277778,-0.8165939999999999,-0.8901100000000001,-0.811321,-0.647059,0.371429,-0.833333,-0.28571399999999997,-0.684211,-0.781775,-0.345912,-0.42105299999999996,-0.363636,-0.0731707,-0.6,-0.8,d>c>a>b,2.0,3.0,1.0,0.0
-0.304348,-0.6153850000000001,0.166667,-0.545852,-0.736264,-0.7735850000000001,-0.464052,-0.0285714,-0.666667,-0.685714,-0.48421099999999995,-0.5995199999999999,-0.647799,-0.710526,-0.909091,-0.9512200000000001,-0.266667,-0.266667,d>c>a>b,2.0,3.0,1.0,0.0
-0.173913,-0.692308,-0.027777800000000002,-0.30130999999999997,-0.49450500000000003,-0.849057,-0.45098,-0.08571430000000001,-0.666667,-0.628571,-0.431579,-0.570743,-0.7735850000000001,-0.684211,-1.0,-0.804878,0.466667,0.4,d>c>a>b,2.0,3.0,1.0,0.0
-0.565217,-0.307692,-0.138889,-0.5807859999999999,-0.626374,-0.811321,-0.5163399999999999,0.08571430000000001,-0.666667,-0.314286,-0.557895,-0.647482,-0.383648,-0.605263,-0.818182,-0.902439,-0.466667,-0.4,d>c>a>b,2.0,3.0,1.0,0.0
-0.130435,0.07692310000000001,0.194444,-0.46724899999999997,-0.714286,-0.811321,-0.281046,-0.2,-0.5,-0.171429,-0.29473699999999997,-0.441247,0.15723299999999998,-0.631579,0.0909091,-0.804878,-0.266667,-0.266667,b>a>c>d,1.0,0.0,2.0,3.0
0.434783,0.538462,0.611111,-0.23144099999999998,-0.758242,-0.660377,0.37254899999999996,-0.714286,0.166667,0.371429,0.0315789,0.220624,0.031446499999999995,-0.684211,0.0,0.170732,-0.2,0.13333299999999998,a>b>c>d,0.0,1.0,2.0,3.0
0.5217390000000001,0.230769,0.75,-0.161572,-0.67033,-0.698113,0.228758,-0.657143,0.0,0.057142899999999996,0.021052599999999998,0.0815348,0.333333,-0.657895,-0.454545,-0.21951199999999998,-0.13333299999999998,0.13333299999999998,b>a>c>d,1.0,0.0,2.0,3.0
0.0,0.153846,0.194444,-0.36244499999999996,-0.736264,-0.7735850000000001,-0.228758,-0.257143,-0.333333,-0.0285714,-0.315789,-0.390887,0.09433960000000001,-0.789474,0.363636,-1.0,0.266667,0.333333,b>a>c>d,1.0,0.0,2.0,3.0
-0.130435,-0.230769,0.055555600000000004,-0.49345,-0.626374,-0.7735850000000001,-0.673203,0.257143,-0.833333,-0.228571,-0.726316,-0.767386,-0.371069,-0.8947370000000001,0.545455,-0.414634,0.8,0.933333,d>a>b>c,1.0,2.0,3.0,0.0
0.130435,0.461538,0.777778,-0.36244499999999996,-0.824176,-0.698113,0.281046,-0.657143,0.166667,0.371429,-0.0631579,0.134293,0.333333,-0.631579,-0.727273,-0.902439,-0.266667,-0.13333299999999998,a>b>c>d,0.0,1.0,2.0,3.0
0.608696,0.6153850000000001,0.722222,-0.152838,-0.626374,-0.660377,0.320261,-0.714286,0.166667,0.514286,-0.0315789,0.16307,0.40880500000000003,-0.631579,0.545455,-0.21951199999999998,-0.2,0.13333299999999998,b>a>c>d,1.0,0.0,2.0,3.0
-0.608696,-0.230769,-0.166667,0.275109,0.274725,1.0,-0.647059,0.257143,-0.833333,-0.228571,0.0631579,-0.748201,-0.20754699999999998,0.0526316,-0.636364,-0.560976,-0.0666667,0.2,d>a>b>c,1.0,2.0,3.0,0.0
-0.173913,-0.8461540000000001,-0.5,-0.7205239999999999,-0.758242,-0.849057,-0.869281,0.657143,-1.0,-0.6,-0.873684,-0.9088729999999999,-0.91195,-0.8684209999999999,-0.454545,-0.170732,0.4,0.466667,d>a>b>c,1.0,2.0,3.0,0.0
-0.0869565,0.230769,0.166667,-0.7117899999999999,-0.802198,-0.698113,-0.385621,-0.0285714,-0.5,0.2,-0.515789,-0.5611510000000001,-0.031446499999999995,-0.552632,-0.0909091,-0.658537,-0.533333,-0.266667,d>c>a>b,2.0,3.0,1.0,0.0
-0.043478300000000004,-0.307692,0.555556,-0.187773,-0.604396,-0.735849,-0.137255,-0.371429,-0.333333,-0.342857,-0.27368400000000004,-0.304556,-0.496855,-0.789474,-0.909091,0.414634,0.13333299999999998,0.266667,b>a>c>d,1.0,0.0,2.0,3.0
0.26087,0.6153850000000001,0.611111,-0.152838,-0.692308,-0.849057,0.477124,-0.828571,0.333333,0.342857,0.22105300000000003,0.395683,0.534591,-0.473684,-0.181818,-0.317073,-0.2,-0.6,a>b>c>d,0.0,1.0,2.0,3.0
0.173913,0.6153850000000001,0.722222,-0.10917,-0.604396,-0.698113,0.12418299999999999,-0.6,0.0,0.314286,-0.010526299999999999,-0.0335731,0.647799,-0.657895,-0.636364,-0.46341499999999997,-0.266667,0.0,a>b>c>d,0.0,1.0,2.0,3.0
0.391304,-0.07692310000000001,0.666667,-0.20524,-0.692308,-0.698113,0.12418299999999999,-0.6,0.0,-0.11428599999999998,-0.11578900000000002,-0.0359712,-0.031446499999999995,-0.789474,-0.272727,-0.7560979999999999,0.0666667,0.266667,b>a>c>d,1.0,0.0,2.0,3.0
0.478261,0.538462,0.8888889999999999,-0.0655022,-0.648352,-0.660377,0.39869299999999996,-0.714286,0.333333,0.428571,0.0315789,0.247002,0.119497,-0.736842,-0.0909091,0.0243902,-0.0666667,0.466667,a>b>c>d,0.0,1.0,2.0,3.0
-0.0869565,-0.153846,-0.166667,-0.28384299999999996,-0.450549,-0.7735850000000001,-0.464052,-0.08571430000000001,-0.666667,-0.257143,-0.568421,-0.5755399999999999,-0.132075,-0.789474,-0.363636,-0.902439,0.533333,0.666667,d>c>b>a,3.0,2.0,1.0,0.0
0.173913,0.461538,0.916667,0.0567686,-0.538462,-0.698113,0.437908,-0.771429,0.333333,0.342857,0.16842100000000002,0.311751,0.232704,-0.631579,-0.363636,0.365854,-0.2,0.2,a>b>c>d,0.0,1.0,2.0,3.0
0.043478300000000004,-0.384615,0.333333,-0.30130999999999997,-0.736264,-0.735849,-0.17647100000000002,-0.314286,-0.333333,-0.371429,-0.347368,-0.340528,-0.5220130000000001,-0.8947370000000001,-0.909091,-0.7560979999999999,0.333333,0.6,b>a>c>d,1.0,0.0,2.0,3.0
0.0,0.0,-0.055555600000000004,-0.14410499999999998,-0.406593,-0.886792,-0.333333,-0.257143,-0.5,-0.11428599999999998,-0.42105299999999996,-0.46283,0.031446499999999995,-0.710526,-0.363636,-0.6097560000000001,0.333333,0.266667,c>d>a>b,2.0,3.0,0.0,1.0
0.347826,0.461538,0.9444440000000001,-0.406114,-0.868132,-0.698113,0.39869299999999996,-0.771429,0.333333,0.371429,0.10526300000000001,0.263789,0.371069,-0.605263,-0.0909091,0.365854,-0.2,0.13333299999999998,a>b>c>d,0.0,1.0,2.0,3.0
0.347826,0.538462,0.694444,-0.17030599999999999,-0.604396,-0.660377,0.320261,-0.714286,0.166667,0.428571,-0.09473680000000001,0.158273,0.40880500000000003,-0.657895,0.0909091,-0.414634,-0.266667,0.13333299999999998,a>b>c>d,0.0,1.0,2.0,3.0
-0.21739099999999997,-0.6153850000000001,0.0,-0.406114,-0.692308,-0.7735850000000001,-0.281046,-0.2,-0.5,-0.5428569999999999,-0.305263,-0.446043,-0.5471699999999999,-0.684211,-1.0,0.365854,-0.13333299999999998,0.13333299999999998,b>a>c>d,1.0,0.0,2.0,3.0
0.391304,0.6153850000000001,0.8888889999999999,0.135371,-0.49450500000000003,-0.622642,0.346405,-0.714286,0.166667,0.428571,0.010526299999999999,0.206235,0.496855,-0.763158,-0.636364,0.0731707,-0.13333299999999998,0.333333,a>b>c>d,0.0,1.0,2.0,3.0
-0.0869565,-0.07692310000000001,0.25,-0.484716,-0.538462,-0.698113,-0.41176499999999994,0.0285714,-0.5,0.08571430000000001,-0.578947,-0.585132,-0.15723299999999998,-0.631579,0.545455,-0.46341499999999997,-0.266667,-0.0666667,d>b>a>c,2.0,1.0,3.0,0.0
0.391304,0.0,0.666667,-0.20524,-0.692308,-0.735849,0.0588235,-0.5428569999999999,-0.166667,-0.08571430000000001,-0.189474,-0.10551600000000001,-0.345912,-0.8421049999999999,-0.545455,-0.560976,0.2,0.4,b>a>c>d,1.0,0.0,2.0,3.0
-0.0869565,-0.07692310000000001,0.25,-0.510917,-0.648352,-0.698113,-0.39869299999999996,-0.0285714,-0.5,0.11428599999999998,-0.536842,-0.5611510000000001,-0.333333,-0.763158,-0.909091,-0.707317,-0.13333299999999998,0.2,d>b>a>c,2.0,1.0,3.0,0.0
-0.21739099999999997,-0.692308,0.0,-0.7030569999999999,-0.824176,-0.7735850000000001,-0.7385619999999999,0.428571,-0.833333,-0.514286,-0.715789,-0.8273379999999999,-0.811321,-0.736842,-1.0,-0.414634,0.0,-0.266667,d>a>b>c,1.0,2.0,3.0,0.0
0.26087,0.153846,0.805556,-0.039301300000000004,-0.626374,-0.698113,0.163399,-0.6,0.0,-0.0285714,-0.11578900000000002,-0.00239808,-0.132075,-0.8684209999999999,-1.0,0.21951199999999998,0.0666667,0.533333,b>a>c>d,1.0,0.0,2.0,3.0
0.0,-0.153846,-0.22222199999999998,-0.248908,-0.49450500000000003,-0.811321,-0.437908,-0.14285699999999998,-0.666667,-0.228571,-0.48421099999999995,-0.549161,-0.283019,-0.789474,-0.545455,-0.658537,0.733333,0.666667,d>c>b>a,3.0,2.0,1.0,0.0
-0.478261,-0.769231,-0.11111099999999999,-0.799127,-0.802198,-0.811321,-0.803922,0.6,-0.833333,-0.8,-0.852632,-0.882494,-0.8238989999999999,-0.710526,-0.727273,0.46341499999999997,-0.466667,-0.13333299999999998,d>a>b>c,1.0,2.0,3.0,0.0
0.304348,0.153846,0.555556,0.117904,-0.47252700000000003,-0.698113,0.21568600000000002,-0.657143,0.0,0.0,0.010526299999999999,0.0767386,0.10691800000000001,-0.684211,-0.818182,-0.268293,-0.2,0.0,a>b>c>d,0.0,1.0,2.0,3.0
0.21739099999999997,0.692308,0.8611110000000001,-0.161572,-0.692308,-0.660377,0.477124,-0.771429,0.333333,0.714286,0.0315789,0.30935300000000004,0.194969,-0.605263,-0.272727,0.707317,-0.266667,0.333333,a>b>c>d,0.0,1.0,2.0,3.0
0.304348,0.461538,0.75,-0.42358100000000004,-0.8901100000000001,-0.811321,0.620915,-0.8857139999999999,0.5,0.2,0.305263,0.515588,0.7735850000000001,-0.394737,-0.727273,0.121951,-0.533333,-0.8,a>b>c>d,0.0,1.0,2.0,3.0
-0.478261,-0.07692310000000001,-0.08333330000000001,-0.44978199999999996,-0.516484,-0.7735850000000001,-0.594771,0.14285699999999998,-0.833333,-0.14285699999999998,-0.5473680000000001,-0.705036,-0.15723299999999998,-0.684211,-0.818182,-1.0,-0.0666667,0.2,d>c>a>b,2.0,3.0,1.0,0.0
0.782609,0.8461540000000001,0.722222,-0.327511,-0.8901100000000001,-0.849057,0.895425,-1.0,0.833333,0.457143,0.652632,0.8800959999999999,0.91195,-0.315789,-0.818182,0.0243902,-0.6,-0.8,a>b>c>d,0.0,1.0,2.0,3.0
-0.347826,-0.461538,-0.583333,-0.9126639999999999,-0.868132,-0.811321,-0.7385619999999999,0.5428569999999999,-0.833333,-0.4,-0.873684,-0.844125,-0.383648,-0.263158,-1.0,-0.658537,-1.0,-0.866667,d>c>a>b,2.0,3.0,1.0,0.0
-0.434783,-0.692308,0.027777800000000002,-0.650655,-0.8461540000000001,-0.811321,-0.45098,-0.0285714,-0.666667,-0.742857,-0.48421099999999995,-0.597122,-0.5471699999999999,-0.684211,0.272727,-0.365854,-0.333333,-0.333333,d>b>a>c,2.0,1.0,3.0,0.0
0.26087,0.384615,0.777778,-0.0131004,-0.5604399999999999,-0.698113,0.20261400000000002,-0.657143,0.0,0.257143,-0.0526316,0.0479616,0.081761,-0.763158,-0.727273,-0.0731707,-0.2,0.0666667,a>b>c>d,0.0,1.0,2.0,3.0
0.391304,0.384615,0.47222200000000003,-0.510917,-0.9120879999999999,-0.811321,0.37254899999999996,-0.771429,0.166667,0.342857,0.157895,0.244604,0.245283,-0.42105299999999996,-0.181818,0.21951199999999998,-0.2,-0.533333,a>b>c>d,0.0,1.0,2.0,3.0
0.173913,0.307692,0.611111,-0.126638,-0.648352,-0.849057,0.385621,-0.771429,0.166667,0.08571430000000001,0.0736842,0.282974,0.308176,-0.526316,-0.272727,-0.658537,-0.13333299999999998,-0.466667,a>b>c>d,0.0,1.0,2.0,3.0
0.0,-0.153846,0.25,-0.45851499999999995,-0.582418,-0.698113,-0.437908,-0.0285714,-0.666667,-0.08571430000000001,-0.610526,-0.589928,-0.371069,-0.789474,-0.727273,-0.512195,0.0666667,0.4,d>b>c>a,3.0,1.0,2.0,0.0
0.565217,0.461538,0.777778,-0.17030599999999999,-0.714286,-0.622642,0.346405,-0.714286,0.166667,0.257143,-0.0526316,0.215827,0.295597,-0.789474,0.0,-0.658537,-0.13333299999999998,0.2,b>a>c>d,1.0,0.0,2.0,3.0
