A1,A2,A3,A4,A5,A6,ranking,a,b,c,d,e
-0.34786100000000003,-0.405002,-1.288746,-0.917076,-0.810438,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.34786100000000003,-0.438456,-0.33931999999999995,-0.324052,-0.174841,-0.679395,c>d>e>b>a,4.0,3.0,0.0,1.0,2.0
-0.310375,-0.371548,-1.170604,-0.967333,-0.611035,-0.598733,e>c>d>a>b,3.0,4.0,1.0,2.0,0.0
-0.235404,-0.438456,-0.235868,-0.479847,-0.20599699999999999,1.821116,a>d>c>b>e,0.0,3.0,2.0,1.0,4.0
-0.366604,-0.438456,-1.296092,-0.9221020000000001,-0.7231989999999999,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.34786100000000003,-0.438456,-1.190192,-0.479847,-0.5175649999999999,-0.679395,c>b>d>e>a,4.0,1.0,0.0,2.0,3.0
0.026994999999999998,0.364442,-1.2079440000000001,-0.8818969999999999,-0.754356,-0.43741,e>d>a>b>c,2.0,3.0,4.0,1.0,0.0
-0.160433,-0.405002,1.668495,0.299125,0.0121,0.288545,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
0.101967,-0.170823,1.23204,1.4851729999999999,1.8565779999999998,2.1437630000000003,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
1.470192,3.3418550000000002,0.099584,-0.047643,-0.287005,-0.598733,d>e>c>a>b,3.0,4.0,2.0,0.0,1.0
-0.310375,-0.438456,0.047552,0.41471499999999994,0.466988,-0.518071,c>d>a>e>b,2.0,4.0,0.0,1.0,3.0
0.626765,1.9702369999999998,0.870266,-0.007437999999999999,0.217734,-0.518071,c>b>d>e>a,4.0,1.0,0.0,2.0,3.0
-0.160433,-0.237731,-0.19057000000000002,0.123228,0.392212,-0.356748,c>d>a>b>e,2.0,3.0,0.0,1.0,4.0
-0.310375,-0.405002,-1.0016530000000001,-0.585385,-0.6608850000000001,-0.034101,e>b>c>d>a,4.0,1.0,2.0,3.0,0.0
-0.32911799999999997,-0.438456,-0.9398270000000001,-0.29389899999999997,-0.6608850000000001,0.20788299999999998,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.34786100000000003,-0.405002,-1.255079,-0.967333,-0.810438,-0.598733,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.122947,0.19717200000000001,-0.8131149999999999,-0.741179,-0.604803,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
3.082073,-0.237731,1.6733919999999998,-0.540154,-0.35555,-0.034101,a>c>d>e>b,0.0,4.0,1.0,2.0,3.0
-0.235404,-0.371548,0.7386560000000001,1.429891,-0.268311,-0.276086,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.235404,-0.405002,0.354846,0.329279,-0.087602,1.7404549999999999,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
-0.029233,-0.438456,2.269615,3.9025,3.3707949999999998,2.147796,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.029233,0.364442,-1.1412209999999998,-0.118002,-0.505102,-0.679395,c>b>d>e>a,4.0,1.0,0.0,2.0,3.0
-0.010490000000000001,-0.338094,1.956812,1.8319419999999997,1.594862,0.68782,a>c>d>b>e,0.0,3.0,1.0,2.0,4.0
0.308138,-0.338094,0.7251890000000001,1.2942,1.1275110000000002,3.111702,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
-0.366604,-0.438456,-0.102422,-0.359232,-0.20599699999999999,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
0.270652,-0.070461,2.715251,0.349382,0.24266,0.44986800000000005,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
0.36436599999999997,1.368064,-1.178561,-0.746205,-0.598572,-0.598733,b>e>d>c>a,4.0,0.0,3.0,2.0,1.0
-0.32911799999999997,-0.405002,-0.43236499999999994,-0.630616,-0.087602,-0.679395,c>d>a>e>b,2.0,4.0,0.0,1.0,3.0
-0.32911799999999997,-0.438456,1.2100030000000002,0.8469190000000001,1.507623,-0.598733,c>e>b>d>a,4.0,2.0,0.0,3.0,1.0
-0.32911799999999997,-0.405002,0.24710900000000002,-0.138104,-0.22469099999999997,-0.518071,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
-0.366604,-0.438456,-1.289358,-0.8969739999999999,-0.741893,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.085461,-0.237731,-0.21015799999999998,0.379535,0.791018,-0.518071,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.27289,-0.30464,-0.060797000000000004,-0.163232,-0.324393,-0.356748,a>d>e>c>b,0.0,4.0,3.0,1.0,2.0
-0.27289,-0.438456,1.187966,0.093075,-0.087602,-0.518071,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
-0.366604,-0.438456,-0.949622,-0.525077,-0.473945,-0.679395,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
0.251909,0.163718,0.488292,-0.012463,-0.06890800000000001,-0.195425,e>b>a>d>c,2.0,1.0,4.0,3.0,0.0
-0.235404,-0.438456,-0.287288,0.25892,0.4296,1.010467,b>d>e>a>c,3.0,0.0,4.0,1.0,2.0
-0.029233,-0.003553,-0.257905,-0.037592,-0.42409399999999997,-0.034101,b>e>d>a>c,3.0,0.0,4.0,2.0,1.0
-0.25414699999999996,-0.338094,0.31566900000000003,-0.48989799999999994,-0.361781,-0.43741,c>a>b>d>e,1.0,2.0,0.0,3.0,4.0
-0.291632,-0.338094,0.307711,0.158408,-0.131221,-0.518071,d>b>a>c>e,2.0,1.0,3.0,0.0,4.0
-0.366604,-0.438456,-1.276504,-0.9472299999999999,-0.791744,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.291632,-0.30464,0.03837,-0.630616,-0.087602,-0.679395,c>d>a>e>b,2.0,4.0,0.0,1.0,3.0
-0.366604,-0.438456,-1.300989,-0.967333,-0.8042060000000001,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
0.626765,-0.438456,0.889855,0.309177,-0.237154,4.414388,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
-0.235404,-0.30464,0.838435,0.485074,0.17411500000000002,-0.598733,b>d>c>a>e,3.0,0.0,2.0,1.0,4.0
0.533051,1.736059,-0.058960000000000005,-0.474821,-0.436557,-0.679395,c>d>e>b>a,4.0,3.0,0.0,1.0,2.0
-0.310375,-0.438456,-0.216892,0.41471499999999994,0.392212,0.369207,b>e>d>c>a,4.0,0.0,3.0,2.0,1.0
-0.34786100000000003,-0.438456,0.5752149999999999,-0.233591,-0.318161,-0.598733,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
-0.160433,-0.338094,0.127742,0.022716,-0.062676,-0.195425,b>a>d>e>c,1.0,0.0,4.0,2.0,3.0
-0.34786100000000003,-0.438456,-0.915954,-0.781384,-0.511333,-0.679395,d>a>e>c>b,1.0,4.0,3.0,0.0,2.0
-0.25414699999999996,-0.271185,-0.864534,-0.560257,-0.5424899999999999,-0.276086,a>d>c>b>e,0.0,3.0,2.0,1.0,4.0
0.045738,-0.405002,4.28355,8.737153,10.829716000000001,2.619666,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
-0.34786100000000003,-0.438456,-0.299531,-0.41451400000000005,-0.293236,-0.598733,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.34786100000000003,-0.405002,-1.2201870000000001,-0.952256,-0.8415950000000001,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.32911799999999997,-0.405002,-1.193865,-0.856769,-0.642191,-0.43741,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.047976,-0.30464,0.930256,0.655945,-0.037751,2.627733,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
-0.32911799999999997,-0.438456,-1.160197,-0.756256,-0.5175649999999999,-0.598733,d>e>c>a>b,3.0,4.0,2.0,0.0,1.0
-0.34786100000000003,-0.438456,-0.15751400000000002,-0.324052,-0.243385,-0.356748,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
0.214423,0.933161,-1.130815,-0.690923,-0.567415,-0.518071,c>a>d>b>e,1.0,3.0,0.0,2.0,4.0
-0.235404,-0.405002,0.384228,0.7413810000000001,-0.131221,1.5750979999999999,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.310375,-0.438456,-0.005092,-0.032566000000000005,0.155421,-0.11476300000000002,c>d>b>a>e,3.0,2.0,0.0,1.0,4.0
-0.310375,-0.438456,0.27588,-0.19841199999999998,0.622772,-0.034101,d>a>c>b>e,1.0,3.0,2.0,0.0,4.0
-0.291632,-0.438456,1.4358819999999999,2.771734,3.3770269999999996,0.369207,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.122947,-0.30464,-0.18750899999999998,-0.474821,-0.49887,0.046560000000000004,a>d>c>b>e,0.0,3.0,2.0,1.0,4.0
-0.066719,0.063355,-0.414613,-0.484872,-0.579878,-0.598733,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
-0.32911799999999997,-0.438456,0.24221199999999998,-0.102925,-0.062676,-0.598733,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.029233,-0.371548,2.67179,5.8825970000000005,7.446095,1.417808,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
0.139452,0.966615,-1.268546,-0.942204,-0.766818,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.21666100000000002,-0.371548,0.281389,0.279023,0.33613000000000004,1.8251490000000001,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
1.207792,0.832799,-0.598866,0.057895,0.23642800000000003,-0.598733,c>d>e>b>a,4.0,3.0,0.0,1.0,2.0
0.645508,1.5018799999999999,-0.592133,0.103126,-0.062676,-0.598733,e>c>d>b>a,4.0,3.0,1.0,2.0,0.0
-0.25414699999999996,-0.405002,-0.065081,-0.158207,-0.255848,1.5791309999999998,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
1.226535,2.906952,-0.682729,-0.25369400000000003,-0.262079,-0.195425,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.34786100000000003,-0.405002,-1.087353,-0.6004619999999999,-0.77305,-0.598733,e>b>d>a>c,3.0,1.0,4.0,2.0,0.0
0.626765,1.2007940000000001,0.255679,0.027742000000000003,0.0121,-0.518071,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
1.020364,-0.405002,0.17304,0.8469190000000001,0.385981,-0.276086,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
0.38310900000000003,1.16734,1.7058349999999998,1.5907120000000001,1.750645,1.9824389999999998,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.291632,-0.338094,0.524408,0.6509189999999999,0.398443,-0.356748,b>c>a>d>e,2.0,0.0,1.0,3.0,4.0
-0.32911799999999997,-0.438456,-0.5443859999999999,-0.766308,-0.48017600000000005,-0.598733,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.310375,-0.338094,-0.162411,-0.243642,-0.243385,-0.518071,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
-0.366604,-0.438456,-1.3144559999999998,-1.002512,-0.735662,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.32911799999999997,-0.438456,-1.00349,-0.630616,-0.704505,0.369207,b>a>d>e>c,1.0,0.0,4.0,2.0,3.0
0.270652,1.234248,0.179162,-0.017488999999999998,-0.436557,-0.518071,b>d>e>a>c,3.0,0.0,4.0,1.0,2.0
0.889165,2.2713240000000003,0.015721000000000002,-0.077797,-0.187303,-0.598733,d>b>a>c>e,2.0,1.0,3.0,0.0,4.0
1.0016209999999999,2.204416,0.31505700000000003,0.384561,0.018331,0.768482,a>d>c>b>e,0.0,3.0,2.0,1.0,4.0
-0.366604,-0.438456,-0.011212999999999999,-0.7512310000000001,-0.561184,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.32911799999999997,-0.405002,-0.540101,-0.308975,-0.5424899999999999,0.046560000000000004,e>b>a>d>c,2.0,1.0,4.0,3.0,0.0
-0.34786100000000003,-0.438456,-0.41767299999999996,-0.5502060000000001,-0.380475,-0.598733,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.366604,-0.438456,-1.318741,-1.0276399999999999,-0.860289,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.366604,-0.438456,-0.249335,-0.087848,-0.012825999999999999,-0.598733,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.27289,-0.371548,-0.996756,-0.54518,-0.6608850000000001,0.611192,c>e>b>a>d,3.0,2.0,0.0,4.0,1.0
-0.235404,-0.30464,-0.039984,0.123228,0.323667,-0.598733,d>b>c>a>e,3.0,1.0,2.0,0.0,4.0
-0.366604,-0.438456,-1.255079,-0.831641,-0.8042060000000001,-0.679395,e>b>d>a>c,3.0,1.0,4.0,2.0,0.0
-0.310375,-0.438456,-0.6368189999999999,-0.092873,0.118033,0.6918529999999999,d>a>b>e>c,1.0,2.0,4.0,0.0,3.0
-0.32911799999999997,-0.405002,0.474213,0.39461199999999996,0.25512199999999996,-0.43741,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
0.214423,1.267702,-0.700481,-0.635641,-0.293236,-0.518071,e>c>d>a>b,3.0,4.0,1.0,2.0,0.0
-0.25414699999999996,-0.405002,0.10080800000000001,-0.25871900000000003,-0.06890800000000001,-0.679395,c>d>b>a>e,3.0,2.0,0.0,1.0,4.0
-0.197918,-0.438456,1.191027,2.0580950000000002,2.6541900000000003,1.401676,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
-0.34786100000000003,-0.438456,-0.609885,-0.34918000000000005,-0.100064,-0.598733,d>b>a>c>e,2.0,1.0,3.0,0.0,4.0
1.432706,3.442217,1.265095,0.103126,0.579152,0.046560000000000004,e>a>c>d>b,1.0,4.0,2.0,3.0,0.0
12.453477000000001,-0.10391500000000001,1.798268,0.480048,0.25512199999999996,-0.679395,c>d>e>a>b,3.0,4.0,0.0,1.0,2.0
-0.32911799999999997,-0.438456,-1.266097,-0.9472299999999999,-0.716968,-0.679395,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
-0.14169,0.163718,-0.6729350000000001,0.349382,0.311204,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.34786100000000003,-0.438456,-0.742107,-0.5803590000000001,-0.43032600000000004,-0.276086,e>a>d>b>c,1.0,3.0,4.0,2.0,0.0
0.47682299999999994,1.5353350000000001,-0.35033800000000004,-0.434616,-0.31193000000000004,-0.518071,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.291632,-0.405002,-0.5603020000000001,0.43984300000000004,0.273816,0.5305300000000001,e>c>b>d>a,4.0,2.0,1.0,3.0,0.0
0.195681,-0.405002,1.4946469999999998,1.148456,0.479451,1.7404549999999999,a>c>d>b>e,0.0,3.0,1.0,2.0,4.0
0.214423,1.100432,-0.646001,-0.605487,-0.473945,-0.518071,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.27289,-0.405002,-0.071815,-0.178309,-0.025287999999999998,-0.356748,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.179175,-0.438456,1.1634799999999998,-0.32907800000000004,-0.056445,-0.43741,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
-0.310375,-0.438456,1.000039,0.304151,0.19904000000000002,-0.356748,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
-0.27289,-0.438456,-0.6839529999999999,-0.48989799999999994,-0.49887,-0.679395,d>b>c>a>e,3.0,1.0,2.0,0.0,4.0
-0.235404,-0.438456,1.13471,0.284049,0.361055,2.1437630000000003,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
-0.066719,0.297534,-1.19815,-0.9371790000000001,-0.8415950000000001,-0.11476300000000002,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
0.064481,0.297534,-1.0487879999999998,-0.555231,-0.411632,-0.518071,d>a>e>c>b,1.0,4.0,3.0,0.0,2.0
-0.32911799999999997,-0.371548,0.468703,0.07297200000000001,0.535533,-0.679395,c>d>e>b>a,4.0,3.0,0.0,1.0,2.0
-0.27289,-0.438456,0.363415,0.917278,0.7473989999999999,0.933838,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.366604,-0.438456,-0.869431,-0.530103,-0.548721,-0.679395,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.34786100000000003,-0.438456,-0.885959,-0.635641,-0.486408,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.27289,-0.405002,0.76253,0.13327999999999998,-0.14991500000000002,-0.43741,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
0.32688,1.5018799999999999,-0.762307,-0.6758460000000001,-0.654654,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.10420399999999999,-0.237731,1.194699,2.213889,2.149451,2.547071,e>b>c>d>a,4.0,1.0,2.0,3.0,0.0
-0.34786100000000003,-0.405002,-1.310171,-1.002512,-0.8665200000000001,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.085461,-0.003553,-0.057736,-0.34415500000000004,-0.417863,-0.598733,e>d>a>b>c,2.0,3.0,4.0,1.0,0.0
1.0765930000000001,2.840043,-0.052839,-0.324052,-0.374244,-0.598733,d>a>c>b>e,1.0,3.0,2.0,0.0,4.0
0.251909,1.000069,0.209769,-0.092873,0.118033,-0.43741,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
-0.32911799999999997,-0.405002,-1.2820129999999998,-0.967333,-0.829132,-0.598733,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
0.120709,-0.438456,0.9143399999999999,2.450094,1.594862,2.1437630000000003,a>c>b>d>e,0.0,2.0,1.0,3.0,4.0
-0.235404,-0.237731,-0.901875,-0.585385,-0.46148199999999995,-0.518071,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.366604,-0.438456,-0.669874,-0.324052,-0.579878,-0.679395,c>b>d>e>a,4.0,1.0,0.0,2.0,3.0
0.008253,-0.204277,-0.25361999999999996,-0.434616,-0.330624,-0.195425,d>a>c>b>e,1.0,3.0,2.0,0.0,4.0
-0.25414699999999996,-0.30464,-0.397473,-0.334104,-0.050214,-0.276086,a>d>c>e>b,0.0,4.0,2.0,1.0,3.0
-0.34786100000000003,-0.405002,-1.318741,-1.0125629999999999,-0.835363,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.291632,-0.338094,-0.8278059999999999,-0.354206,0.043257,-0.356748,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
0.551794,2.037146,0.105093,0.007639,-0.212229,-0.356748,b>e>a>d>c,2.0,0.0,4.0,3.0,1.0
-0.291632,-0.371548,-0.42012200000000005,-0.238617,-0.561184,-0.679395,e>d>b>a>c,3.0,2.0,4.0,1.0,0.0
-0.047976,-0.338094,2.573235,0.897175,1.239675,0.933838,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
-0.366604,-0.438456,-0.823521,-0.6155390000000001,-0.523796,-0.679395,d>b>a>c>e,2.0,1.0,3.0,0.0,4.0
-0.291632,-0.30464,-1.11245,-0.771333,-0.741893,-0.518071,e>b>d>a>c,3.0,1.0,4.0,2.0,0.0
-0.197918,-0.338094,0.400756,1.032867,1.002884,1.095161,a>d>c>b>e,0.0,3.0,2.0,1.0,4.0
-0.32911799999999997,-0.438456,-1.132651,-0.655744,-0.467714,-0.679395,d>c>e>a>b,3.0,4.0,1.0,0.0,2.0
-0.179175,-0.30464,1.270605,0.952457,0.25512199999999996,1.256485,c>a>b>d>e,1.0,2.0,0.0,3.0,4.0
0.401852,0.330988,1.0747200000000001,0.233792,0.018331,0.5305300000000001,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.310375,-0.405002,1.9427330000000003,1.173585,1.239675,-0.276086,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.34786100000000003,-0.438456,0.425854,0.223741,0.19904000000000002,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
1.207792,2.605865,-0.25055900000000003,0.037793,0.142958,-0.518071,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.047976,-0.30464,0.891691,-0.082822,-0.44902,0.20788299999999998,c>e>b>a>d,3.0,2.0,0.0,4.0,1.0
0.045738,0.19717200000000001,-0.42318199999999995,0.826816,-0.162378,-0.43741,d>c>b>a>e,3.0,2.0,1.0,0.0,4.0
-0.160433,-0.371548,0.6413260000000001,0.851944,0.61654,-0.518071,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.27289,-0.371548,0.269758,0.49009899999999995,0.07441299999999999,-0.598733,b>d>c>a>e,3.0,0.0,2.0,1.0,4.0
-0.14169,-0.405002,0.609495,1.495225,1.619787,3.111702,e>b>a>d>c,2.0,1.0,4.0,3.0,0.0
-0.34786100000000003,-0.438456,-0.708439,-0.665795,-0.536259,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
0.401852,1.5018799999999999,1.573001,0.299125,0.33613000000000004,-0.679395,c>d>a>b>e,2.0,3.0,0.0,1.0,4.0
-0.34786100000000003,-0.405002,-1.280176,-0.9371790000000001,-0.785512,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.310375,-0.405002,-0.206485,-0.5502060000000001,-0.368012,-0.43741,b>e>d>c>a,4.0,0.0,3.0,2.0,1.0
-0.160433,-0.438456,1.1445040000000002,0.334305,0.267585,-0.195425,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
-0.235404,-0.405002,0.591743,1.369584,0.572921,-0.034101,e>b>d>a>c,3.0,1.0,4.0,2.0,0.0
-0.310375,-0.438456,-0.49847600000000003,-0.339129,-0.131221,-0.43741,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.029233,0.498258,-1.297316,-0.982409,-0.847826,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.34786100000000003,-0.438456,0.365252,1.007739,0.928108,-0.43741,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
-0.21666100000000002,-0.438456,1.980073,1.299225,1.601093,2.305086,b>a>d>e>c,1.0,0.0,4.0,2.0,3.0
-0.366604,-0.438456,-0.451341,-0.8467180000000001,-0.704505,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.310375,-0.405002,-1.163258,-0.841692,-0.748124,0.046560000000000004,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.366604,-0.438456,-0.563974,-0.776359,-0.611035,-0.679395,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
0.36436599999999997,1.401518,-1.119184,-0.6607689999999999,-0.530027,-0.43741,d>a>e>c>b,1.0,4.0,3.0,0.0,2.0
-0.066719,-0.070461,2.988265,1.434917,1.420384,1.095161,a>b>c>d>e,0.0,1.0,2.0,3.0,4.0
0.795451,2.5724110000000002,0.11366300000000001,-0.324052,-0.162378,-0.679395,c>d>b>e>a,4.0,2.0,0.0,1.0,3.0
-0.085461,0.029901,-0.150781,1.625891,0.354824,-0.679395,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
0.36436599999999997,0.13026300000000002,1.109,0.7413810000000001,0.42336899999999994,1.736421,b>a>c>d>e,1.0,0.0,2.0,3.0,4.0
-0.085461,0.26408000000000004,-1.173052,-0.756256,-0.692042,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.066719,-0.338094,0.502371,-0.042617,0.155421,0.288545,b>c>a>d>e,2.0,0.0,1.0,3.0,4.0
0.570537,1.702605,-0.63131,-0.510001,-0.287005,-0.518071,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.34786100000000003,-0.405002,0.08428,-0.6004619999999999,0.0121,-0.679395,d>b>a>c>e,2.0,1.0,3.0,0.0,4.0
-0.34786100000000003,-0.438456,-0.5578529999999999,-0.43964200000000003,-0.561184,-0.679395,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
1.470192,2.639319,-0.010601000000000001,1.228866,0.9592639999999999,0.046560000000000004,b>d>c>a>e,3.0,0.0,2.0,1.0,4.0
-0.366604,-0.438456,-1.311395,-0.9874350000000001,-0.8415950000000001,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
0.7017359999999999,1.066977,1.8178560000000001,2.701375,2.261616,2.789056,b>a>e>d>c,1.0,0.0,4.0,3.0,2.0
-0.34786100000000003,-0.438456,-0.044881,-0.082822,-0.374244,-0.356748,b>a>d>e>c,1.0,0.0,4.0,2.0,3.0
-0.235404,-0.371548,-0.2022,0.781586,1.065197,-0.356748,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.32911799999999997,-0.405002,-1.290583,-0.992461,-0.785512,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
0.345623,0.163718,0.48033400000000004,0.8569700000000001,0.23642800000000003,1.1717899999999999,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
-0.32911799999999997,-0.405002,-0.550507,-0.700974,-0.5175649999999999,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.122947,-0.405002,0.078159,-0.42958999999999997,-0.48017600000000005,2.051002,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
-0.34786100000000003,-0.438456,-1.312008,-0.982409,-0.847826,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.310375,-0.338094,-1.252018,-0.6959489999999999,-0.7231989999999999,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.310375,-0.438456,0.406877,0.8670209999999999,0.14918900000000002,-0.034101,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.21666100000000002,-0.371548,0.256291,-0.173284,-0.330624,0.127222,b>a>d>e>c,1.0,0.0,4.0,2.0,3.0
-0.366604,-0.438456,-1.133263,-0.731128,-0.735662,-0.679395,d>a>e>c>b,1.0,4.0,3.0,0.0,2.0
-0.14169,-0.070461,-0.6637529999999999,-0.238617,-0.11875799999999999,-0.598733,d>c>a>b>e,2.0,3.0,1.0,0.0,4.0
-0.25414699999999996,-0.405002,-0.46848100000000004,-0.15318099999999998,-0.361781,-0.518071,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
-0.32911799999999997,-0.405002,-0.21260700000000002,-0.102925,-0.050214,-0.679395,d>b>c>a>e,3.0,1.0,2.0,0.0,4.0
-0.179175,-0.237731,-0.15690199999999999,-0.123027,-0.112527,-0.034101,a>c>d>b>e,0.0,3.0,1.0,2.0,4.0
-0.291632,-0.371548,-0.481336,-0.163232,-0.598572,-0.43741,b>e>d>a>c,3.0,0.0,4.0,2.0,1.0
-0.179175,-0.338094,-0.265251,-0.118002,0.37351799999999996,1.3290799999999998,c>a>b>d>e,1.0,2.0,0.0,3.0,4.0
-0.291632,-0.338094,2.2836939999999997,0.480048,0.23019699999999998,-0.195425,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
-0.34786100000000003,-0.438456,-0.357072,-0.42958999999999997,-0.586109,-0.598733,b>d>e>a>c,3.0,0.0,4.0,1.0,2.0
-0.085461,-0.070461,-0.645389,0.319228,0.136727,-0.43741,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.25414699999999996,-0.371548,-0.18138800000000002,-0.339129,-0.162378,-0.518071,c>e>d>b>a,4.0,3.0,0.0,2.0,1.0
0.101967,-0.003553,0.17855,-0.479847,-0.43032600000000004,-0.195425,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
0.064481,-0.037007,2.3130759999999997,2.128454,2.4797130000000003,3.192364,b>c>a>d>e,2.0,0.0,1.0,3.0,4.0
